,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,article_number,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
2197,2197,invitada,invitada,sing,1,default,3.5695603628482786e-07,plural,plural,grandes,s,[MASK] invitada [MASK],"[CLS] , [MASK] , invitada , [MASK] , [SEP]",morphemic,14.845653210411614,0.8835935045963996,-0.8835935045964008
2199,2199,invitada,invitadas,plur,2,default,1.675730231909256e-06,plural,plural,grandes,s,[MASK] invitadas [MASK],"[CLS] , [MASK] , invitada , ##s , [MASK] , [SEP]",morphemic,13.299261528341102,-5.692192043466527,5.692192043466528
2201,2201,invitada,invitada##s,plur,2,artificial,1.675730231909256e-06,plural,plural,grandes,s,[MASK] invitada##s [MASK],"[CLS] , [MASK] , invitada , ##s , [MASK] , [SEP]",morphemic,13.299261528341102,-5.692192043466527,5.692192043466528
2203,2203,triángulo,triángulo,sing,1,default,7.298827426893695e-07,plural,plural,grandes,s,[MASK] triángulo [MASK],"[CLS] , [MASK] , triángulo , [MASK] , [SEP]",morphemic,14.130381942158705,5.721617254258755,-5.721617254258418
2205,2205,triángulo,triángulos,plur,2,default,0.0002279855252709,plural,plural,grandes,s,[MASK] triángulos [MASK],"[CLS] , [MASK] , triángulo , ##s , [MASK] , [SEP]",morphemic,8.386228416678975,-4.3609532982980515,4.360953298297946
2207,2207,triángulo,triángulo##s,plur,2,artificial,0.0002279855252709,plural,plural,grandes,s,[MASK] triángulo##s [MASK],"[CLS] , [MASK] , triángulo , ##s , [MASK] , [SEP]",morphemic,8.386228416678975,-4.3609532982980515,4.360953298297946
2209,2209,potestad,potestad,sing,1,default,1.3255379371912568e-07,plural,plural,grandes,es,[MASK] potestad [MASK],"[CLS] , [MASK] , potestad , [MASK] , [SEP]",morphemic,15.836277283578886,3.546875919223174,-3.5468759192231736
2211,2211,potestad,potestades,plur,2,default,4.631132014765171e-06,plural,plural,grandes,es,[MASK] potestades [MASK],"[CLS] , [MASK] , potestad , ##es , [MASK] , [SEP]",morphemic,12.28270922412069,-4.6398315583276,4.639831558327602
2213,2213,potestad,potestad##es,plur,2,artificial,4.631132014765171e-06,plural,plural,grandes,es,[MASK] potestad##es [MASK],"[CLS] , [MASK] , potestad , ##es , [MASK] , [SEP]",morphemic,12.28270922412069,-4.6398315583276,4.639831558327602
2215,2215,caza,caza,sing,1,default,1.2892246559204068e-06,plural,plural,grandes,s,[MASK] caza [MASK],"[CLS] , [MASK] , caza , [MASK] , [SEP]",morphemic,13.561469562210965,3.8372583471753945,-3.8372583471753936
2217,2217,caza,cazas,plur,2,default,0.0001291963271796,plural,plural,grandes,s,[MASK] cazas [MASK],"[CLS] , [MASK] , caza , ##s , [MASK] , [SEP]",morphemic,8.954177394421771,-3.462245051248093,3.4622450512475482
2219,2219,caza,caza##s,plur,2,artificial,0.0001291963271796,plural,plural,grandes,s,[MASK] caza##s [MASK],"[CLS] , [MASK] , caza , ##s , [MASK] , [SEP]",morphemic,8.954177394421771,-3.462245051248093,3.4622450512475482
2221,2221,emplazamiento,emplazamiento,sing,1,default,4.018892951762609e-08,plural,plural,grandes,s,[MASK] emplazamiento [MASK],"[CLS] , [MASK] , emplazamiento , [MASK] , [SEP]",morphemic,17.029674264380564,3.02031331010903,-3.0203133101090307
2223,2223,emplazamiento,emplazamientos,plur,2,default,1.8353892301092856e-05,plural,plural,grandes,s,[MASK] emplazamientos [MASK],"[CLS] , [MASK] , emplazamiento , ##s , [MASK] , [SEP]",morphemic,10.905668891455822,-5.331506716233985,5.331506716233984
2225,2225,emplazamiento,emplazamiento##s,plur,2,artificial,1.8353892301092856e-05,plural,plural,grandes,s,[MASK] emplazamiento##s [MASK],"[CLS] , [MASK] , emplazamiento , ##s , [MASK] , [SEP]",morphemic,10.905668891455822,-5.331506716233985,5.331506716233984
2227,2227,balance,balance,sing,1,default,1.721701323731395e-06,plural,plural,grandes,s,[MASK] balance [MASK],"[CLS] , [MASK] , balance , [MASK] , [SEP]",morphemic,13.272197614312915,3.2209072059241635,-3.2209072059241626
2229,2229,balance,balances,plur,2,default,4.547675780486316e-05,plural,plural,grandes,s,[MASK] balances [MASK],"[CLS] , [MASK] , balance , ##s , [MASK] , [SEP]",morphemic,9.998309179994598,-4.710222326250484,4.710222326250484
2231,2231,balance,balance##s,plur,2,artificial,4.547675780486316e-05,plural,plural,grandes,s,[MASK] balance##s [MASK],"[CLS] , [MASK] , balance , ##s , [MASK] , [SEP]",morphemic,9.998309179994598,-4.710222326250484,4.710222326250484
2233,2233,unanimidad,unanimidad,sing,1,default,3.0164756026351824e-07,plural,plural,grandes,es,[MASK] unanimidad [MASK],"[CLS] , [MASK] , unanimidad , [MASK] , [SEP]",morphemic,15.014006520063448,1.4547081173190488,-1.4547081173190466
2235,2235,unanimidad,unanimidades,plur,2,default,4.417148375068791e-06,plural,plural,grandes,es,[MASK] unanimidades [MASK],"[CLS] , [MASK] , unanimidad , ##es , [MASK] , [SEP]",morphemic,12.330016234094112,-4.140843394190769,4.140843394190771
2237,2237,unanimidad,unanimidad##es,plur,2,artificial,4.417148375068791e-06,plural,plural,grandes,es,[MASK] unanimidad##es [MASK],"[CLS] , [MASK] , unanimidad , ##es , [MASK] , [SEP]",morphemic,12.330016234094112,-4.140843394190769,4.140843394190771
2239,2239,manejo,manejo,sing,1,default,1.1031073654521606e-06,plural,plural,grandes,s,[MASK] manejo [MASK],"[CLS] , [MASK] , manejo , [MASK] , [SEP]",morphemic,13.717379482944905,1.007701895033236,-1.0077018950332337
2241,2241,manejo,manejos,plur,2,default,2.081355341942981e-05,plural,plural,grandes,s,[MASK] manejos [MASK],"[CLS] , [MASK] , manejo , ##s , [MASK] , [SEP]",morphemic,10.779906176757116,-5.4905976342672105,5.490597634267209
2243,2243,manejo,manejo##s,plur,2,artificial,2.081355341942981e-05,plural,plural,grandes,s,[MASK] manejo##s [MASK],"[CLS] , [MASK] , manejo , ##s , [MASK] , [SEP]",morphemic,10.779906176757116,-5.4905976342672105,5.490597634267209
2245,2245,comandante,comandante,sing,1,default,2.5695912952983235e-08,plural,plural,grandes,s,[MASK] comandante [MASK],"[CLS] , [MASK] , comandante , [MASK] , [SEP]",morphemic,17.4769338867585,4.124039664867867,-4.124039664867869
2247,2247,comandante,comandantes,plur,2,default,1.1708020792866591e-05,plural,plural,grandes,s,[MASK] comandantes [MASK],"[CLS] , [MASK] , comandante , ##s , [MASK] , [SEP]",morphemic,11.355236413182457,-5.63526151938343,5.635261519383435
2249,2249,comandante,comandante##s,plur,2,artificial,1.1708020792866591e-05,plural,plural,grandes,s,[MASK] comandante##s [MASK],"[CLS] , [MASK] , comandante , ##s , [MASK] , [SEP]",morphemic,11.355236413182457,-5.63526151938343,5.635261519383435
2251,2251,aparcamiento,aparcamiento,sing,1,default,1.1593573390200618e-06,plural,plural,grandes,s,[MASK] aparcamiento [MASK],"[CLS] , [MASK] , aparcamiento , [MASK] , [SEP]",morphemic,13.66764472445688,2.4043903516553993,-2.4043903516553993
2253,2253,aparcamiento,aparcamientos,plur,2,default,4.5409258746076375e-05,plural,plural,grandes,s,[MASK] aparcamientos [MASK],"[CLS] , [MASK] , aparcamiento , ##s , [MASK] , [SEP]",morphemic,9.999794536571075,-4.268787438643972,4.2687874386439715
2255,2255,aparcamiento,aparcamiento##s,plur,2,artificial,4.5409258746076375e-05,plural,plural,grandes,s,[MASK] aparcamiento##s [MASK],"[CLS] , [MASK] , aparcamiento , ##s , [MASK] , [SEP]",morphemic,9.999794536571075,-4.268787438643972,4.2687874386439715
2257,2257,insolvencia,insolvencia,sing,1,default,5.57517410015862e-07,plural,plural,grandes,s,[MASK] insolvencia [MASK],"[CLS] , [MASK] , insolvencia , [MASK] , [SEP]",morphemic,14.39977210537174,3.785970700929248,-3.7859707009292474
2259,2259,insolvencia,insolvencias,plur,2,default,2.525176023482345e-05,plural,plural,grandes,s,[MASK] insolvencias [MASK],"[CLS] , [MASK] , insolvencia , ##s , [MASK] , [SEP]",morphemic,10.586614692402456,-3.7033920410982546,3.703392041098254
2261,2261,insolvencia,insolvencia##s,plur,2,artificial,2.525176023482345e-05,plural,plural,grandes,s,[MASK] insolvencia##s [MASK],"[CLS] , [MASK] , insolvencia , ##s , [MASK] , [SEP]",morphemic,10.586614692402456,-3.7033920410982546,3.703392041098254
2263,2263,descenso,descenso,sing,1,default,1.285701046072063e-06,plural,plural,grandes,s,[MASK] descenso [MASK],"[CLS] , [MASK] , descenso , [MASK] , [SEP]",morphemic,13.564206427235892,2.292173409234916,-2.2921734092349175
2265,2265,descenso,descensos,plur,2,default,9.04164626263082e-05,plural,plural,grandes,s,[MASK] descensos [MASK],"[CLS] , [MASK] , descenso , ##s , [MASK] , [SEP]",morphemic,9.31108419844782,-4.898880972881122,4.898880972881119
2267,2267,descenso,descenso##s,plur,2,artificial,9.04164626263082e-05,plural,plural,grandes,s,[MASK] descenso##s [MASK],"[CLS] , [MASK] , descenso , ##s , [MASK] , [SEP]",morphemic,9.31108419844782,-4.898880972881122,4.898880972881119
2269,2269,chantaje,chantaje,sing,1,default,1.1179608918610029e-06,plural,plural,grandes,s,[MASK] chantaje [MASK],"[CLS] , [MASK] , chantaje , [MASK] , [SEP]",morphemic,13.704004164289527,2.9074382320913514,-2.9074382320913505
2271,2271,chantaje,chantajes,plur,2,default,4.378829544293694e-05,plural,plural,grandes,s,[MASK] chantajes [MASK],"[CLS] , [MASK] , chantaje , ##s , [MASK] , [SEP]",morphemic,10.036144003623663,-4.289413501666495,4.289413501666492
2273,2273,chantaje,chantaje##s,plur,2,artificial,4.378829544293694e-05,plural,plural,grandes,s,[MASK] chantaje##s [MASK],"[CLS] , [MASK] , chantaje , ##s , [MASK] , [SEP]",morphemic,10.036144003623663,-4.289413501666495,4.289413501666492
2275,2275,forense,forense,sing,1,default,2.85767516317037e-08,plural,plural,grandes,s,[MASK] forense [MASK],"[CLS] , [MASK] , forense , [MASK] , [SEP]",morphemic,17.370672329697072,2.8852892341505427,-2.8852892341505427
2277,2277,forense,forenses,plur,2,default,1.8215699810752996e-06,plural,plural,grandes,s,[MASK] forenses [MASK],"[CLS] , [MASK] , forense , ##s , [MASK] , [SEP]",morphemic,13.21581180175993,-4.817943625311731,4.817943625311731
2279,2279,forense,forense##s,plur,2,artificial,1.8215699810752996e-06,plural,plural,grandes,s,[MASK] forense##s [MASK],"[CLS] , [MASK] , forense , ##s , [MASK] , [SEP]",morphemic,13.21581180175993,-4.817943625311731,4.817943625311731
2281,2281,fractura,fractura,sing,1,default,1.4790897466809838e-06,plural,plural,grandes,s,[MASK] fractura [MASK],"[CLS] , [MASK] , fractura , [MASK] , [SEP]",morphemic,13.424083695426855,4.472735381519259,-4.472735381519186
2283,2283,fractura,fracturas,plur,2,default,2.3285316274268556e-05,plural,plural,grandes,s,[MASK] fracturas [MASK],"[CLS] , [MASK] , fractura , ##s , [MASK] , [SEP]",morphemic,10.66768759887498,-4.402944570806531,4.4029445708065325
2285,2285,fractura,fractura##s,plur,2,artificial,2.3285316274268556e-05,plural,plural,grandes,s,[MASK] fractura##s [MASK],"[CLS] , [MASK] , fractura , ##s , [MASK] , [SEP]",morphemic,10.66768759887498,-4.402944570806531,4.4029445708065325
2287,2287,bis,bis,sing,1,default,2.012124014072469e-06,plural,plural,grandes,es,[MASK] bis [MASK],"[CLS] , [MASK] , bis , [MASK] , [SEP]",morphemic,13.116319670413318,0.013911284430568216,-0.013911284430570046
2289,2289,bis,bises,plur,2,default,1.640869777475018e-05,plural,plural,grandes,es,[MASK] bises [MASK],"[CLS] , [MASK] , bis , ##es , [MASK] , [SEP]",morphemic,11.017699011602188,-3.238291585214231,3.238291585214231
2291,2291,bis,bis##es,plur,2,artificial,1.640869777475018e-05,plural,plural,grandes,es,[MASK] bis##es [MASK],"[CLS] , [MASK] , bis , ##es , [MASK] , [SEP]",morphemic,11.017699011602188,-3.238291585214231,3.238291585214231
2293,2293,lenguaje,lenguaje,sing,1,default,7.067573903896118e-08,plural,plural,grandes,s,[MASK] lenguaje [MASK],"[CLS] , [MASK] , lenguaje , [MASK] , [SEP]",morphemic,16.465163476556043,3.2724181079290027,-3.2724181079290053
2295,2295,lenguaje,lenguajes,plur,2,default,2.5037994419108145e-05,plural,plural,grandes,s,[MASK] lenguajes [MASK],"[CLS] , [MASK] , lenguaje , ##s , [MASK] , [SEP]",morphemic,10.5951161100237,-6.911190923570523,6.911190923570524
2297,2297,lenguaje,lenguaje##s,plur,2,artificial,2.5037994419108145e-05,plural,plural,grandes,s,[MASK] lenguaje##s [MASK],"[CLS] , [MASK] , lenguaje , ##s , [MASK] , [SEP]",morphemic,10.5951161100237,-6.911190923570523,6.911190923570524
2299,2299,coro,coro,sing,1,default,2.9450109195749974e-06,plural,plural,grandes,s,[MASK] coro [MASK],"[CLS] , [MASK] , coro , [MASK] , [SEP]",morphemic,12.735398033032284,4.0530009024620135,-4.0530009024614895
2301,2301,coro,coros,plur,2,default,8.122792496578768e-05,plural,plural,grandes,s,[MASK] coros [MASK],"[CLS] , [MASK] , coro , ##s , [MASK] , [SEP]",morphemic,9.41825146639835,-4.248460748031702,4.248460748031703
2303,2303,coro,coro##s,plur,2,artificial,8.122792496578768e-05,plural,plural,grandes,s,[MASK] coro##s [MASK],"[CLS] , [MASK] , coro , ##s , [MASK] , [SEP]",morphemic,9.41825146639835,-4.248460748031702,4.248460748031703
2305,2305,melodía,melodía,sing,1,default,1.3067325426163734e-06,plural,plural,grandes,s,[MASK] melodía [MASK],"[CLS] , [MASK] , melodía , [MASK] , [SEP]",morphemic,13.547980778833187,3.3741721738088053,-3.374172173808804
2307,2307,melodía,melodías,plur,2,default,0.0002218122826889,plural,plural,grandes,s,[MASK] melodías [MASK],"[CLS] , [MASK] , melodía , ##s , [MASK] , [SEP]",morphemic,8.413679107264251,-6.381533606115118,6.381533606115048
2309,2309,melodía,melodía##s,plur,2,artificial,0.0002218122826889,plural,plural,grandes,s,[MASK] melodía##s [MASK],"[CLS] , [MASK] , melodía , ##s , [MASK] , [SEP]",morphemic,8.413679107264251,-6.381533606115118,6.381533606115048
2311,2311,limpieza,limpieza,sing,1,default,8.309899044434133e-07,plural,plural,grandes,s,[MASK] limpieza [MASK],"[CLS] , [MASK] , limpieza , [MASK] , [SEP]",morphemic,14.00064819084898,3.0006180100877504,-3.000618010087752
2313,2313,limpieza,limpiezas,plur,2,default,1.2285227967367971e-05,plural,plural,grandes,s,[MASK] limpiezas [MASK],"[CLS] , [MASK] , limpieza , ##s , [MASK] , [SEP]",morphemic,11.307112995600994,-4.564420633981982,4.564420633981984
2315,2315,limpieza,limpieza##s,plur,2,artificial,1.2285227967367971e-05,plural,plural,grandes,s,[MASK] limpieza##s [MASK],"[CLS] , [MASK] , limpieza , ##s , [MASK] , [SEP]",morphemic,11.307112995600994,-4.564420633981982,4.564420633981984
2317,2317,moto,moto,sing,1,default,2.146457518392708e-06,plural,plural,grandes,s,[MASK] moto [MASK],"[CLS] , [MASK] , moto , [MASK] , [SEP]",morphemic,13.051691740582832,3.446001057643512,-3.4460010576435125
2319,2319,moto,motos,plur,2,default,0.0001357068977085,plural,plural,grandes,s,[MASK] motos [MASK],"[CLS] , [MASK] , moto , ##s , [MASK] , [SEP]",morphemic,8.905013161843524,-4.0609408111731025,4.060940811172459
2321,2321,moto,moto##s,plur,2,artificial,0.0001357068977085,plural,plural,grandes,s,[MASK] moto##s [MASK],"[CLS] , [MASK] , moto , ##s , [MASK] , [SEP]",morphemic,8.905013161843524,-4.0609408111731025,4.060940811172459
2323,2323,lecho,lecho,sing,1,default,2.406470400728722e-07,plural,plural,grandes,s,[MASK] lecho [MASK],"[CLS] , [MASK] , lecho , [MASK] , [SEP]",morphemic,15.239934540990898,5.255354942562477,-5.255354942562476
2325,2325,lecho,lechos,plur,2,default,5.146174589754082e-05,plural,plural,grandes,s,[MASK] lechos [MASK],"[CLS] , [MASK] , lecho , ##s , [MASK] , [SEP]",morphemic,9.87467182441179,-3.232784170310607,3.2327841703106075
2327,2327,lecho,lecho##s,plur,2,artificial,5.146174589754082e-05,plural,plural,grandes,s,[MASK] lecho##s [MASK],"[CLS] , [MASK] , lecho , ##s , [MASK] , [SEP]",morphemic,9.87467182441179,-3.232784170310607,3.2327841703106075
2329,2329,sombrero,sombrero,sing,1,default,9.207817583956056e-07,plural,plural,grandes,s,[MASK] sombrero [MASK],"[CLS] , [MASK] , sombrero , [MASK] , [SEP]",morphemic,13.898042790339222,5.245540592734617,-5.245540592734094
2331,2331,sombrero,sombreros,plur,2,default,8.907647134037688e-05,plural,plural,grandes,s,[MASK] sombreros [MASK],"[CLS] , [MASK] , sombrero , ##s , [MASK] , [SEP]",morphemic,9.326015328614108,-2.9409522341344,2.9409522341344023
2333,2333,sombrero,sombrero##s,plur,2,artificial,8.907647134037688e-05,plural,plural,grandes,s,[MASK] sombrero##s [MASK],"[CLS] , [MASK] , sombrero , ##s , [MASK] , [SEP]",morphemic,9.326015328614108,-2.9409522341344,2.9409522341344023
2335,2335,reina,reina,sing,1,default,2.0324760043877177e-06,plural,plural,grandes,s,[MASK] reina [MASK],"[CLS] , [MASK] , reina , [MASK] , [SEP]",morphemic,13.10625580155344,3.54263397141116,-3.5426339714111594
2337,2337,reina,reinas,plur,2,default,0.0002384178951615,plural,plural,grandes,s,[MASK] reinas [MASK],"[CLS] , [MASK] , reina , ##s , [MASK] , [SEP]",morphemic,8.341485561993117,-4.292123283941562,4.292123283941366
2339,2339,reina,reina##s,plur,2,artificial,0.0002384178951615,plural,plural,grandes,s,[MASK] reina##s [MASK],"[CLS] , [MASK] , reina , ##s , [MASK] , [SEP]",morphemic,8.341485561993117,-4.292123283941562,4.292123283941366
2341,2341,cine,cine,sing,1,default,3.621918835960969e-07,plural,plural,grandes,s,[MASK] cine [MASK],"[CLS] , [MASK] , cine , [MASK] , [SEP]",morphemic,14.831091700372976,3.0228509755957305,-3.0228509755957305
2343,2343,cine,cines,plur,2,default,0.0008488041348755,plural,plural,grandes,s,[MASK] cines [MASK],"[CLS] , [MASK] , cine , ##s , [MASK] , [SEP]",morphemic,7.07168209923959,-3.9755715952335535,3.975571595233512
2345,2345,cine,cine##s,plur,2,artificial,0.0008488041348755,plural,plural,grandes,s,[MASK] cine##s [MASK],"[CLS] , [MASK] , cine , ##s , [MASK] , [SEP]",morphemic,7.07168209923959,-3.9755715952335535,3.975571595233512
2347,2347,paseo,paseo,sing,1,default,2.541460446536803e-07,plural,plural,grandes,s,[MASK] paseo [MASK],"[CLS] , [MASK] , paseo , [MASK] , [SEP]",morphemic,15.18535675621344,5.159067218912718,-5.159067218912714
2349,2349,paseo,paseos,plur,2,default,1.802005681383889e-05,plural,plural,grandes,s,[MASK] paseos [MASK],"[CLS] , [MASK] , paseo , ##s , [MASK] , [SEP]",morphemic,10.924025152967804,-3.6435956758669725,3.64359567586697
2351,2351,paseo,paseo##s,plur,2,artificial,1.802005681383889e-05,plural,plural,grandes,s,[MASK] paseo##s [MASK],"[CLS] , [MASK] , paseo , ##s , [MASK] , [SEP]",morphemic,10.924025152967804,-3.6435956758669725,3.64359567586697
2353,2353,esencia,esencia,sing,1,default,2.190128469692354e-07,plural,plural,grandes,s,[MASK] esencia [MASK],"[CLS] , [MASK] , esencia , [MASK] , [SEP]",morphemic,15.334135446890476,4.797536798982344,-4.797536798982345
2355,2355,esencia,esencias,plur,2,default,4.15947797591798e-05,plural,plural,grandes,s,[MASK] esencias [MASK],"[CLS] , [MASK] , esencia , ##s , [MASK] , [SEP]",morphemic,10.08753588512933,-4.834145477045867,4.834145477045867
2357,2357,esencia,esencia##s,plur,2,artificial,4.15947797591798e-05,plural,plural,grandes,s,[MASK] esencia##s [MASK],"[CLS] , [MASK] , esencia , ##s , [MASK] , [SEP]",morphemic,10.08753588512933,-4.834145477045867,4.834145477045867
2359,2359,humo,humo,sing,1,default,1.4452639334194828e-06,plural,plural,grandes,s,[MASK] humo [MASK],"[CLS] , [MASK] , humo , [MASK] , [SEP]",morphemic,13.44721860019343,4.340305316830948,-4.340305316830394
2361,2361,humo,humos,plur,2,default,9.121666516875848e-05,plural,plural,grandes,s,[MASK] humos [MASK],"[CLS] , [MASK] , humo , ##s , [MASK] , [SEP]",morphemic,9.302272945463889,-4.755711506525927,4.755711506525929
2363,2363,humo,humo##s,plur,2,artificial,9.121666516875848e-05,plural,plural,grandes,s,[MASK] humo##s [MASK],"[CLS] , [MASK] , humo , ##s , [MASK] , [SEP]",morphemic,9.302272945463889,-4.755711506525927,4.755711506525929
2365,2365,harina,harina,sing,1,default,6.105012744228588e-07,plural,plural,grandes,s,[MASK] harina [MASK],"[CLS] , [MASK] , harina , [MASK] , [SEP]",morphemic,14.3089854558911,4.108576810401365,-4.108576810401364
2367,2367,harina,harinas,plur,2,default,4.709079803433269e-05,plural,plural,grandes,s,[MASK] harinas [MASK],"[CLS] , [MASK] , harina , ##s , [MASK] , [SEP]",morphemic,9.96343294685023,-4.697336212817795,4.697336212817795
2369,2369,harina,harina##s,plur,2,artificial,4.709079803433269e-05,plural,plural,grandes,s,[MASK] harina##s [MASK],"[CLS] , [MASK] , harina , ##s , [MASK] , [SEP]",morphemic,9.96343294685023,-4.697336212817795,4.697336212817795
2371,2371,cordero,cordero,sing,1,default,1.2007189980067778e-06,plural,plural,grandes,s,[MASK] cordero [MASK],"[CLS] , [MASK] , cordero , [MASK] , [SEP]",morphemic,13.632590015592356,4.905634840195425,-4.905634840195419
2373,2373,cordero,corderos,plur,2,default,0.0001475819881306,plural,plural,grandes,s,[MASK] corderos [MASK],"[CLS] , [MASK] , cordero , ##s , [MASK] , [SEP]",morphemic,8.821126684879218,-3.485263800851799,3.4852638008511483
2375,2375,cordero,cordero##s,plur,2,artificial,0.0001475819881306,plural,plural,grandes,s,[MASK] cordero##s [MASK],"[CLS] , [MASK] , cordero , ##s , [MASK] , [SEP]",morphemic,8.821126684879218,-3.485263800851799,3.4852638008511483
2377,2377,lema,lema,sing,1,default,1.503050413020901e-07,plural,plural,grandes,s,[MASK] lema [MASK],"[CLS] , [MASK] , lema , [MASK] , [SEP]",morphemic,15.710598999152584,4.331674647540314,-4.331674647540313
2379,2379,lema,lemas,plur,2,default,5.588528802036308e-05,plural,plural,grandes,s,[MASK] lemas [MASK],"[CLS] , [MASK] , lema , ##s , [MASK] , [SEP]",morphemic,9.792209396335505,-5.067066099724483,5.067066099724483
2381,2381,lema,lema##s,plur,2,artificial,5.588528802036308e-05,plural,plural,grandes,s,[MASK] lema##s [MASK],"[CLS] , [MASK] , lema , ##s , [MASK] , [SEP]",morphemic,9.792209396335505,-5.067066099724483,5.067066099724483
2383,2383,élite,élite,sing,1,default,7.47540923384804e-07,plural,plural,grandes,s,[MASK] élite [MASK],"[CLS] , [MASK] , élite , [MASK] , [SEP]",morphemic,14.10647678617705,3.5156650883722538,-3.5156650883722516
2385,2385,élite,élites,plur,2,default,8.662792242830619e-05,plural,plural,grandes,s,[MASK] élites [MASK],"[CLS] , [MASK] , élite , ##s , [MASK] , [SEP]",morphemic,9.353888364477168,-5.923757603165679,5.9237576031656785
2387,2387,élite,élite##s,plur,2,artificial,8.662792242830619e-05,plural,plural,grandes,s,[MASK] élite##s [MASK],"[CLS] , [MASK] , élite , ##s , [MASK] , [SEP]",morphemic,9.353888364477168,-5.923757603165679,5.9237576031656785
2389,2389,caudal,caudal,sing,1,default,1.2899965895485366e-06,plural,plural,grandes,es,[MASK] caudal [MASK],"[CLS] , [MASK] , caudal , [MASK] , [SEP]",morphemic,13.560870983355011,3.9549789997621136,-3.9549789997621145
2391,2391,caudal,caudales,plur,2,default,0.0001449730189051,plural,plural,grandes,es,[MASK] caudales [MASK],"[CLS] , [MASK] , caudal , ##es , [MASK] , [SEP]",morphemic,8.838962909374304,-4.9669655679465645,4.9669655679462315
2393,2393,caudal,caudal##es,plur,2,artificial,0.0001449730189051,plural,plural,grandes,es,[MASK] caudal##es [MASK],"[CLS] , [MASK] , caudal , ##es , [MASK] , [SEP]",morphemic,8.838962909374304,-4.9669655679465645,4.9669655679462315
2395,2395,coral,coral,sing,1,default,1.400768610437808e-06,plural,plural,grandes,es,[MASK] coral [MASK],"[CLS] , [MASK] , coral , [MASK] , [SEP]",morphemic,13.478489464536942,3.868168786486674,-3.8681687864866725
2397,2397,coral,corales,plur,2,default,0.0001130018790718,plural,plural,grandes,es,[MASK] corales [MASK],"[CLS] , [MASK] , coral , ##es , [MASK] , [SEP]",morphemic,9.088106110436062,-4.226910624902258,4.22691062490211
2399,2399,coral,coral##es,plur,2,artificial,0.0001130018790718,plural,plural,grandes,es,[MASK] coral##es [MASK],"[CLS] , [MASK] , coral , ##es , [MASK] , [SEP]",morphemic,9.088106110436062,-4.226910624902258,4.22691062490211
2401,2401,orquesta,orquesta,sing,1,default,3.046892516067601e-06,plural,plural,grandes,s,[MASK] orquesta [MASK],"[CLS] , [MASK] , orquesta , [MASK] , [SEP]",morphemic,12.701388333913512,3.971292968361727,-3.9712929683613094
2403,2403,orquesta,orquestas,plur,2,default,0.0002967811888083,plural,plural,grandes,s,[MASK] orquestas [MASK],"[CLS] , [MASK] , orquesta , ##s , [MASK] , [SEP]",morphemic,8.122515428705317,-5.604996597263151,5.604996597262876
2405,2405,orquesta,orquesta##s,plur,2,artificial,0.0002967811888083,plural,plural,grandes,s,[MASK] orquesta##s [MASK],"[CLS] , [MASK] , orquesta , ##s , [MASK] , [SEP]",morphemic,8.122515428705317,-5.604996597263151,5.604996597262876
2407,2407,payaso,payaso,sing,1,default,1.5607810155415791e-06,plural,plural,grandes,s,[MASK] payaso [MASK],"[CLS] , [MASK] , payaso , [MASK] , [SEP]",morphemic,13.370324210998527,4.398609188200323,-4.398609188200186
2409,2409,payaso,payasos,plur,2,default,0.0002330076822545,plural,plural,grandes,s,[MASK] payasos [MASK],"[CLS] , [MASK] , payaso , ##s , [MASK] , [SEP]",morphemic,8.364439133892587,-3.9199319234500276,3.9199319234498633
2411,2411,payaso,payaso##s,plur,2,artificial,0.0002330076822545,plural,plural,grandes,s,[MASK] payaso##s [MASK],"[CLS] , [MASK] , payaso , ##s , [MASK] , [SEP]",morphemic,8.364439133892587,-3.9199319234500276,3.9199319234498633
2413,2413,patada,patada,sing,1,default,1.9026207382921712e-06,plural,plural,grandes,s,[MASK] patada [MASK],"[CLS] , [MASK] , patada , [MASK] , [SEP]",morphemic,13.172278286258598,3.4964037582946332,-3.496403758294635
2415,2415,patada,patadas,plur,2,default,0.0001269756467081,plural,plural,grandes,s,[MASK] patadas [MASK],"[CLS] , [MASK] , patada , ##s , [MASK] , [SEP]",morphemic,8.971515248097097,-3.9206123797662986,3.9206123797658208
2417,2417,patada,patada##s,plur,2,artificial,0.0001269756467081,plural,plural,grandes,s,[MASK] patada##s [MASK],"[CLS] , [MASK] , patada , ##s , [MASK] , [SEP]",morphemic,8.971515248097097,-3.9206123797662986,3.9206123797658208
2419,2419,hierro,hierro,sing,1,default,8.69368079747801e-07,plural,plural,grandes,s,[MASK] hierro [MASK],"[CLS] , [MASK] , hierro , [MASK] , [SEP]",morphemic,13.95549923433167,1.9620256230653865,-1.9620256230653879
2421,2421,hierro,hierros,plur,2,default,0.0001186383233289,plural,plural,grandes,s,[MASK] hierros [MASK],"[CLS] , [MASK] , hierro , ##s , [MASK] , [SEP]",morphemic,9.039430992660932,-4.461397162108058,4.46139716210786
2423,2423,hierro,hierro##s,plur,2,artificial,0.0001186383233289,plural,plural,grandes,s,[MASK] hierro##s [MASK],"[CLS] , [MASK] , hierro , ##s , [MASK] , [SEP]",morphemic,9.039430992660932,-4.461397162108058,4.46139716210786
