,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,article_number,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
5205,5205,liga,ligas,plur,1,default,0.0102758053690195,plural,plural,grandes,s,[MASK] ligas [MASK],"[CLS] , [MASK] , ligas , [MASK] , [SEP]",single-token,4.577963140258411,-5.584657610684803,5.584657610684802
5207,5207,liga,liga##s,plur,2,artificial,0.0052711158059537,plural,plural,grandes,s,[MASK] liga##s [MASK],"[CLS] , [MASK] , liga , ##s , [MASK] , [SEP]",single-token,5.245513210955092,-7.05723768198038,7.057237681980373
5209,5209,sitio,sitio,sing,1,default,1.612333903722174e-06,plural,plural,grandes,s,[MASK] sitio [MASK],"[CLS] , [MASK] , sitio , [MASK] , [SEP]",single-token,13.337827799025522,4.197352401465734,-4.197352401465158
5211,5211,sitio,sitios,plur,1,default,0.0007214110228233,plural,plural,grandes,s,[MASK] sitios [MASK],"[CLS] , [MASK] , sitios , [MASK] , [SEP]",single-token,7.234301509845415,-6.1432242284405225,6.143224228440516
5213,5213,sitio,sitio##s,plur,2,artificial,0.0001933755847858,plural,plural,grandes,s,[MASK] sitio##s [MASK],"[CLS] , [MASK] , sitio , ##s , [MASK] , [SEP]",single-token,8.550876224973088,-4.49698460492071,4.496984604920573
5215,5215,encuentro,encuentro,sing,1,default,1.8022086578639571e-06,plural,plural,grandes,s,[MASK] encuentro [MASK],"[CLS] , [MASK] , encuentro , [MASK] , [SEP]",single-token,13.226497613104211,3.24386981206386,-3.2438698120638594
5217,5217,encuentro,encuentros,plur,1,default,4.991010064259172e-05,plural,plural,grandes,s,[MASK] encuentros [MASK],"[CLS] , [MASK] , encuentros , [MASK] , [SEP]",single-token,9.905287158003288,-6.6820774092873005,6.682077409287299
5219,5219,encuentro,encuentro##s,plur,2,artificial,0.0004097733763046,plural,plural,grandes,s,[MASK] encuentro##s [MASK],"[CLS] , [MASK] , encuentro , ##s , [MASK] , [SEP]",single-token,7.799906291803738,-6.155159404824118,6.155159404823981
5221,5221,economía,economía,sing,1,default,2.651941599651764e-07,plural,plural,grandes,s,[MASK] economía [MASK],"[CLS] , [MASK] , economía , [MASK] , [SEP]",single-token,15.142803600124624,3.013958022913334,-3.0139580229133336
5223,5223,economía,economías,plur,1,default,0.0012834247900173,plural,plural,grandes,s,[MASK] economías [MASK],"[CLS] , [MASK] , economías , [MASK] , [SEP]",single-token,6.658223156941229,-4.566449193030362,4.566449193030357
5225,5225,economía,economía##s,plur,2,artificial,3.447938433964737e-05,plural,plural,grandes,s,[MASK] economía##s [MASK],"[CLS] , [MASK] , economía , ##s , [MASK] , [SEP]",single-token,10.275148967906867,-5.602768916274947,5.602768916274947
5227,5227,terreno,terreno,sing,1,default,2.7617309683591884e-07,plural,plural,grandes,s,[MASK] terreno [MASK],"[CLS] , [MASK] , terreno , [MASK] , [SEP]",single-token,15.10223800536446,4.95668891594304,-4.956688915943041
5229,5229,terreno,terrenos,plur,1,default,1.1841241757792886e-05,plural,plural,grandes,s,[MASK] terrenos [MASK],"[CLS] , [MASK] , terrenos , [MASK] , [SEP]",single-token,11.34392205581578,-4.046656639768765,4.046656639768764
5231,5231,terreno,terreno##s,plur,2,artificial,3.826868123724125e-05,plural,plural,grandes,s,[MASK] terreno##s [MASK],"[CLS] , [MASK] , terreno , ##s , [MASK] , [SEP]",single-token,10.17087871856014,-4.115351704576957,4.1153517045769545
5233,5233,transporte,transporte,sing,1,default,3.1670703037889325e-07,plural,plural,grandes,s,[MASK] transporte [MASK],"[CLS] , [MASK] , transporte , [MASK] , [SEP]",single-token,14.965288684788424,3.223020588513352,-3.223020588513353
5235,5235,transporte,transportes,plur,1,default,2.955881427624263e-05,plural,plural,grandes,s,[MASK] transportes [MASK],"[CLS] , [MASK] , transportes , [MASK] , [SEP]",single-token,10.429128575129846,-5.235422978788138,5.235422978788138
5237,5237,transporte,transporte##s,plur,2,artificial,7.715959509368986e-05,plural,plural,grandes,s,[MASK] transporte##s [MASK],"[CLS] , [MASK] , transporte , ##s , [MASK] , [SEP]",single-token,9.469634617559878,-4.674144762662731,4.674144762662731
5239,5239,destino,destino,sing,1,default,1.9887389157702279e-07,plural,plural,grandes,s,[MASK] destino [MASK],"[CLS] , [MASK] , destino , [MASK] , [SEP]",single-token,15.430594923769622,3.3338299696524665,-3.3338299696524665
5241,5241,destino,destinos,plur,1,default,0.0001995867933146,plural,plural,grandes,s,[MASK] destinos [MASK],"[CLS] , [MASK] , destinos , [MASK] , [SEP]",single-token,8.519261362034149,-5.9030008626996935,5.903000862699365
5243,5243,destino,destino##s,plur,2,artificial,3.312938497401774e-05,plural,plural,grandes,s,[MASK] destino##s [MASK],"[CLS] , [MASK] , destino , ##s , [MASK] , [SEP]",single-token,10.315089905844772,-4.881363908192238,4.881363908192237
5245,5245,tarifa,tarifa,sing,1,default,7.760392151112684e-08,plural,plural,grandes,s,[MASK] tarifa [MASK],"[CLS] , [MASK] , tarifa , [MASK] , [SEP]",single-token,16.371647876096883,4.14696890088668,-4.14696890088668
5247,5247,tarifa,tarifas,plur,1,default,2.0819657038373407e-06,plural,plural,grandes,s,[MASK] tarifas [MASK],"[CLS] , [MASK] , tarifas , [MASK] , [SEP]",single-token,13.082198060607778,-5.698752429247653,5.698752429247653
5249,5249,tarifa,tarifa##s,plur,2,artificial,8.167276064341422e-06,plural,plural,grandes,s,[MASK] tarifa##s [MASK],"[CLS] , [MASK] , tarifa , ##s , [MASK] , [SEP]",single-token,11.715375111742206,-5.17770200117007,5.17770200117007
5251,5251,visado,visado,sing,1,default,2.606236364499637e-07,plural,plural,grandes,s,[MASK] visado [MASK],"[CLS] , [MASK] , visado , [MASK] , [SEP]",single-token,15.160188476253694,2.971065479945919,-2.9710654799459157
5253,5253,visado,visados,plur,1,default,3.835733878077008e-06,plural,plural,grandes,s,[MASK] visados [MASK],"[CLS] , [MASK] , visados , [MASK] , [SEP]",single-token,12.471149778199209,-3.660491962661279,3.660491962661279
5255,5255,visado,visado##s,plur,2,artificial,5.973352017463185e-06,plural,plural,grandes,s,[MASK] visado##s [MASK],"[CLS] , [MASK] , visado , ##s , [MASK] , [SEP]",single-token,12.028202311166966,-3.970548673681373,3.970548673681374
5257,5257,pasaje,pasaje,sing,1,default,2.303268473724529e-07,plural,plural,grandes,s,[MASK] pasaje [MASK],"[CLS] , [MASK] , pasaje , [MASK] , [SEP]",single-token,15.283766461263063,4.539717645789564,-4.5397176457895645
5259,5259,pasaje,pasajes,plur,1,default,0.0001725304173305,plural,plural,grandes,s,[MASK] pasajes [MASK],"[CLS] , [MASK] , pasajes , [MASK] , [SEP]",single-token,8.664937004686491,-4.747249680564044,4.747249680563679
5261,5261,pasaje,pasaje##s,plur,2,artificial,3.437939813011326e-05,plural,plural,grandes,s,[MASK] pasaje##s [MASK],"[CLS] , [MASK] , pasaje , ##s , [MASK] , [SEP]",single-token,10.278053064558584,-4.992685324868621,4.992685324868618
5263,5263,signo,signo,sing,1,default,1.1396314221201465e-06,plural,plural,grandes,s,[MASK] signo [MASK],"[CLS] , [MASK] , signo , [MASK] , [SEP]",single-token,13.684805661764782,4.535792347283596,-4.535792347283554
5265,5265,signo,signos,plur,1,default,0.0001059456772054,plural,plural,grandes,s,[MASK] signos [MASK],"[CLS] , [MASK] , signos , [MASK] , [SEP]",single-token,9.152584074408376,-6.55050845395286,6.550508453952347
5267,5267,signo,signo##s,plur,2,artificial,6.637062324443832e-05,plural,plural,grandes,s,[MASK] signo##s [MASK],"[CLS] , [MASK] , signo , ##s , [MASK] , [SEP]",single-token,9.620256020396434,-4.22010228187883,4.220102281878829
5269,5269,futuro,futuro,sing,1,default,2.589193570656789e-07,plural,plural,grandes,s,[MASK] futuro [MASK],"[CLS] , [MASK] , futuro , [MASK] , [SEP]",single-token,15.166749186411073,2.1556567597290694,-2.1556567597290703
5271,5271,futuro,futuros,plur,1,default,9.134265383181628e-06,plural,plural,grandes,s,[MASK] futuros [MASK],"[CLS] , [MASK] , futuros , [MASK] , [SEP]",single-token,11.603477789191569,-4.350146334686931,4.350146334686933
5273,5273,futuro,futuro##s,plur,2,artificial,3.3263560908380896e-05,plural,plural,grandes,s,[MASK] futuro##s [MASK],"[CLS] , [MASK] , futuro , ##s , [MASK] , [SEP]",single-token,10.31104802714074,-3.896018996127676,3.8960189961276743
5275,5275,tercero,tercero,sing,1,default,9.66838456406549e-07,plural,plural,grandes,s,[MASK] tercero [MASK],"[CLS] , [MASK] , tercero , [MASK] , [SEP]",single-token,13.849234411905115,2.616703966248325,-2.616703966248327
5277,5277,tercero,terceros,plur,1,default,2.3869119104347192e-05,plural,plural,grandes,s,[MASK] terceros [MASK],"[CLS] , [MASK] , terceros , [MASK] , [SEP]",single-token,10.642925022176058,-5.8920107372906685,5.892010737290668
5279,5279,tercero,tercero##s,plur,2,artificial,3.228577770642005e-05,plural,plural,grandes,s,[MASK] tercero##s [MASK],"[CLS] , [MASK] , tercero , ##s , [MASK] , [SEP]",single-token,10.340883743391087,-4.532009054216468,4.532009054216468
5281,5281,río,río,sing,1,default,7.582162197650177e-06,plural,plural,grandes,s,[MASK] río [MASK],"[CLS] , [MASK] , río , [MASK] , [SEP]",single-token,11.789712148636513,4.773797939782388,-4.7737979397822805
5283,5283,río,ríos,plur,1,default,0.0005170033546164,plural,plural,grandes,s,[MASK] ríos [MASK],"[CLS] , [MASK] , ríos , [MASK] , [SEP]",single-token,7.567461194857045,-3.4606876727799145,3.4606876727797955
5285,5285,río,río##s,plur,2,artificial,0.0009964051423594,plural,plural,grandes,s,[MASK] río##s [MASK],"[CLS] , [MASK] , río , ##s , [MASK] , [SEP]",single-token,6.911356613650751,-4.192570144348744,4.192570144348712
5287,5287,pintura,pintura,sing,1,default,2.675711243682599e-07,plural,plural,grandes,s,[MASK] pintura [MASK],"[CLS] , [MASK] , pintura , [MASK] , [SEP]",single-token,15.13388042046281,3.7175121093613903,-3.7175121093613903
5289,5289,pintura,pinturas,plur,1,default,0.0001270784996449,plural,plural,grandes,s,[MASK] pinturas [MASK],"[CLS] , [MASK] , pinturas , [MASK] , [SEP]",single-token,8.970705555014503,-4.865447956398885,4.865447956398139
5291,5291,pintura,pintura##s,plur,2,artificial,3.17769190587569e-05,plural,plural,grandes,s,[MASK] pintura##s [MASK],"[CLS] , [MASK] , pintura , ##s , [MASK] , [SEP]",single-token,10.35677034747229,-3.68369571149206,3.68369571149206
5293,5293,maestro,maestro,sing,1,default,2.1406393102552101e-07,plural,plural,grandes,s,[MASK] maestro [MASK],"[CLS] , [MASK] , maestro , [MASK] , [SEP]",single-token,15.356991123429486,4.533859164576047,-4.533859164576046
5295,5295,maestro,maestros,plur,1,default,1.985942617466208e-05,plural,plural,grandes,s,[MASK] maestros [MASK],"[CLS] , [MASK] , maestros , [MASK] , [SEP]",single-token,10.82683179328622,-5.2262267769352935,5.226226776935292
5297,5297,maestro,maestro##s,plur,2,artificial,6.335118087008595e-05,plural,plural,grandes,s,[MASK] maestro##s [MASK],"[CLS] , [MASK] , maestro , ##s , [MASK] , [SEP]",single-token,9.66681701095908,-4.535179134020435,4.535179134020435
5299,5299,escudo,escudo,sing,1,default,9.911266261042329e-07,plural,plural,grandes,s,[MASK] escudo [MASK],"[CLS] , [MASK] , escudo , [MASK] , [SEP]",single-token,13.82442353469006,5.172063772930217,-5.172063772930033
5301,5301,escudo,escudos,plur,1,default,0.0003275718772783,plural,plural,grandes,s,[MASK] escudos [MASK],"[CLS] , [MASK] , escudos , [MASK] , [SEP]",single-token,8.023803054363793,-3.721832280333281,3.7218322803330137
5303,5303,escudo,escudo##s,plur,2,artificial,6.403677980415523e-05,plural,plural,grandes,s,[MASK] escudo##s [MASK],"[CLS] , [MASK] , escudo , ##s , [MASK] , [SEP]",single-token,9.65605295523254,-4.134347968169971,4.134347968169968
5305,5305,espacio,espacio,sing,1,default,5.393406468101603e-07,plural,plural,grandes,s,[MASK] espacio [MASK],"[CLS] , [MASK] , espacio , [MASK] , [SEP]",single-token,14.43291846787141,3.7882747253044773,-3.788274725304476
5307,5307,espacio,espacios,plur,1,default,0.0001983481051865,plural,plural,grandes,s,[MASK] espacios [MASK],"[CLS] , [MASK] , espacios , [MASK] , [SEP]",single-token,8.525486963927827,-5.667808966481891,5.667808966481404
5309,5309,espacio,espacio##s,plur,2,artificial,0.0001490721915615,plural,plural,grandes,s,[MASK] espacio##s [MASK],"[CLS] , [MASK] , espacio , ##s , [MASK] , [SEP]",single-token,8.811079862229848,-5.272826124221517,5.272826124221033
5311,5311,proveedor,proveedor,sing,1,default,1.2331814502886118e-07,plural,plural,grandes,es,[MASK] proveedor [MASK],"[CLS] , [MASK] , proveedor , [MASK] , [SEP]",single-token,15.908498275974278,3.3803920751330505,-3.380392075133051
5313,5313,proveedor,proveedores,plur,1,default,6.597901119675953e-06,plural,plural,grandes,es,[MASK] proveedores [MASK],"[CLS] , [MASK] , proveedores , [MASK] , [SEP]",single-token,11.928758971678798,-5.158874465837242,5.158874465837241
5315,5315,proveedor,proveedor##es,plur,2,artificial,1.3934676644566936e-05,plural,plural,grandes,es,[MASK] proveedor##es [MASK],"[CLS] , [MASK] , proveedor , ##es , [MASK] , [SEP]",single-token,11.18113010185166,-5.2457695646038776,5.245769564603878
5317,5317,fallo,fallo,sing,1,default,2.79207739595222e-07,plural,plural,grandes,s,[MASK] fallo [MASK],"[CLS] , [MASK] , fallo , [MASK] , [SEP]",single-token,15.091309745829143,4.122683502257541,-4.122683502257542
5319,5319,fallo,fallos,plur,1,default,5.261680416879244e-05,plural,plural,grandes,s,[MASK] fallos [MASK],"[CLS] , [MASK] , fallos , [MASK] , [SEP]",single-token,9.852475018350978,-4.136805523303066,4.136805523303065
5321,5321,fallo,fallo##s,plur,2,artificial,3.411932266317308e-05,plural,plural,grandes,s,[MASK] fallo##s [MASK],"[CLS] , [MASK] , fallo , ##s , [MASK] , [SEP]",single-token,10.285646687144729,-4.67153460544081,4.671534605440812
5323,5323,disputa,disputa,sing,1,default,1.1411297151653345e-07,plural,plural,grandes,s,[MASK] disputa [MASK],"[CLS] , [MASK] , disputa , [MASK] , [SEP]",single-token,15.98607690103147,1.23492150750611,-1.23492150750611
5325,5325,disputa,disputas,plur,1,default,5.158019484952092e-05,plural,plural,grandes,s,[MASK] disputas [MASK],"[CLS] , [MASK] , disputas , [MASK] , [SEP]",single-token,9.87237277990051,-3.2117434456295175,3.2117434456295144
5327,5327,disputa,disputa##s,plur,2,artificial,9.344452337245455e-06,plural,plural,grandes,s,[MASK] disputa##s [MASK],"[CLS] , [MASK] , disputa , ##s , [MASK] , [SEP]",single-token,11.580727723670234,-4.448401379662881,4.448401379662882
5329,5329,perjuicio,perjuicio,sing,1,default,6.509889516337354e-08,plural,plural,grandes,s,[MASK] perjuicio [MASK],"[CLS] , [MASK] , perjuicio , [MASK] , [SEP]",single-token,16.547358259252654,3.731914539662334,-3.731914539662333
5331,5331,perjuicio,perjuicios,plur,1,default,1.898027039715089e-05,plural,plural,grandes,s,[MASK] perjuicios [MASK],"[CLS] , [MASK] , perjuicios , [MASK] , [SEP]",single-token,10.87211051845874,-3.955483400688708,3.9554834006887085
5333,5333,perjuicio,perjuicio##s,plur,2,artificial,9.531266186968423e-06,plural,plural,grandes,s,[MASK] perjuicio##s [MASK],"[CLS] , [MASK] , perjuicio , ##s , [MASK] , [SEP]",single-token,11.560932985853148,-4.331471459080884,4.331471459080884
5335,5335,informe,informe,sing,1,default,1.4229513567443064e-07,plural,plural,grandes,s,[MASK] informe [MASK],"[CLS] , [MASK] , informe , [MASK] , [SEP]",single-token,15.765362516029883,4.099309958435036,-4.099309958435035
5337,5337,informe,informes,plur,1,default,8.160229299392086e-06,plural,plural,grandes,s,[MASK] informes [MASK],"[CLS] , [MASK] , informes , [MASK] , [SEP]",single-token,11.716238288967372,-4.416512505711587,4.416512505711586
5339,5339,informe,informe##s,plur,2,artificial,1.1351137800375e-05,plural,plural,grandes,s,[MASK] informe##s [MASK],"[CLS] , [MASK] , informe , ##s , [MASK] , [SEP]",single-token,11.386192572332154,-5.471531864113045,5.471531864113043
5341,5341,deficiencia,deficiencia,sing,1,default,2.469970752372319e-07,plural,plural,grandes,s,[MASK] deficiencia [MASK],"[CLS] , [MASK] , deficiencia , [MASK] , [SEP]",single-token,15.213889341533353,4.216906493095291,-4.216906493095289
5343,5343,deficiencia,deficiencias,plur,1,default,4.527798228082247e-05,plural,plural,grandes,s,[MASK] deficiencias [MASK],"[CLS] , [MASK] , deficiencias , [MASK] , [SEP]",single-token,10.002689685998114,-5.2623205611212,5.262320561121199
5345,5345,deficiencia,deficiencia##s,plur,2,artificial,1.7037225916283205e-05,plural,plural,grandes,s,[MASK] deficiencia##s [MASK],"[CLS] , [MASK] , deficiencia , ##s , [MASK] , [SEP]",single-token,10.98010984815638,-4.902160635979749,4.902160635979749
5347,5347,candidatura,candidatura,sing,1,default,1.388465022955643e-07,plural,plural,grandes,s,[MASK] candidatura [MASK],"[CLS] , [MASK] , candidatura , [MASK] , [SEP]",single-token,15.789896814036174,5.427475811655386,-5.427475811655386
5349,5349,candidatura,candidaturas,plur,1,default,8.957514182839077e-06,plural,plural,grandes,s,[MASK] candidaturas [MASK],"[CLS] , [MASK] , candidaturas , [MASK] , [SEP]",single-token,11.623017804420629,-4.1890392276551225,4.189039227655125
5351,5351,candidatura,candidatura##s,plur,2,artificial,2.761397627182305e-05,plural,plural,grandes,s,[MASK] candidatura##s [MASK],"[CLS] , [MASK] , candidatura , ##s , [MASK] , [SEP]",single-token,10.497188526751373,-4.489198595482518,4.489198595482519
5353,5353,asamblea,asamblea,sing,1,default,2.769988611817098e-07,plural,plural,grandes,s,[MASK] asamblea [MASK],"[CLS] , [MASK] , asamblea , [MASK] , [SEP]",single-token,15.09925244202489,4.719091332608407,-4.719091332608408
5355,5355,asamblea,asambleas,plur,1,default,2.584504909464158e-05,plural,plural,grandes,s,[MASK] asambleas [MASK],"[CLS] , [MASK] , asambleas , [MASK] , [SEP]",single-token,10.563391499738213,-5.643517363470096,5.643517363470099
5357,5357,asamblea,asamblea##s,plur,2,artificial,1.83775118784979e-05,plural,plural,grandes,s,[MASK] asamblea##s [MASK],"[CLS] , [MASK] , asamblea , ##s , [MASK] , [SEP]",single-token,10.904382821337451,-4.73473740485278,4.734737404852781
5359,5359,horario,horario,sing,1,default,1.9193289801933133e-07,plural,plural,grandes,s,[MASK] horario [MASK],"[CLS] , [MASK] , horario , [MASK] , [SEP]",single-token,15.46612001548696,2.739057553341304,-2.739057553341305
5361,5361,horario,horarios,plur,1,default,5.249187324807281e-06,plural,plural,grandes,s,[MASK] horarios [MASK],"[CLS] , [MASK] , horarios , [MASK] , [SEP]",single-token,12.15743728861757,-4.827667255705913,4.8276672557059115
5363,5363,horario,horario##s,plur,2,artificial,9.18527348403586e-06,plural,plural,grandes,s,[MASK] horario##s [MASK],"[CLS] , [MASK] , horario , ##s , [MASK] , [SEP]",single-token,11.597909064668505,-5.659692842802125,5.659692842802126
5365,5365,sospecha,sospecha,sing,1,default,1.400595465383958e-06,plural,plural,grandes,s,[MASK] sospecha [MASK],"[CLS] , [MASK] , sospecha , [MASK] , [SEP]",single-token,13.47861307935414,3.525912249176736,-3.525912249176737
5367,5367,sospecha,sospechas,plur,1,default,1.9196637367713265e-05,plural,plural,grandes,s,[MASK] sospechas [MASK],"[CLS] , [MASK] , sospechas , [MASK] , [SEP]",single-token,10.8607754313671,-2.79531101462206,2.795311014622062
5369,5369,sospecha,sospecha##s,plur,2,artificial,1.9353266907273792e-05,plural,plural,grandes,s,[MASK] sospecha##s [MASK],"[CLS] , [MASK] , sospecha , ##s , [MASK] , [SEP]",single-token,10.852649320321822,-3.0111227809147056,3.0111227809147056
5371,5371,uniforme,uniforme,sing,1,default,1.36096886649284e-07,plural,plural,grandes,s,[MASK] uniforme [MASK],"[CLS] , [MASK] , uniforme , [MASK] , [SEP]",single-token,15.80989880301512,4.722344387603544,-4.7223443876035445
5373,5373,uniforme,uniformes,plur,1,default,3.217691119061783e-05,plural,plural,grandes,s,[MASK] uniformes [MASK],"[CLS] , [MASK] , uniformes , [MASK] , [SEP]",single-token,10.344261406382383,-3.0429020778607896,3.0429020778607883
5375,5375,uniforme,uniforme##s,plur,2,artificial,1.086452084564371e-05,plural,plural,grandes,s,[MASK] uniforme##s [MASK],"[CLS] , [MASK] , uniforme , ##s , [MASK] , [SEP]",single-token,11.430008045951428,-3.509990610666584,3.509990610666583
5377,5377,armamento,armamento,sing,1,default,7.11377936113422e-07,plural,plural,grandes,s,[MASK] armamento [MASK],"[CLS] , [MASK] , armamento , [MASK] , [SEP]",single-token,14.156061992653784,2.689445538500296,-2.6894455385002978
5379,5379,armamento,armamentos,plur,1,default,7.046469363558572e-06,plural,plural,grandes,s,[MASK] armamentos [MASK],"[CLS] , [MASK] , armamentos , [MASK] , [SEP]",single-token,11.862983866077284,-4.163322445165798,4.163322445165798
5381,5381,armamento,armamento##s,plur,2,artificial,3.567957173800096e-05,plural,plural,grandes,s,[MASK] armamento##s [MASK],"[CLS] , [MASK] , armamento , ##s , [MASK] , [SEP]",single-token,10.240932253183216,-4.243587524139201,4.243587524139198
5383,5383,apuesta,apuesta,sing,1,default,1.4304741853266023e-06,plural,plural,grandes,s,[MASK] apuesta [MASK],"[CLS] , [MASK] , apuesta , [MASK] , [SEP]",single-token,13.457504570528476,3.999846341591029,-3.999846341591027
5385,5385,apuesta,apuestas,plur,1,default,0.0002748706319835,plural,plural,grandes,s,[MASK] apuestas [MASK],"[CLS] , [MASK] , apuestas , [MASK] , [SEP]",single-token,8.199210000135107,-4.443102360609274,4.443102360609259
5387,5387,apuesta,apuesta##s,plur,2,artificial,2.8714532163576223e-05,plural,plural,grandes,s,[MASK] apuesta##s [MASK],"[CLS] , [MASK] , apuesta , ##s , [MASK] , [SEP]",single-token,10.458107216186232,-4.337606341080862,4.337606341080863
5389,5389,aeronave,aeronave,sing,1,default,2.0308480941366724e-07,plural,plural,grandes,s,[MASK] aeronave [MASK],"[CLS] , [MASK] , aeronave , [MASK] , [SEP]",single-token,15.409642164787648,4.522659340642802,-4.522659340642801
5391,5391,aeronave,aeronaves,plur,1,default,0.0002777173358481,plural,plural,grandes,s,[MASK] aeronaves [MASK],"[CLS] , [MASK] , aeronaves , [MASK] , [SEP]",single-token,8.18890673906725,-4.098900312362863,4.098900312362726
5393,5393,aeronave,aeronave##s,plur,2,artificial,5.4070686019258574e-05,plural,plural,grandes,s,[MASK] aeronave##s [MASK],"[CLS] , [MASK] , aeronave , ##s , [MASK] , [SEP]",single-token,9.82521836703741,-3.492661492639332,3.4926614926393316
5395,5395,traficante,traficante,sing,1,default,4.263682171767869e-07,plural,plural,grandes,s,[MASK] traficante [MASK],"[CLS] , [MASK] , traficante , [MASK] , [SEP]",single-token,14.667962504450731,3.2322472696431106,-3.2322472696431137
5397,5397,traficante,traficantes,plur,1,default,9.50666162680136e-06,plural,plural,grandes,s,[MASK] traficantes [MASK],"[CLS] , [MASK] , traficantes , [MASK] , [SEP]",single-token,11.56351778122654,-4.732107093317172,4.732107093317175
5399,5399,traficante,traficante##s,plur,2,artificial,4.881124186795205e-05,plural,plural,grandes,s,[MASK] traficante##s [MASK],"[CLS] , [MASK] , traficante , ##s , [MASK] , [SEP]",single-token,9.92754990548882,-3.6312760967405424,3.6312760967405424
5401,5401,pasajero,pasajero,sing,1,default,1.2033552820867044e-07,plural,plural,grandes,s,[MASK] pasajero [MASK],"[CLS] , [MASK] , pasajero , [MASK] , [SEP]",single-token,15.932981927486736,4.173090954243277,-4.173090954243275
5403,5403,pasajero,pasajeros,plur,1,default,4.684326540882466e-06,plural,plural,grandes,s,[MASK] pasajeros [MASK],"[CLS] , [MASK] , pasajeros , [MASK] , [SEP]",single-token,12.271288400550592,-1.6028308311422723,1.602830831142271
5405,5405,pasajero,pasajero##s,plur,2,artificial,2.1910269424552095e-05,plural,plural,grandes,s,[MASK] pasajero##s [MASK],"[CLS] , [MASK] , pasajero , ##s , [MASK] , [SEP]",single-token,10.728555107556554,-3.2847653424032384,3.2847653424032393
5407,5407,usuario,usuario,sing,1,default,1.013100536795264e-08,plural,plural,grandes,s,[MASK] usuario [MASK],"[CLS] , [MASK] , usuario , [MASK] , [SEP]",single-token,18.40766527702084,4.377384164262919,-4.377384164262915
5409,5409,usuario,usuarios,plur,1,default,4.782813903148053e-06,plural,plural,grandes,s,[MASK] usuarios [MASK],"[CLS] , [MASK] , usuarios , [MASK] , [SEP]",single-token,12.25048150199962,-4.408146884086271,4.408146884086268
5411,5411,usuario,usuario##s,plur,2,artificial,9.992465493269265e-06,plural,plural,grandes,s,[MASK] usuario##s [MASK],"[CLS] , [MASK] , usuario , ##s , [MASK] , [SEP]",single-token,11.513679199629916,-4.007123912552798,4.007123912552797
5413,5413,dependencia,dependencia,sing,1,default,5.152035100763896e-07,plural,plural,grandes,s,[MASK] dependencia [MASK],"[CLS] , [MASK] , dependencia , [MASK] , [SEP]",single-token,14.478703849143006,3.6015339360964695,-3.6015339360964704
5415,5415,dependencia,dependencias,plur,1,default,3.991561243310571e-05,plural,plural,grandes,s,[MASK] dependencias [MASK],"[CLS] , [MASK] , dependencias , [MASK] , [SEP]",single-token,10.128743021551784,-5.377049466544383,5.377049466544382
5417,5417,dependencia,dependencia##s,plur,2,artificial,5.212038377067074e-05,plural,plural,grandes,s,[MASK] dependencia##s [MASK],"[CLS] , [MASK] , dependencia , ##s , [MASK] , [SEP]",single-token,9.861954442521562,-4.676728270875515,4.676728270875515
5419,5419,número,número,sing,1,default,2.833092366927304e-06,plural,plural,grandes,s,[MASK] número [MASK],"[CLS] , [MASK] , número , [MASK] , [SEP]",single-token,12.774141733719643,3.804162030916487,-3.804162030916033
5421,5421,número,números,plur,1,default,0.0005185871268622,plural,plural,grandes,s,[MASK] números [MASK],"[CLS] , [MASK] , números , [MASK] , [SEP]",single-token,7.564402508032712,-4.961699959439171,4.961699959439061
5423,5423,número,número##s,plur,2,artificial,0.0002220108581241,plural,plural,grandes,s,[MASK] número##s [MASK],"[CLS] , [MASK] , número , ##s , [MASK] , [SEP]",single-token,8.412784266819054,-4.738730864040793,4.738730864040695
5425,5425,buque,buque,sing,1,default,1.0873543487832649e-06,plural,plural,grandes,s,[MASK] buque [MASK],"[CLS] , [MASK] , buque , [MASK] , [SEP]",single-token,13.731763015106605,4.697959886764037,-4.697959886763943
5427,5427,buque,buques,plur,1,default,0.0002123449085047,plural,plural,grandes,s,[MASK] buques [MASK],"[CLS] , [MASK] , buques , [MASK] , [SEP]",single-token,8.457298678394979,-2.5143013233610176,2.514301323360796
5429,5429,buque,buque##s,plur,2,artificial,9.573926217854024e-05,plural,plural,grandes,s,[MASK] buque##s [MASK],"[CLS] , [MASK] , buque , ##s , [MASK] , [SEP]",single-token,9.253882080541617,-2.737957980776594,2.7379579807765957
5431,5431,piloto,piloto,sing,1,default,4.821716856895364e-07,plural,plural,grandes,s,[MASK] piloto [MASK],"[CLS] , [MASK] , piloto , [MASK] , [SEP]",single-token,14.544965591941336,3.182258538684687,-3.182258538684687
5433,5433,piloto,pilotos,plur,1,default,5.278843309497461e-05,plural,plural,grandes,s,[MASK] pilotos [MASK],"[CLS] , [MASK] , pilotos , [MASK] , [SEP]",single-token,9.84921846142237,-4.487157769888853,4.487157769888853
5435,5435,piloto,piloto##s,plur,2,artificial,7.709545752732083e-05,plural,plural,grandes,s,[MASK] piloto##s [MASK],"[CLS] , [MASK] , piloto , ##s , [MASK] , [SEP]",single-token,9.470466195767209,-4.13152984684702,4.131529846847019
