,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,article_probs,article_number,article_type,article,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
2535,2535,schwua,schwuas,plur,5,default,0.0036636034492403,plural,definite,Las,s,[MASK] schwuas,"[CLS] , [MASK] , s , ##ch , ##w , ##ua , ##s , [SEP]",morphemic,5.60930806694655,-0.9386234689236197,0.9386234689236497
2537,2537,schwua,schwua##s,plur,5,artificial,0.0036636034492403,plural,definite,Las,s,[MASK] schwua##s,"[CLS] , [MASK] , s , ##ch , ##w , ##ua , ##s , [SEP]",morphemic,5.60930806694655,-0.9386234689236197,0.9386234689236497
2539,2539,schwua,schwua,sing,4,default,2.934696112788515e-06,plural,indefinite,Unas,s,[MASK] schwua,"[CLS] , [MASK] , s , ##ch , ##w , ##ua , [SEP]",morphemic,12.738906649128737,3.5248994395327973,-3.524899439532797
2541,2541,schwua,schwuas,plur,5,default,5.349503771867603e-05,plural,indefinite,Unas,s,[MASK] schwuas,"[CLS] , [MASK] , s , ##ch , ##w , ##ua , ##s , [SEP]",morphemic,9.835921661286076,1.3443956757985251,-1.3443956757980935
2543,2543,schwua,schwua##s,plur,5,artificial,5.349503771867603e-05,plural,indefinite,Unas,s,[MASK] schwua##s,"[CLS] , [MASK] , s , ##ch , ##w , ##ua , ##s , [SEP]",morphemic,9.835921661286076,1.3443956757985251,-1.3443956757980935
2545,2545,swua,swua,sing,3,default,6.307190778898075e-05,plural,definite,Las,s,[MASK] swua,"[CLS] , [MASK] , s , ##w , ##ua , [SEP]",morphemic,9.671235088991152,3.7490720581896992,-3.7490720581896677
2547,2547,swua,swuas,plur,4,default,0.0017599009443074,plural,definite,Las,s,[MASK] swuas,"[CLS] , [MASK] , s , ##w , ##ua , ##s , [SEP]",morphemic,6.342497753159444,-1.0825595494012275,1.0825595494012112
2549,2549,swua,swua##s,plur,4,artificial,0.0017599009443074,plural,definite,Las,s,[MASK] swua##s,"[CLS] , [MASK] , s , ##w , ##ua , ##s , [SEP]",morphemic,6.342497753159444,-1.0825595494012275,1.0825595494012112
2551,2551,swua,swua,sing,3,default,1.8376365460426316e-06,plural,indefinite,Unas,s,[MASK] swua,"[CLS] , [MASK] , s , ##w , ##ua , [SEP]",morphemic,13.207030297848828,5.020998916944661,-5.020998916944312
2553,2553,swua,swuas,plur,4,default,2.93194898404181e-05,plural,indefinite,Unas,s,[MASK] swuas,"[CLS] , [MASK] , s , ##w , ##ua , ##s , [SEP]",morphemic,10.43725808081009,2.4575924833662235,-2.457592483366091
2555,2555,swua,swua##s,plur,4,artificial,2.93194898404181e-05,plural,indefinite,Unas,s,[MASK] swua##s,"[CLS] , [MASK] , s , ##w , ##ua , ##s , [SEP]",morphemic,10.43725808081009,2.4575924833662235,-2.457592483366091
2557,2557,klia,klia,sing,2,default,0.0003649071441031,plural,definite,Las,s,[MASK] klia,"[CLS] , [MASK] , k , ##lia , [SEP]",morphemic,7.915867636464142,4.842223772107078,-4.8422237721073484
2559,2559,klia,klias,plur,3,default,0.0150843486189842,plural,definite,Las,s,[MASK] klias,"[CLS] , [MASK] , k , ##lia , ##s , [SEP]",morphemic,4.194097588013786,-3.308502225327401,3.3085022253274277
2561,2561,klia,klia##s,plur,3,artificial,0.0150843486189842,plural,definite,Las,s,[MASK] klia##s,"[CLS] , [MASK] , k , ##lia , ##s , [SEP]",morphemic,4.194097588013786,-3.308502225327401,3.3085022253274277
2563,2563,klia,klia,sing,2,default,1.4958209249016363e-05,plural,indefinite,Unas,s,[MASK] klia,"[CLS] , [MASK] , k , ##lia , [SEP]",morphemic,11.11025029518873,5.698222656108497,-5.698222656108483
2565,2565,klia,klias,plur,3,default,0.0005561950383707,plural,indefinite,Unas,s,[MASK] klias,"[CLS] , [MASK] , k , ##lia , ##s , [SEP]",morphemic,7.494391536788902,-1.523815582200255,1.5238155822004955
2567,2567,klia,klia##s,plur,3,artificial,0.0005561950383707,plural,indefinite,Unas,s,[MASK] klia##s,"[CLS] , [MASK] , k , ##lia , ##s , [SEP]",morphemic,7.494391536788902,-1.523815582200255,1.5238155822004955
2569,2569,spua,spua,sing,2,default,0.00040419830475,plural,definite,Las,s,[MASK] spua,"[CLS] , [MASK] , sp , ##ua , [SEP]",morphemic,7.813604947090572,4.757754819817122,-4.757754819817183
2571,2571,spua,spuas,plur,3,default,0.013056818395853,plural,definite,Las,s,[MASK] spuas,"[CLS] , [MASK] , sp , ##ua , ##s , [SEP]",morphemic,4.338444799219014,-2.1965035908049346,2.196503590804961
2573,2573,spua,spua##s,plur,3,artificial,0.013056818395853,plural,definite,Las,s,[MASK] spua##s,"[CLS] , [MASK] , sp , ##ua , ##s , [SEP]",morphemic,4.338444799219014,-2.1965035908049346,2.196503590804961
2575,2575,spua,spua,sing,2,default,6.789821327402024e-06,plural,indefinite,Unas,s,[MASK] spua,"[CLS] , [MASK] , sp , ##ua , [SEP]",morphemic,11.900085930819122,5.679060895464701,-5.67906089546468
2577,2577,spua,spuas,plur,3,default,0.0001500011858297,plural,indefinite,Unas,s,[MASK] spuas,"[CLS] , [MASK] , sp , ##ua , ##s , [SEP]",morphemic,8.804867358367593,-0.2683101056710502,0.2683101056710987
2579,2579,spua,spua##s,plur,3,artificial,0.0001500011858297,plural,indefinite,Unas,s,[MASK] spua##s,"[CLS] , [MASK] , sp , ##ua , ##s , [SEP]",morphemic,8.804867358367593,-0.2683101056710502,0.2683101056710987
2581,2581,kneo,kneo,sing,2,default,0.0004872288263868,plural,definite,Los,s,[MASK] kneo,"[CLS] , [MASK] , k , ##neo , [SEP]",morphemic,7.62677667585821,1.9762086215451227,-1.9762086215452268
2583,2583,kneo,kneos,plur,3,default,0.0127689316868782,plural,definite,Los,s,[MASK] kneos,"[CLS] , [MASK] , k , ##neo , ##s , [SEP]",morphemic,4.36074027047338,-5.035280676646824,5.035280676646824
2585,2585,kneo,kneo##s,plur,3,artificial,0.0127689316868782,plural,definite,Los,s,[MASK] kneo##s,"[CLS] , [MASK] , k , ##neo , ##s , [SEP]",morphemic,4.36074027047338,-5.035280676646824,5.035280676646824
2587,2587,kneo,kneo,sing,2,default,2.5864831059152493e-06,plural,indefinite,Unos,s,[MASK] kneo,"[CLS] , [MASK] , k , ##neo , [SEP]",morphemic,12.865211479163357,5.13131428825321,-5.131314288253137
2589,2589,kneo,kneos,plur,3,default,0.0001366428332403,plural,indefinite,Unos,s,[MASK] kneos,"[CLS] , [MASK] , k , ##neo , ##s , [SEP]",morphemic,8.898140093066308,-1.9738225616849352,1.9738225616847143
2591,2591,kneo,kneo##s,plur,3,artificial,0.0001366428332403,plural,indefinite,Unos,s,[MASK] kneo##s,"[CLS] , [MASK] , k , ##neo , ##s , [SEP]",morphemic,8.898140093066308,-1.9738225616849352,1.9738225616847143
2593,2593,skoa,skoa,sing,3,default,8.861572132445872e-05,plural,definite,Las,s,[MASK] skoa,"[CLS] , [MASK] , s , ##k , ##oa , [SEP]",morphemic,9.331201274508825,3.5558104647885926,-3.555810464788578
2595,2595,skoa,skoas,plur,4,default,0.001099232234992,plural,definite,Las,s,[MASK] skoas,"[CLS] , [MASK] , s , ##k , ##oa , ##s , [SEP]",morphemic,6.813143311060021,-0.46185691292759135,0.46185691292753
2597,2597,skoa,skoa##s,plur,4,artificial,0.001099232234992,plural,definite,Las,s,[MASK] skoa##s,"[CLS] , [MASK] , s , ##k , ##oa , ##s , [SEP]",morphemic,6.813143311060021,-0.46185691292759135,0.46185691292753
2599,2599,skoa,skoa,sing,3,default,9.71338863564597e-07,plural,indefinite,Unas,s,[MASK] skoa,"[CLS] , [MASK] , s , ##k , ##oa , [SEP]",morphemic,13.844590445432273,5.868436004864119,-5.86843600486385
2601,2601,skoa,skoas,plur,4,default,6.010421657265397e-06,plural,indefinite,Unas,s,[MASK] skoas,"[CLS] , [MASK] , s , ##k , ##oa , ##s , [SEP]",morphemic,12.022015652599435,3.8909521481535876,-3.8909521481533877
2603,2603,skoa,skoa##s,plur,4,artificial,6.010421657265397e-06,plural,indefinite,Unas,s,[MASK] skoa##s,"[CLS] , [MASK] , s , ##k , ##oa , ##s , [SEP]",morphemic,12.022015652599435,3.8909521481535876,-3.8909521481533877
2605,2605,dyniao,dyniao,sing,3,default,0.0006405219901353,plural,definite,Los,s,[MASK] dyniao,"[CLS] , [MASK] , d , ##yn , ##iao , [SEP]",morphemic,7.353227104452888,3.368176957656795,-3.3681769576568077
2607,2607,dyniao,dyniaos,plur,4,default,0.0224923100322484,plural,definite,Los,s,[MASK] dyniaos,"[CLS] , [MASK] , d , ##yn , ##iao , ##s , [SEP]",morphemic,3.79458180453512,-4.293920016693445,4.293920016693583
2609,2609,dyniao,dyniao##s,plur,4,artificial,0.0224923100322484,plural,definite,Los,s,[MASK] dyniao##s,"[CLS] , [MASK] , d , ##yn , ##iao , ##s , [SEP]",morphemic,3.79458180453512,-4.293920016693445,4.293920016693583
2611,2611,dyniao,dyniao,sing,3,default,1.96924611373106e-06,plural,indefinite,Unos,s,[MASK] dyniao,"[CLS] , [MASK] , d , ##yn , ##iao , [SEP]",morphemic,13.1378597718416,7.441287016562055,-7.441287016562053
2613,2613,dyniao,dyniaos,plur,4,default,3.594939335016534e-05,plural,indefinite,Unos,s,[MASK] dyniaos,"[CLS] , [MASK] , d , ##yn , ##iao , ##s , [SEP]",morphemic,10.233398348761147,0.9840322470373319,-0.9840322470373332
2615,2615,dyniao,dyniao##s,plur,4,artificial,3.594939335016534e-05,plural,indefinite,Unos,s,[MASK] dyniao##s,"[CLS] , [MASK] , d , ##yn , ##iao , ##s , [SEP]",morphemic,10.233398348761147,0.9840322470373319,-0.9840322470373332
2617,2617,splia,splia,sing,2,default,0.0005012076580896,plural,definite,Las,s,[MASK] splia,"[CLS] , [MASK] , sp , ##lia , [SEP]",morphemic,7.598490055550517,3.1860051646078675,-3.1860051646080567
2619,2619,splia,splias,plur,3,default,0.0163589194416999,plural,definite,Las,s,[MASK] splias,"[CLS] , [MASK] , sp , ##lia , ##s , [SEP]",morphemic,4.112981998784698,-2.496233386199367,2.496233386199424
2621,2621,splia,splia##s,plur,3,artificial,0.0163589194416999,plural,definite,Las,s,[MASK] splia##s,"[CLS] , [MASK] , sp , ##lia , ##s , [SEP]",morphemic,4.112981998784698,-2.496233386199367,2.496233386199424
2623,2623,splia,splia,sing,2,default,2.945758205896709e-05,plural,indefinite,Unas,s,[MASK] splia,"[CLS] , [MASK] , sp , ##lia , [SEP]",morphemic,10.432559225689635,4.489827617816469,-4.489827617816437
2625,2625,splia,splias,plur,3,default,0.0002982031728606,plural,indefinite,Unas,s,[MASK] splias,"[CLS] , [MASK] , sp , ##lia , ##s , [SEP]",morphemic,8.117735515647762,-0.0290498202554641,0.02904982025536427
2627,2627,splia,splia##s,plur,3,artificial,0.0002982031728606,plural,indefinite,Unas,s,[MASK] splia##s,"[CLS] , [MASK] , sp , ##lia , ##s , [SEP]",morphemic,8.117735515647762,-0.0290498202554641,0.02904982025536427
2629,2629,ziao,ziao,sing,2,default,0.0007044672383926,plural,definite,Los,s,[MASK] ziao,"[CLS] , [MASK] , z , ##iao , [SEP]",morphemic,7.258068731052941,2.4426356224515295,-2.4426356224516437
2631,2631,ziao,ziaos,plur,3,default,0.0363334193825721,plural,definite,Los,s,[MASK] ziaos,"[CLS] , [MASK] , z , ##iao , ##s , [SEP]",morphemic,3.315017317096233,-5.4303207881732725,5.430320788173511
2633,2633,ziao,ziao##s,plur,3,artificial,0.0363334193825721,plural,definite,Los,s,[MASK] ziao##s,"[CLS] , [MASK] , z , ##iao , ##s , [SEP]",morphemic,3.315017317096233,-5.4303207881732725,5.430320788173511
2635,2635,ziao,ziao,sing,2,default,8.131885806506034e-06,plural,indefinite,Unos,s,[MASK] ziao,"[CLS] , [MASK] , z , ##iao , [SEP]",morphemic,11.719717704782502,6.1849857088049465,-6.184985708804937
2637,2637,ziao,ziaos,plur,3,default,0.0001961864036275,plural,indefinite,Unos,s,[MASK] ziaos,"[CLS] , [MASK] , z , ##iao , ##s , [SEP]",morphemic,8.536445311768887,-0.5196022954960426,0.5196022954965352
2639,2639,ziao,ziao##s,plur,3,artificial,0.0001961864036275,plural,indefinite,Unos,s,[MASK] ziao##s,"[CLS] , [MASK] , z , ##iao , ##s , [SEP]",morphemic,8.536445311768887,-0.5196022954960426,0.5196022954965352
2641,2641,dra,dra,sing,1,default,0.001393448212184,plural,definite,Las,s,[MASK] dra,"[CLS] , [MASK] , dra , [SEP]",morphemic,6.575973875576414,3.0325093584603584,-3.0325093584603673
2643,2643,dra,dras,plur,2,default,0.0326394736766815,plural,definite,Las,s,[MASK] dras,"[CLS] , [MASK] , dra , ##s , [SEP]",morphemic,3.4222328741179107,-3.9856433695457136,3.985643369545723
2645,2645,dra,dra##s,plur,2,artificial,0.0326394736766815,plural,definite,Las,s,[MASK] dra##s,"[CLS] , [MASK] , dra , ##s , [SEP]",morphemic,3.4222328741179107,-3.9856433695457136,3.985643369545723
2647,2647,dra,dra,sing,1,default,8.806186997389887e-06,plural,indefinite,Unas,s,[MASK] dra,"[CLS] , [MASK] , dra , [SEP]",morphemic,11.640056015631345,5.6685162007507985,-5.6685162007507826
2649,2649,dra,dras,plur,2,default,0.0002963191946037,plural,indefinite,Unas,s,[MASK] dras,"[CLS] , [MASK] , dra , ##s , [SEP]",morphemic,8.124073324505188,-0.7477636339937064,0.7477636339939697
2651,2651,dra,dra##s,plur,2,artificial,0.0002963191946037,plural,indefinite,Unas,s,[MASK] dra##s,"[CLS] , [MASK] , dra , ##s , [SEP]",morphemic,8.124073324505188,-0.7477636339937064,0.7477636339939697
2653,2653,squa,squa,sing,2,default,1.7865981135400943e-05,plural,definite,Las,s,[MASK] squa,"[CLS] , [MASK] , s , ##qua , [SEP]",morphemic,10.932612148579008,6.079878362041673,-6.079878362041666
2655,2655,squa,squas,plur,3,default,0.0012628429103642,plural,definite,Las,s,[MASK] squas,"[CLS] , [MASK] , s , ##qua , ##s , [SEP]",morphemic,6.674389821524947,-1.1136327096759828,1.113632709676102
2657,2657,squa,squa##s,plur,3,artificial,0.0012628429103642,plural,definite,Las,s,[MASK] squa##s,"[CLS] , [MASK] , s , ##qua , ##s , [SEP]",morphemic,6.674389821524947,-1.1136327096759828,1.113632709676102
2659,2659,squa,squa,sing,2,default,5.426732627711317e-07,plural,indefinite,Unas,s,[MASK] squa,"[CLS] , [MASK] , s , ##qua , [SEP]",morphemic,14.426758424142248,6.573508196739209,-6.573508196739138
2661,2661,squa,squas,plur,3,default,5.750177297159098e-05,plural,indefinite,Unas,s,[MASK] squas,"[CLS] , [MASK] , s , ##qua , ##s , [SEP]",morphemic,9.763694776347798,0.4458074345360199,-0.445807434536019
2663,2663,squa,squa##s,plur,3,artificial,5.750177297159098e-05,plural,indefinite,Unas,s,[MASK] squa##s,"[CLS] , [MASK] , s , ##qua , ##s , [SEP]",morphemic,9.763694776347798,0.4458074345360199,-0.445807434536019
2665,2665,koo,koo,sing,2,default,0.0009507321519777,plural,definite,Los,s,[MASK] koo,"[CLS] , [MASK] , k , ##oo , [SEP]",morphemic,6.958278183903537,2.0194901881917913,-2.019490188191803
2667,2667,koo,koos,plur,3,default,0.044965673238039,plural,definite,Los,s,[MASK] koos,"[CLS] , [MASK] , k , ##oo , ##s , [SEP]",morphemic,3.101855897237163,-4.267356866437776,4.267356866437877
2669,2669,koo,koo##s,plur,3,artificial,0.044965673238039,plural,definite,Los,s,[MASK] koo##s,"[CLS] , [MASK] , k , ##oo , ##s , [SEP]",morphemic,3.101855897237163,-4.267356866437776,4.267356866437877
2671,2671,koo,koo,sing,2,default,2.7247268008068204e-05,plural,indefinite,Unos,s,[MASK] koo,"[CLS] , [MASK] , k , ##oo , [SEP]",morphemic,10.5105572984657,3.914031094584484,-3.9140310945844807
2673,2673,koo,koos,plur,3,default,0.0003266745479777,plural,indefinite,Unos,s,[MASK] koos,"[CLS] , [MASK] , k , ##oo , ##s , [SEP]",morphemic,8.026546148796319,-0.8580384545276587,0.8580384545281786
2675,2675,koo,koo##s,plur,3,artificial,0.0003266745479777,plural,indefinite,Unos,s,[MASK] koo##s,"[CLS] , [MASK] , k , ##oo , ##s , [SEP]",morphemic,8.026546148796319,-0.8580384545276587,0.8580384545281786
2677,2677,stiao,stiao,sing,2,default,0.000162544005434,plural,definite,Los,s,[MASK] stiao,"[CLS] , [MASK] , st , ##iao , [SEP]",morphemic,8.72456179018396,4.4939299074761925,-4.493929907476367
2679,2679,stiao,stiaos,plur,3,default,0.0132233537733554,plural,definite,Los,s,[MASK] stiaos,"[CLS] , [MASK] , st , ##iao , ##s , [SEP]",morphemic,4.32577078737107,-3.26809168342841,3.268091683428444
2681,2681,stiao,stiao##s,plur,3,artificial,0.0132233537733554,plural,definite,Los,s,[MASK] stiao##s,"[CLS] , [MASK] , st , ##iao , ##s , [SEP]",morphemic,4.32577078737107,-3.26809168342841,3.268091683428444
2683,2683,stiao,stiao,sing,2,default,3.132460278720828e-06,plural,indefinite,Unos,s,[MASK] stiao,"[CLS] , [MASK] , st , ##iao , [SEP]",morphemic,12.673691830633016,7.153296988985562,-7.153296988985557
2685,2685,stiao,stiaos,plur,3,default,6.125785876065493e-05,plural,indefinite,Unos,s,[MASK] stiaos,"[CLS] , [MASK] , st , ##iao , ##s , [SEP]",morphemic,9.70041841047358,0.10529098182560404,-0.10529098182560381
2687,2687,stiao,stiao##s,plur,3,artificial,6.125785876065493e-05,plural,indefinite,Unos,s,[MASK] stiao##s,"[CLS] , [MASK] , st , ##iao , ##s , [SEP]",morphemic,9.70041841047358,0.10529098182560404,-0.10529098182560381
2689,2689,cua,cua,sing,1,default,0.0001918332709465,plural,definite,Las,s,[MASK] cua,"[CLS] , [MASK] , cua , [SEP]",morphemic,8.558883943684135,1.4226698700153895,-1.4226698700153968
2691,2691,cua,cuas,plur,2,default,0.001241733552888,plural,definite,Las,s,[MASK] cuas,"[CLS] , [MASK] , cua , ##s , [SEP]",morphemic,6.691246849171811,0.6808690368160644,-0.6808690368160718
2693,2693,cua,cua##s,plur,2,artificial,0.001241733552888,plural,definite,Las,s,[MASK] cua##s,"[CLS] , [MASK] , cua , ##s , [SEP]",morphemic,6.691246849171811,0.6808690368160644,-0.6808690368160718
2695,2695,cua,cua,sing,1,default,1.86737133844872e-06,plural,indefinite,Unas,s,[MASK] cua,"[CLS] , [MASK] , cua , [SEP]",morphemic,13.190978817387126,3.3734741648387576,-3.37347416483876
2697,2697,cua,cuas,plur,2,default,1.9458899259916507e-05,plural,indefinite,Unas,s,[MASK] cuas,"[CLS] , [MASK] , cua , ##s , [SEP]",morphemic,10.84720604704485,2.493777220921128,-2.4937772209210594
2699,2699,cua,cua##s,plur,2,artificial,1.9458899259916507e-05,plural,indefinite,Unas,s,[MASK] cua##s,"[CLS] , [MASK] , cua , ##s , [SEP]",morphemic,10.84720604704485,2.493777220921128,-2.4937772209210594
2701,2701,splea,splea,sing,2,default,0.0005775867612101,plural,definite,Las,s,[MASK] splea,"[CLS] , [MASK] , sp , ##lea , [SEP]",morphemic,7.456651890990933,3.838184361824716,-3.8381843618247355
2703,2703,splea,spleas,plur,3,default,0.0103926183655858,plural,definite,Las,s,[MASK] spleas,"[CLS] , [MASK] , sp , ##lea , ##s , [SEP]",morphemic,4.566659497382418,-1.4783567839683727,1.478356783968385
2705,2705,splea,splea##s,plur,3,artificial,0.0103926183655858,plural,definite,Las,s,[MASK] splea##s,"[CLS] , [MASK] , sp , ##lea , ##s , [SEP]",morphemic,4.566659497382418,-1.4783567839683727,1.478356783968385
2707,2707,splea,splea,sing,2,default,3.105965879512951e-05,plural,indefinite,Unas,s,[MASK] splea,"[CLS] , [MASK] , sp , ##lea , [SEP]",morphemic,10.379600725650835,4.808254225636241,-4.808254225636232
2709,2709,splea,spleas,plur,3,default,0.0002518690889701,plural,indefinite,Unas,s,[MASK] spleas,"[CLS] , [MASK] , sp , ##lea , ##s , [SEP]",morphemic,8.286601093647393,-0.0071897411897339225,0.007189741189908376
2711,2711,splea,splea##s,plur,3,artificial,0.0002518690889701,plural,indefinite,Unas,s,[MASK] splea##s,"[CLS] , [MASK] , sp , ##lea , ##s , [SEP]",morphemic,8.286601093647393,-0.0071897411897339225,0.007189741189908376
2713,2713,twoa,twoa,sing,3,default,0.000173317050212,plural,definite,Las,s,[MASK] twoa,"[CLS] , [MASK] , t , ##w , ##oa , [SEP]",morphemic,8.660387980553903,2.017014111936154,-2.017014111936456
2715,2715,twoa,twoas,plur,4,default,0.00046145109809,plural,definite,Las,s,[MASK] twoas,"[CLS] , [MASK] , t , ##w , ##oa , ##s , [SEP]",morphemic,7.681134472604338,-0.7547497192742618,0.7547497192741922
2717,2717,twoa,twoa##s,plur,4,artificial,0.00046145109809,plural,definite,Las,s,[MASK] twoa##s,"[CLS] , [MASK] , t , ##w , ##oa , ##s , [SEP]",morphemic,7.681134472604338,-0.7547497192742618,0.7547497192741922
2719,2719,twoa,twoa,sing,3,default,6.2488611547451e-06,plural,indefinite,Unas,s,[MASK] twoa,"[CLS] , [MASK] , t , ##w , ##oa , [SEP]",morphemic,11.983111326059962,4.0456962804634164,-4.0456962804634
2721,2721,twoa,twoas,plur,4,default,1.6661677364027128e-05,plural,indefinite,Unas,s,[MASK] twoas,"[CLS] , [MASK] , t , ##w , ##oa , ##s , [SEP]",morphemic,11.002399244179207,1.444385566681909,-1.44438556668191
2723,2723,twoa,twoa##s,plur,4,artificial,1.6661677364027128e-05,plural,indefinite,Unas,s,[MASK] twoa##s,"[CLS] , [MASK] , t , ##w , ##oa , ##s , [SEP]",morphemic,11.002399244179207,1.444385566681909,-1.44438556668191
2725,2725,mccro,mccro,sing,3,default,4.5112508814781904e-05,plural,definite,Los,s,[MASK] mccro,"[CLS] , [MASK] , m , ##c , ##cro , [SEP]",morphemic,10.006350992599833,4.202505982995965,-4.202505982995958
2727,2727,mccro,mccros,plur,4,default,0.0013354837428778,plural,definite,Los,s,[MASK] mccros,"[CLS] , [MASK] , m , ##c , ##cro , ##s , [SEP]",morphemic,6.618461698548747,-0.9389943785159769,0.9389943785160737
2729,2729,mccro,mccro##s,plur,4,artificial,0.0013354837428778,plural,definite,Los,s,[MASK] mccro##s,"[CLS] , [MASK] , m , ##c , ##cro , ##s , [SEP]",morphemic,6.618461698548747,-0.9389943785159769,0.9389943785160737
2731,2731,mccro,mccro,sing,3,default,3.553657563770685e-07,plural,indefinite,Unos,s,[MASK] mccro,"[CLS] , [MASK] , m , ##c , ##cro , [SEP]",morphemic,14.85011827821169,6.465433185789427,-6.4654331857893395
2733,2733,mccro,mccros,plur,4,default,1.3542071428673808e-05,plural,indefinite,Unos,s,[MASK] mccros,"[CLS] , [MASK] , m , ##c , ##cro , ##s , [SEP]",morphemic,11.209709316311733,1.413864211961089,-1.4138642119610882
2735,2735,mccro,mccro##s,plur,4,artificial,1.3542071428673808e-05,plural,indefinite,Unos,s,[MASK] mccro##s,"[CLS] , [MASK] , m , ##c , ##cro , ##s , [SEP]",morphemic,11.209709316311733,1.413864211961089,-1.4138642119610882
2737,2737,sta,sta,sing,1,default,0.0002645744534675,plural,definite,Las,s,[MASK] sta,"[CLS] , [MASK] , sta , [SEP]",morphemic,8.237387858686315,3.421085306086791,-3.4210853060867934
2739,2739,sta,stas,plur,2,default,0.0060748104006052,plural,definite,Las,s,[MASK] stas,"[CLS] , [MASK] , sta , ##s , [SEP]",morphemic,5.103604500019482,-3.015002255933383,3.0150022559333873
2741,2741,sta,sta##s,plur,2,artificial,0.0060748104006052,plural,definite,Las,s,[MASK] sta##s,"[CLS] , [MASK] , sta , ##s , [SEP]",morphemic,5.103604500019482,-3.015002255933383,3.0150022559333873
2743,2743,sta,sta,sing,1,default,6.063854925741907e-06,plural,indefinite,Unas,s,[MASK] sta,"[CLS] , [MASK] , sta , [SEP]",morphemic,12.01316483376561,5.42045603836298,-5.420456038362964
2745,2745,sta,stas,plur,2,default,6.685363769065589e-05,plural,indefinite,Unas,s,[MASK] stas,"[CLS] , [MASK] , sta , ##s , [SEP]",morphemic,9.613004840180183,0.3002128644571478,-0.3002128644571494
2747,2747,sta,sta##s,plur,2,artificial,6.685363769065589e-05,plural,indefinite,Unas,s,[MASK] sta##s,"[CLS] , [MASK] , sta , ##s , [SEP]",morphemic,9.613004840180183,0.3002128644571478,-0.3002128644571494
2749,2749,geo,geo,sing,1,default,0.0001611269690329,plural,definite,Los,s,[MASK] geo,"[CLS] , [MASK] , geo , [SEP]",morphemic,8.73331787624944,3.5648421194024342,-3.5648421194025555
2751,2751,geo,geos,plur,2,default,0.0031608513090759,plural,definite,Los,s,[MASK] geos,"[CLS] , [MASK] , geo , ##s , [SEP]",morphemic,5.756913886059099,-0.1352720472586162,0.13527204725861486
2753,2753,geo,geo##s,plur,2,artificial,0.0031608513090759,plural,definite,Los,s,[MASK] geo##s,"[CLS] , [MASK] , geo , ##s , [SEP]",morphemic,5.756913886059099,-0.1352720472586162,0.13527204725861486
2755,2755,geo,geo,sing,1,default,1.5341183825512417e-06,plural,indefinite,Unos,s,[MASK] geo,"[CLS] , [MASK] , geo , [SEP]",morphemic,13.387554685538412,6.050048832692844,-6.050048832692709
2757,2757,geo,geos,plur,2,default,3.3236869057873264e-05,plural,indefinite,Unos,s,[MASK] geos,"[CLS] , [MASK] , geo , ##s , [SEP]",morphemic,10.311850784414778,3.126497236282362,-3.126497236282356
2759,2759,geo,geo##s,plur,2,artificial,3.3236869057873264e-05,plural,indefinite,Unos,s,[MASK] geo##s,"[CLS] , [MASK] , geo , ##s , [SEP]",morphemic,10.311850784414778,3.126497236282362,-3.126497236282356
2761,2761,typea,typea,sing,3,default,0.0004506568657234,plural,definite,Las,s,[MASK] typea,"[CLS] , [MASK] , t , ##y , ##pea , [SEP]",morphemic,7.704804337921066,4.279237750872825,-4.279237750872894
2763,2763,typea,typeas,plur,4,default,0.0030084459576755,plural,definite,Las,s,[MASK] typeas,"[CLS] , [MASK] , t , ##y , ##pea , ##s , [SEP]",morphemic,5.806331626677581,-1.7495950836300231,1.7495950836301306
2765,2765,typea,typea##s,plur,4,artificial,0.0030084459576755,plural,definite,Las,s,[MASK] typea##s,"[CLS] , [MASK] , t , ##y , ##pea , ##s , [SEP]",morphemic,5.806331626677581,-1.7495950836300231,1.7495950836301306
2767,2767,typea,typea,sing,3,default,7.566457043139962e-06,plural,indefinite,Unas,s,[MASK] typea,"[CLS] , [MASK] , t , ##y , ##pea , [SEP]",morphemic,11.791785626078562,5.521686030190121,-5.521686030190079
2769,2769,typea,typeas,plur,4,default,3.898031354765408e-05,plural,indefinite,Unas,s,[MASK] typeas,"[CLS] , [MASK] , t , ##y , ##pea , ##s , [SEP]",morphemic,10.152453820108745,0.634987843563664,-0.6349878435636643
2771,2771,typea,typea##s,plur,4,artificial,3.898031354765408e-05,plural,indefinite,Unas,s,[MASK] typea##s,"[CLS] , [MASK] , t , ##y , ##pea , ##s , [SEP]",morphemic,10.152453820108745,0.634987843563664,-0.6349878435636643
2773,2773,symbua,symbua,sing,4,default,0.0009307589498348,plural,definite,Las,s,[MASK] symbua,"[CLS] , [MASK] , s , ##y , ##mb , ##ua , [SEP]",morphemic,6.9795102295339575,3.1313491035391543,-3.1313491035392085
2775,2775,symbua,symbuas,plur,5,default,0.0733673274517059,plural,definite,Las,s,[MASK] symbuas,"[CLS] , [MASK] , s , ##y , ##mb , ##ua , ##s , [SEP]",morphemic,2.6122765725472235,-4.400224302746629,4.400224302746733
2777,2777,symbua,symbua##s,plur,5,artificial,0.0733673274517059,plural,definite,Las,s,[MASK] symbua##s,"[CLS] , [MASK] , s , ##y , ##mb , ##ua , ##s , [SEP]",morphemic,2.6122765725472235,-4.400224302746629,4.400224302746733
