,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,article_number,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
2585,2585,franja,franja##s,plur,2,artificial,8.62625747686252e-05,plural,plural,grandes,s,Las franja##s [MASK],"[CLS] , Las , franja , ##s , [MASK] , [SEP]",morphemic,9.358114718260936,-6.176803502811865,6.1768035028118655
2587,2587,diagnóstico,diagnóstico,sing,1,default,1.958675666102749e-09,plural,plural,grandes,s,El diagnóstico [MASK],"[CLS] , El , diagnóstico , [MASK] , [SEP]",morphemic,20.0509972726388,4.023081742134636,-4.0230817421346305
2589,2589,diagnóstico,diagnósticos,plur,2,default,3.094199655606644e-06,plural,plural,grandes,s,Los diagnósticos [MASK],"[CLS] , Los , diagnóstico , ##s , [MASK] , [SEP]",morphemic,12.685981277964324,-7.3646573731961595,7.36465737319616
2591,2591,diagnóstico,diagnóstico##s,plur,2,artificial,3.094199655606644e-06,plural,plural,grandes,s,Los diagnóstico##s [MASK],"[CLS] , Los , diagnóstico , ##s , [MASK] , [SEP]",morphemic,12.685981277964324,-7.3646573731961595,7.36465737319616
2593,2593,mutua,mutua,sing,1,default,1.927477732976968e-08,plural,plural,grandes,s,La mutua [MASK],"[CLS] , La , mutua , [MASK] , [SEP]",morphemic,17.764468469845475,3.564210900632556,-3.5642109006325553
2595,2595,mutua,mutuas,plur,2,default,1.24360872177931e-06,plural,plural,grandes,s,Las mutuas [MASK],"[CLS] , Las , mutua , ##s , [MASK] , [SEP]",morphemic,13.5974931454547,-5.278340282989168,5.278340282989169
2597,2597,mutua,mutua##s,plur,2,artificial,1.24360872177931e-06,plural,plural,grandes,s,Las mutua##s [MASK],"[CLS] , Las , mutua , ##s , [MASK] , [SEP]",morphemic,13.5974931454547,-5.278340282989168,5.278340282989169
2599,2599,trasplante,trasplante,sing,1,default,3.6318901663889847e-08,plural,plural,grandes,s,El trasplante [MASK],"[CLS] , El , trasplante , [MASK] , [SEP]",morphemic,17.13092752420224,2.9535264411305864,-2.9535264411305873
2601,2601,trasplante,trasplantes,plur,2,default,5.10110703544342e-06,plural,plural,grandes,s,Los trasplantes [MASK],"[CLS] , Los , trasplante , ##s , [MASK] , [SEP]",morphemic,12.18605297601614,-7.075109484455169,7.075109484455169
2603,2603,trasplante,trasplante##s,plur,2,artificial,5.10110703544342e-06,plural,plural,grandes,s,Los trasplante##s [MASK],"[CLS] , Los , trasplante , ##s , [MASK] , [SEP]",morphemic,12.18605297601614,-7.075109484455169,7.075109484455169
2605,2605,llanura,llanura,sing,1,default,5.712694814974384e-07,plural,plural,grandes,s,La llanura [MASK],"[CLS] , La , llanura , [MASK] , [SEP]",morphemic,14.375404792041708,6.2980218230371765,-6.2980218230371126
2607,2607,llanura,llanuras,plur,2,default,0.0001345926721114,plural,plural,grandes,s,Las llanuras [MASK],"[CLS] , Las , llanura , ##s , [MASK] , [SEP]",morphemic,8.913257584200995,-5.73927309218257,5.739273092182073
2609,2609,llanura,llanura##s,plur,2,artificial,0.0001345926721114,plural,plural,grandes,s,Las llanura##s [MASK],"[CLS] , Las , llanura , ##s , [MASK] , [SEP]",morphemic,8.913257584200995,-5.73927309218257,5.739273092182073
2611,2611,lamento,lamento,sing,1,default,2.585188667580951e-07,plural,plural,grandes,s,El lamento [MASK],"[CLS] , El , lamento , [MASK] , [SEP]",morphemic,15.168297160136696,6.347842223877844,-6.34784222387732
2613,2613,lamento,lamentos,plur,2,default,6.097381628933363e-05,plural,plural,grandes,s,Los lamentos [MASK],"[CLS] , Los , lamento , ##s , [MASK] , [SEP]",morphemic,9.705066027099784,-3.9758930092659117,3.975893009265911
2615,2615,lamento,lamento##s,plur,2,artificial,6.097381628933363e-05,plural,plural,grandes,s,Los lamento##s [MASK],"[CLS] , Los , lamento , ##s , [MASK] , [SEP]",morphemic,9.705066027099784,-3.9758930092659117,3.975893009265911
2617,2617,consorcio,consorcio,sing,1,default,2.1888146761739333e-07,plural,plural,grandes,s,El consorcio [MASK],"[CLS] , El , consorcio , [MASK] , [SEP]",morphemic,15.33473549741138,4.0102071245655235,-4.010207124565525
2619,2619,consorcio,consorcios,plur,2,default,8.648658695165068e-05,plural,plural,grandes,s,Los consorcios [MASK],"[CLS] , Los , consorcio , ##s , [MASK] , [SEP]",morphemic,9.355521220192896,-7.217202159710821,7.2172021597108245
2621,2621,consorcio,consorcio##s,plur,2,artificial,8.648658695165068e-05,plural,plural,grandes,s,Los consorcio##s [MASK],"[CLS] , Los , consorcio , ##s , [MASK] , [SEP]",morphemic,9.355521220192896,-7.217202159710821,7.2172021597108245
2623,2623,humanidad,humanidad,sing,1,default,2.1375361924924622e-08,plural,plural,grandes,es,La humanidad [MASK],"[CLS] , La , humanidad , [MASK] , [SEP]",morphemic,17.66102689010672,4.81958101123897,-4.819581011238969
2625,2625,humanidad,humanidades,plur,2,default,1.2781666555383708e-05,plural,plural,grandes,es,Las humanidades [MASK],"[CLS] , Las , humanidad , ##es , [MASK] , [SEP]",morphemic,11.267498714122013,-6.288229873172668,6.288229873172669
2627,2627,humanidad,humanidad##es,plur,2,artificial,1.2781666555383708e-05,plural,plural,grandes,es,Las humanidad##es [MASK],"[CLS] , Las , humanidad , ##es , [MASK] , [SEP]",morphemic,11.267498714122013,-6.288229873172668,6.288229873172669
2629,2629,cura,cura,sing,1,default,3.929412173420133e-07,plural,plural,grandes,s,El cura [MASK],"[CLS] , El , cura , [MASK] , [SEP]",morphemic,14.749605810457837,5.017881400238137,-5.017881400238135
2631,2631,cura,curas,plur,2,default,3.0728024285053834e-05,plural,plural,grandes,s,Los curas [MASK],"[CLS] , Los , cura , ##s , [MASK] , [SEP]",morphemic,10.3903354765977,-5.027943664348413,5.027943664348413
2633,2633,cura,cura##s,plur,2,artificial,3.0728024285053834e-05,plural,plural,grandes,s,Los cura##s [MASK],"[CLS] , Los , cura , ##s , [MASK] , [SEP]",morphemic,10.3903354765977,-5.027943664348413,5.027943664348413
2635,2635,apertura,apertura,sing,1,default,1.8490975151053132e-07,plural,plural,grandes,s,La apertura [MASK],"[CLS] , La , apertura , [MASK] , [SEP]",morphemic,15.503397960568496,5.220516183497439,-5.22051618349744
2637,2637,apertura,aperturas,plur,2,default,0.0001162257394753,plural,plural,grandes,s,Las aperturas [MASK],"[CLS] , Las , apertura , ##s , [MASK] , [SEP]",morphemic,9.059976227961409,-6.104168972881487,6.1041689728811495
2639,2639,apertura,apertura##s,plur,2,artificial,0.0001162257394753,plural,plural,grandes,s,Las apertura##s [MASK],"[CLS] , Las , apertura , ##s , [MASK] , [SEP]",morphemic,9.059976227961409,-6.104168972881487,6.1041689728811495
2641,2641,decreto,decreto,sing,1,default,8.210974122846437e-09,plural,plural,grandes,s,El decreto [MASK],"[CLS] , El , decreto , [MASK] , [SEP]",morphemic,18.617794269747503,3.3223351345582106,-3.322335134558215
2643,2643,decreto,decretos,plur,2,default,6.242292329261545e-06,plural,plural,grandes,s,Los decretos [MASK],"[CLS] , Los , decreto , ##s , [MASK] , [SEP]",morphemic,11.98416308258469,-6.119089104635059,6.119089104635059
2645,2645,decreto,decreto##s,plur,2,artificial,6.242292329261545e-06,plural,plural,grandes,s,Los decreto##s [MASK],"[CLS] , Los , decreto , ##s , [MASK] , [SEP]",morphemic,11.98416308258469,-6.119089104635059,6.119089104635059
2647,2647,aula,aula,sing,1,default,1.214981448782737e-08,plural,plural,grandes,s,El aula [MASK],"[CLS] , El , aula , [MASK] , [SEP]",morphemic,18.22595193576799,5.015378873681584,-5.015378873681585
2649,2649,aula,aulas,plur,2,default,2.0851075532846157e-06,plural,plural,grandes,s,Los aulas [MASK],"[CLS] , Los , aula , ##s , [MASK] , [SEP]",morphemic,13.080690119734768,-5.979669527385525,5.979669527385526
2651,2651,aula,aula##s,plur,2,artificial,2.0851075532846157e-06,plural,plural,grandes,s,Los aula##s [MASK],"[CLS] , Los , aula , ##s , [MASK] , [SEP]",morphemic,13.080690119734768,-5.979669527385525,5.979669527385526
2653,2653,ambulancia,ambulancia,sing,1,default,1.7606940616587965e-07,plural,plural,grandes,s,La ambulancia [MASK],"[CLS] , La , ambulancia , [MASK] , [SEP]",morphemic,15.552387566429829,4.797238348099288,-4.7972383480992855
2655,2655,ambulancia,ambulancias,plur,2,default,5.564685125136748e-06,plural,plural,grandes,s,Las ambulancias [MASK],"[CLS] , Las , ambulancia , ##s , [MASK] , [SEP]",morphemic,12.099070156124744,-5.17970939225969,5.179709392259692
2657,2657,ambulancia,ambulancia##s,plur,2,artificial,5.564685125136748e-06,plural,plural,grandes,s,Las ambulancia##s [MASK],"[CLS] , Las , ambulancia , ##s , [MASK] , [SEP]",morphemic,12.099070156124744,-5.17970939225969,5.179709392259692
2659,2659,pertenencia,pertenencia,sing,1,default,8.862797784559008e-08,plural,plural,grandes,s,La pertenencia [MASK],"[CLS] , La , pertenencia , [MASK] , [SEP]",morphemic,16.23881825214419,3.605386724953245,-3.6053867249532447
2661,2661,pertenencia,pertenencias,plur,2,default,2.4628673145343782e-06,plural,plural,grandes,s,Las pertenencias [MASK],"[CLS] , Las , pertenencia , ##s , [MASK] , [SEP]",morphemic,12.91418431176121,-6.238327948590831,6.23832794859083
2663,2663,pertenencia,pertenencia##s,plur,2,artificial,2.4628673145343782e-06,plural,plural,grandes,s,Las pertenencia##s [MASK],"[CLS] , Las , pertenencia , ##s , [MASK] , [SEP]",morphemic,12.91418431176121,-6.238327948590831,6.23832794859083
2665,2665,ascensor,ascensor,sing,1,default,1.7820714504068746e-07,plural,plural,grandes,es,El ascensor [MASK],"[CLS] , El , ascensor , [MASK] , [SEP]",morphemic,15.540319227086757,4.645289406606112,-4.645289406606113
2667,2667,ascensor,ascensores,plur,2,default,2.182177377108019e-05,plural,plural,grandes,es,Los ascensores [MASK],"[CLS] , Los , ascensor , ##es , [MASK] , [SEP]",morphemic,10.73260228979637,-5.686859097538685,5.686859097538684
2669,2669,ascensor,ascensor##es,plur,2,artificial,2.182177377108019e-05,plural,plural,grandes,es,Los ascensor##es [MASK],"[CLS] , Los , ascensor , ##es , [MASK] , [SEP]",morphemic,10.73260228979637,-5.686859097538685,5.686859097538684
2671,2671,vestíbulo,vestíbulo,sing,1,default,5.749968750023982e-07,plural,plural,grandes,s,El vestíbulo [MASK],"[CLS] , El , vestíbulo , [MASK] , [SEP]",morphemic,14.368901230942267,4.999934253954494,-4.999934253954496
2673,2673,vestíbulo,vestíbulos,plur,2,default,5.2993633289588615e-05,plural,plural,grandes,s,Los vestíbulos [MASK],"[CLS] , Los , vestíbulo , ##s , [MASK] , [SEP]",morphemic,9.845338778239467,-5.658250795020184,5.658250795020186
2675,2675,vestíbulo,vestíbulo##s,plur,2,artificial,5.2993633289588615e-05,plural,plural,grandes,s,Los vestíbulo##s [MASK],"[CLS] , Los , vestíbulo , ##s , [MASK] , [SEP]",morphemic,9.845338778239467,-5.658250795020184,5.658250795020186
2677,2677,póliza,póliza,sing,1,default,7.524462830588163e-09,plural,plural,grandes,s,La póliza [MASK],"[CLS] , La , póliza , [MASK] , [SEP]",morphemic,18.705106413498925,5.4665107906815855,-5.466510790681584
2679,2679,póliza,pólizas,plur,2,default,1.2442528714018408e-06,plural,plural,grandes,s,Las pólizas [MASK],"[CLS] , Las , póliza , ##s , [MASK] , [SEP]",morphemic,13.596975311473347,-5.650465943212833,5.650465943212832
2681,2681,póliza,póliza##s,plur,2,artificial,1.2442528714018408e-06,plural,plural,grandes,s,Las póliza##s [MASK],"[CLS] , Las , póliza , ##s , [MASK] , [SEP]",morphemic,13.596975311473347,-5.650465943212833,5.650465943212832
2683,2683,piscina,piscina,sing,1,default,4.2284511891921284e-07,plural,plural,grandes,s,La piscina [MASK],"[CLS] , La , piscina , [MASK] , [SEP]",morphemic,14.676259874076248,7.251992680196862,-7.251992680196862
2685,2685,piscina,piscinas,plur,2,default,2.5585877665434964e-05,plural,plural,grandes,s,Las piscinas [MASK],"[CLS] , Las , piscina , ##s , [MASK] , [SEP]",morphemic,10.573470012389588,-5.916646920209711,5.916646920209715
2687,2687,piscina,piscina##s,plur,2,artificial,2.5585877665434964e-05,plural,plural,grandes,s,Las piscina##s [MASK],"[CLS] , Las , piscina , ##s , [MASK] , [SEP]",morphemic,10.573470012389588,-5.916646920209711,5.916646920209715
2689,2689,narco,narco,sing,1,default,3.0769740533287404e-07,plural,plural,grandes,s,El narco [MASK],"[CLS] , El , narco , [MASK] , [SEP]",morphemic,14.994148987111316,4.836662377353736,-4.836662377353737
2691,2691,narco,narcos,plur,2,default,6.52952294331044e-05,plural,plural,grandes,s,Los narcos [MASK],"[CLS] , Los , narco , ##s , [MASK] , [SEP]",morphemic,9.636591580505224,-5.262961410364188,5.262961410364188
2693,2693,narco,narco##s,plur,2,artificial,6.52952294331044e-05,plural,plural,grandes,s,Los narco##s [MASK],"[CLS] , Los , narco , ##s , [MASK] , [SEP]",morphemic,9.636591580505224,-5.262961410364188,5.262961410364188
2695,2695,cargamento,cargamento,sing,1,default,2.807645955726912e-07,plural,plural,grandes,s,El cargamento [MASK],"[CLS] , El , cargamento , [MASK] , [SEP]",morphemic,15.085749256886867,5.586318018780421,-5.586318018780421
2697,2697,cargamento,cargamentos,plur,2,default,8.991519280243665e-05,plural,plural,grandes,s,Los cargamentos [MASK],"[CLS] , Los , cargamento , ##s , [MASK] , [SEP]",morphemic,9.31664363407497,-5.649129861126493,5.649129861126493
2699,2699,cargamento,cargamento##s,plur,2,artificial,8.991519280243665e-05,plural,plural,grandes,s,Los cargamento##s [MASK],"[CLS] , Los , cargamento , ##s , [MASK] , [SEP]",morphemic,9.31664363407497,-5.649129861126493,5.649129861126493
2701,2701,antena,antena,sing,1,default,1.831935918517047e-07,plural,plural,grandes,s,La antena [MASK],"[CLS] , La , antena , [MASK] , [SEP]",morphemic,15.512722364293571,4.880724991226035,-4.880724991226034
2703,2703,antena,antenas,plur,2,default,7.372064374067122e-06,plural,plural,grandes,s,Las antenas [MASK],"[CLS] , Las , antena , ##s , [MASK] , [SEP]",morphemic,11.817812785955658,-4.80138398525642,4.801383985256419
2705,2705,antena,antena##s,plur,2,artificial,7.372064374067122e-06,plural,plural,grandes,s,Las antena##s [MASK],"[CLS] , Las , antena , ##s , [MASK] , [SEP]",morphemic,11.817812785955658,-4.80138398525642,4.801383985256419
2707,2707,foco,foco,sing,1,default,1.6838842498145826e-07,plural,plural,grandes,s,El foco [MASK],"[CLS] , El , foco , [MASK] , [SEP]",morphemic,15.59699247276506,5.540154420020336,-5.540154420020335
2709,2709,foco,focos,plur,2,default,2.8544942324515432e-05,plural,plural,grandes,s,Los focos [MASK],"[CLS] , Los , foco , ##s , [MASK] , [SEP]",morphemic,10.464030789061026,-5.852822338053576,5.852822338053574
2711,2711,foco,foco##s,plur,2,artificial,2.8544942324515432e-05,plural,plural,grandes,s,Los foco##s [MASK],"[CLS] , Los , foco , ##s , [MASK] , [SEP]",morphemic,10.464030789061026,-5.852822338053576,5.852822338053574
2713,2713,ruptura,ruptura,sing,1,default,1.3350847893889298e-07,plural,plural,grandes,s,La ruptura [MASK],"[CLS] , La , ruptura , [MASK] , [SEP]",morphemic,15.829100848472066,4.619244573798518,-4.619244573798518
2715,2715,ruptura,rupturas,plur,2,default,1.1534893019415904e-05,plural,plural,grandes,s,Las rupturas [MASK],"[CLS] , Las , ruptura , ##s , [MASK] , [SEP]",morphemic,11.370133940814515,-6.601098073071697,6.601098073071695
2717,2717,ruptura,ruptura##s,plur,2,artificial,1.1534893019415904e-05,plural,plural,grandes,s,Las ruptura##s [MASK],"[CLS] , Las , ruptura , ##s , [MASK] , [SEP]",morphemic,11.370133940814515,-6.601098073071697,6.601098073071695
2719,2719,aviso,aviso,sing,1,default,1.5631369976176757e-08,plural,plural,grandes,s,El aviso [MASK],"[CLS] , El , aviso , [MASK] , [SEP]",morphemic,17.973986045926925,6.090889949829556,-6.090889949829558
2721,2721,aviso,avisos,plur,2,default,2.142037601515767e-06,plural,plural,grandes,s,Los avisos [MASK],"[CLS] , Los , aviso , ##s , [MASK] , [SEP]",morphemic,13.05375303169701,-5.485261876212945,5.485261876212946
2723,2723,aviso,aviso##s,plur,2,artificial,2.142037601515767e-06,plural,plural,grandes,s,Los aviso##s [MASK],"[CLS] , Los , aviso , ##s , [MASK] , [SEP]",morphemic,13.05375303169701,-5.485261876212945,5.485261876212946
2725,2725,injusticia,injusticia,sing,1,default,1.6706189853721298e-07,plural,plural,grandes,s,La injusticia [MASK],"[CLS] , La , injusticia , [MASK] , [SEP]",morphemic,15.60490144327994,5.040490172271642,-5.0404901722716415
2727,2727,injusticia,injusticias,plur,2,default,2.3880056687630716e-05,plural,plural,grandes,s,Las injusticias [MASK],"[CLS] , Las , injusticia , ##s , [MASK] , [SEP]",morphemic,10.642466895588807,-5.9211483506451685,5.921148350645168
2729,2729,injusticia,injusticia##s,plur,2,artificial,2.3880056687630716e-05,plural,plural,grandes,s,Las injusticia##s [MASK],"[CLS] , Las , injusticia , ##s , [MASK] , [SEP]",morphemic,10.642466895588807,-5.9211483506451685,5.921148350645168
2731,2731,fortuna,fortuna,sing,1,default,7.970954243319284e-07,plural,plural,grandes,s,La fortuna [MASK],"[CLS] , La , fortuna , [MASK] , [SEP]",morphemic,14.042291435923028,4.523561385426758,-4.523561385426758
2733,2733,fortuna,fortunas,plur,2,default,4.034375888295472e-05,plural,plural,grandes,s,Las fortunas [MASK],"[CLS] , Las , fortuna , ##s , [MASK] , [SEP]",morphemic,10.1180738497357,-5.018898983360758,5.0188989833607565
2735,2735,fortuna,fortuna##s,plur,2,artificial,4.034375888295472e-05,plural,plural,grandes,s,Las fortuna##s [MASK],"[CLS] , Las , fortuna , ##s , [MASK] , [SEP]",morphemic,10.1180738497357,-5.018898983360758,5.0188989833607565
2737,2737,discográfica,discográfica,sing,1,default,8.452704491901386e-07,plural,plural,grandes,s,La discográfica [MASK],"[CLS] , La , discográfica , [MASK] , [SEP]",morphemic,13.98360920258376,2.7387398899104927,-2.7387398899104918
2739,2739,discográfica,discográficas,plur,2,default,0.000176047658897,plural,plural,grandes,s,Las discográficas [MASK],"[CLS] , Las , discográfica , ##s , [MASK] , [SEP]",morphemic,8.644755810395369,-7.155606350023451,7.155606350023423
2741,2741,discográfica,discográfica##s,plur,2,artificial,0.000176047658897,plural,plural,grandes,s,Las discográfica##s [MASK],"[CLS] , Las , discográfica , ##s , [MASK] , [SEP]",morphemic,8.644755810395369,-7.155606350023451,7.155606350023423
2743,2743,tango,tango,sing,1,default,8.261927746389119e-07,plural,plural,grandes,s,El tango [MASK],"[CLS] , El , tango , [MASK] , [SEP]",morphemic,14.006437707315,5.750213624894943,-5.7502136248946885
2745,2745,tango,tangos,plur,2,default,0.000311207404593,plural,plural,grandes,s,Los tangos [MASK],"[CLS] , Los , tango , ##s , [MASK] , [SEP]",morphemic,8.075050972263778,-6.32696683308286,6.3269668330828415
2747,2747,tango,tango##s,plur,2,artificial,0.000311207404593,plural,plural,grandes,s,Los tango##s [MASK],"[CLS] , Los , tango , ##s , [MASK] , [SEP]",morphemic,8.075050972263778,-6.32696683308286,6.3269668330828415
2749,2749,ramo,ramo,sing,1,default,4.469792429517838e-07,plural,plural,grandes,s,El ramo [MASK],"[CLS] , El , ramo , [MASK] , [SEP]",morphemic,14.62075367976052,6.4050637421365835,-6.405063742136479
2751,2751,ramo,ramos,plur,2,default,6.179553747642785e-05,plural,plural,grandes,s,Los ramos [MASK],"[CLS] , Los , ramo , ##s , [MASK] , [SEP]",morphemic,9.691679405227124,-4.255467317668394,4.255467317668394
2753,2753,ramo,ramo##s,plur,2,artificial,6.179553747642785e-05,plural,plural,grandes,s,Los ramo##s [MASK],"[CLS] , Los , ramo , ##s , [MASK] , [SEP]",morphemic,9.691679405227124,-4.255467317668394,4.255467317668394
2755,2755,mezquita,mezquita,sing,1,default,2.856768560377532e-06,plural,plural,grandes,s,La mezquita [MASK],"[CLS] , La , mezquita , [MASK] , [SEP]",morphemic,12.765819445915216,5.619379568606019,-5.619379568605997
2757,2757,mezquita,mezquitas,plur,2,default,0.0001771845709299,plural,plural,grandes,s,Las mezquitas [MASK],"[CLS] , Las , mezquita , ##s , [MASK] , [SEP]",morphemic,8.638318595085552,-6.1848717282527765,6.184871728252398
2759,2759,mezquita,mezquita##s,plur,2,artificial,0.0001771845709299,plural,plural,grandes,s,Las mezquita##s [MASK],"[CLS] , Las , mezquita , ##s , [MASK] , [SEP]",morphemic,8.638318595085552,-6.1848717282527765,6.184871728252398
2761,2761,ratio,ratio,sing,1,default,6.318417149486777e-07,plural,plural,grandes,s,El ratio [MASK],"[CLS] , El , ratio , [MASK] , [SEP]",morphemic,14.274626925198223,3.1640377209304216,-3.164037720930423
2763,2763,ratio,ratios,plur,2,default,7.530425500590354e-05,plural,plural,grandes,s,Los ratios [MASK],"[CLS] , Los , ratio , ##s , [MASK] , [SEP]",morphemic,9.493973917372392,-5.58025450247181,5.58025450247181
2765,2765,ratio,ratio##s,plur,2,artificial,7.530425500590354e-05,plural,plural,grandes,s,Los ratio##s [MASK],"[CLS] , Los , ratio , ##s , [MASK] , [SEP]",morphemic,9.493973917372392,-5.58025450247181,5.58025450247181
2767,2767,ingenio,ingenio,sing,1,default,2.2315977332709733e-07,plural,plural,grandes,s,El ingenio [MASK],"[CLS] , El , ingenio , [MASK] , [SEP]",morphemic,15.315377849711233,5.628085076506231,-5.628085076506229
2769,2769,ingenio,ingenios,plur,2,default,7.65452059567906e-05,plural,plural,grandes,s,Los ingenios [MASK],"[CLS] , Los , ingenio , ##s , [MASK] , [SEP]",morphemic,9.477629064120965,-5.210701929867668,5.2107019298676684
2771,2771,ingenio,ingenio##s,plur,2,artificial,7.65452059567906e-05,plural,plural,grandes,s,Los ingenio##s [MASK],"[CLS] , Los , ingenio , ##s , [MASK] , [SEP]",morphemic,9.477629064120965,-5.210701929867668,5.2107019298676684
2773,2773,sonda,sonda,sing,1,default,5.568936671807023e-07,plural,plural,grandes,s,La sonda [MASK],"[CLS] , La , sonda , [MASK] , [SEP]",morphemic,14.400891517971017,5.532701423128378,-5.532701423128374
2775,2775,sonda,sondas,plur,2,default,3.985775401815772e-05,plural,plural,grandes,s,Las sondas [MASK],"[CLS] , Las , sonda , ##s , [MASK] , [SEP]",morphemic,10.13019359152688,-5.584985609320357,5.584985609320356
2777,2777,sonda,sonda##s,plur,2,artificial,3.985775401815772e-05,plural,plural,grandes,s,Las sonda##s [MASK],"[CLS] , Las , sonda , ##s , [MASK] , [SEP]",morphemic,10.13019359152688,-5.584985609320357,5.584985609320356
2779,2779,basura,basura,sing,1,default,3.1637031838727125e-07,plural,plural,grandes,s,La basura [MASK],"[CLS] , La , basura , [MASK] , [SEP]",morphemic,14.966352415860236,4.334233223585519,-4.334233223585522
2781,2781,basura,basuras,plur,2,default,2.6714360501500775e-05,plural,plural,grandes,s,Las basuras [MASK],"[CLS] , Las , basura , ##s , [MASK] , [SEP]",morphemic,10.5303092906475,-5.533402391394786,5.5334023913947865
2783,2783,basura,basura##s,plur,2,artificial,2.6714360501500775e-05,plural,plural,grandes,s,Las basura##s [MASK],"[CLS] , Las , basura , ##s , [MASK] , [SEP]",morphemic,10.5303092906475,-5.533402391394786,5.5334023913947865
2785,2785,ocupante,ocupante,sing,1,default,4.033671530123684e-08,plural,plural,grandes,s,El ocupante [MASK],"[CLS] , El , ocupante , [MASK] , [SEP]",morphemic,17.026003733089144,4.892857585287869,-4.892857585287866
2787,2787,ocupante,ocupantes,plur,2,default,5.665619482897455e-06,plural,plural,grandes,s,Los ocupantes [MASK],"[CLS] , Los , ocupante , ##s , [MASK] , [SEP]",morphemic,12.081094316789006,-5.002113402956983,5.002113402956985
2789,2789,ocupante,ocupante##s,plur,2,artificial,5.665619482897455e-06,plural,plural,grandes,s,Los ocupante##s [MASK],"[CLS] , Los , ocupante , ##s , [MASK] , [SEP]",morphemic,12.081094316789006,-5.002113402956983,5.002113402956985
2791,2791,farmacia,farmacia,sing,1,default,1.10425006027981e-07,plural,plural,grandes,s,La farmacia [MASK],"[CLS] , La , farmacia , [MASK] , [SEP]",morphemic,16.018929224874906,4.583710596529926,-4.583710596529928
2793,2793,farmacia,farmacias,plur,2,default,1.888149927253835e-05,plural,plural,grandes,s,Las farmacias [MASK],"[CLS] , Las , farmacia , ##s , [MASK] , [SEP]",morphemic,10.877327989778042,-6.167804717788734,6.167804717788735
2795,2795,farmacia,farmacia##s,plur,2,artificial,1.888149927253835e-05,plural,plural,grandes,s,Las farmacia##s [MASK],"[CLS] , Las , farmacia , ##s , [MASK] , [SEP]",morphemic,10.877327989778042,-6.167804717788734,6.167804717788735
2797,2797,corral,corral,sing,1,default,1.946656738027741e-07,plural,plural,grandes,es,El corral [MASK],"[CLS] , El , corral , [MASK] , [SEP]",morphemic,15.451982243127516,5.137988092132968,-5.137988092132968
2799,2799,corral,corrales,plur,2,default,9.2384398158174e-06,plural,plural,grandes,es,Los corrales [MASK],"[CLS] , Los , corral , ##es , [MASK] , [SEP]",morphemic,11.592137537669648,-3.6832370626438227,3.683237062643824
2801,2801,corral,corral##es,plur,2,artificial,9.2384398158174e-06,plural,plural,grandes,es,Los corral##es [MASK],"[CLS] , Los , corral , ##es , [MASK] , [SEP]",morphemic,11.592137537669648,-3.6832370626438227,3.683237062643824
2803,2803,insuficiencia,insuficiencia,sing,1,default,3.810962141415075e-07,plural,plural,grandes,s,La insuficiencia [MASK],"[CLS] , La , insuficiencia , [MASK] , [SEP]",morphemic,14.780213963145046,3.9141131346026263,-3.9141131346026268
2805,2805,insuficiencia,insuficiencias,plur,2,default,6.64319668430835e-06,plural,plural,grandes,s,Las insuficiencias [MASK],"[CLS] , Las , insuficiencia , ##s , [MASK] , [SEP]",morphemic,11.921917281965692,-6.778636015406397,6.778636015406399
2807,2807,insuficiencia,insuficiencia##s,plur,2,artificial,6.64319668430835e-06,plural,plural,grandes,s,Las insuficiencia##s [MASK],"[CLS] , Las , insuficiencia , ##s , [MASK] , [SEP]",morphemic,11.921917281965692,-6.778636015406397,6.778636015406399
2809,2809,corbata,corbata,sing,1,default,4.055565625549207e-07,plural,plural,grandes,s,La corbata [MASK],"[CLS] , La , corbata , [MASK] , [SEP]",morphemic,14.718005484697043,4.326624881904115,-4.326624881904115
2811,2811,corbata,corbatas,plur,2,default,5.784621407656232e-06,plural,plural,grandes,s,Las corbatas [MASK],"[CLS] , Las , corbata , ##s , [MASK] , [SEP]",morphemic,12.060307643253392,-4.917123774975057,4.917123774975057
2813,2813,corbata,corbata##s,plur,2,artificial,5.784621407656232e-06,plural,plural,grandes,s,Las corbata##s [MASK],"[CLS] , Las , corbata , ##s , [MASK] , [SEP]",morphemic,12.060307643253392,-4.917123774975057,4.917123774975057
2815,2815,mirada,mirada,sing,1,default,1.9701014934980776e-06,plural,plural,grandes,s,La mirada [MASK],"[CLS] , La , mirada , [MASK] , [SEP]",morphemic,13.137425496999292,5.837584993708737,-5.837584993708692
2817,2817,mirada,miradas,plur,2,default,4.638236714527011e-05,plural,plural,grandes,s,Las miradas [MASK],"[CLS] , Las , mirada , ##s , [MASK] , [SEP]",morphemic,9.978591189378266,-4.947532658149232,4.947532658149232
2819,2819,mirada,mirada##s,plur,2,artificial,4.638236714527011e-05,plural,plural,grandes,s,Las mirada##s [MASK],"[CLS] , Las , mirada , ##s , [MASK] , [SEP]",morphemic,9.978591189378266,-4.947532658149232,4.947532658149232
2821,2821,presencia,presencia,sing,1,default,8.362443537635046e-08,plural,plural,grandes,s,La presencia [MASK],"[CLS] , La , presencia , [MASK] , [SEP]",morphemic,16.296930070373126,4.363660750813503,-4.363660750813502
