,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,article_number,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal
2871,devoto,devotos,plur,2,default,4.982125756214373e-05,plural,plural,grandes,s,Los devotos [MASK],"[CLS] , Los , devo , ##tos , [MASK] , [SEP]",non_morphemic,9.90706880633433
2872,devoto,devoto##s,plur,3,artificial,4.030439129110164e-07,singular,singular,grande,s,Los devoto##s [MASK],"[CLS] , Los , devo , ##to , ##s , [MASK] , [SEP]",non_morphemic,14.724220315896243
2873,devoto,devoto##s,plur,3,artificial,4.3781350541394204e-05,plural,plural,grandes,s,Los devoto##s [MASK],"[CLS] , Los , devo , ##to , ##s , [MASK] , [SEP]",non_morphemic,10.03630261798094
2874,serbia,serbia,sing,2,default,3.090844620601274e-05,singular,singular,grande,s,La serbia [MASK],"[CLS] , La , ser , ##bia , [MASK] , [SEP]",non_morphemic,10.384481071410734
2875,serbia,serbia,sing,2,default,2.263528102730561e-07,plural,plural,grandes,s,La serbia [MASK],"[CLS] , La , ser , ##bia , [MASK] , [SEP]",non_morphemic,15.301170947532698
2876,serbia,serbias,plur,2,default,1.9905098724848358e-07,singular,singular,grande,s,Las serbias [MASK],"[CLS] , Las , ser , ##bias , [MASK] , [SEP]",non_morphemic,15.42970482771091
2877,serbia,serbias,plur,2,default,2.3354212316917256e-05,plural,plural,grandes,s,Las serbias [MASK],"[CLS] , Las , ser , ##bias , [MASK] , [SEP]",non_morphemic,10.664733191107867
2878,serbia,serbia##s,plur,3,artificial,1.21186261026196e-07,singular,singular,grande,s,Las serbia##s [MASK],"[CLS] , Las , ser , ##bia , ##s , [MASK] , [SEP]",non_morphemic,15.925937127606355
2879,serbia,serbia##s,plur,3,artificial,1.0614389793772716e-05,plural,plural,grandes,s,Las serbia##s [MASK],"[CLS] , Las , ser , ##bia , ##s , [MASK] , [SEP]",non_morphemic,11.45329994973952
2880,edil,edil,sing,2,default,8.551118924060574e-08,singular,singular,grande,es,El edil [MASK],"[CLS] , El , edi , ##l , [MASK] , [SEP]",non_morphemic,16.27461860125503
2881,edil,edil,sing,2,default,2.64552268980367e-09,plural,plural,grandes,es,El edil [MASK],"[CLS] , El , edi , ##l , [MASK] , [SEP]",non_morphemic,19.750397176866777
2882,edil,ediles,plur,2,default,4.8303359534429546e-08,singular,singular,grande,es,Los ediles [MASK],"[CLS] , Los , edi , ##les , [MASK] , [SEP]",non_morphemic,16.84576472312851
2883,edil,ediles,plur,2,default,1.0696862773329485e-05,plural,plural,grandes,es,Los ediles [MASK],"[CLS] , Los , edi , ##les , [MASK] , [SEP]",non_morphemic,11.445560058241826
2884,edil,edil##es,plur,3,artificial,2.5400405334607967e-08,singular,singular,grande,es,Los edil##es [MASK],"[CLS] , Los , edi , ##l , ##es , [MASK] , [SEP]",non_morphemic,17.488500704993818
2885,edil,edil##es,plur,3,artificial,7.53639960748842e-06,plural,plural,grandes,es,Los edil##es [MASK],"[CLS] , Los , edi , ##l , ##es , [MASK] , [SEP]",non_morphemic,11.795765995624672
2886,aislante,aislante,sing,2,default,1.551228592688858e-06,singular,singular,grande,s,La aislante [MASK],"[CLS] , La , ais , ##lante , [MASK] , [SEP]",non_morphemic,13.37646330056223
2887,aislante,aislante,sing,2,default,1.7653098538517042e-08,plural,plural,grandes,s,La aislante [MASK],"[CLS] , La , ais , ##lante , [MASK] , [SEP]",non_morphemic,17.852354514384807
2888,aislante,aislantes,plur,2,default,1.006631489275378e-08,singular,singular,grande,s,Las aislantes [MASK],"[CLS] , Las , ais , ##lantes , [MASK] , [SEP]",non_morphemic,18.4140711462727
2889,aislante,aislantes,plur,2,default,3.4663289625314064e-06,plural,plural,grandes,s,Las aislantes [MASK],"[CLS] , Las , ais , ##lantes , [MASK] , [SEP]",non_morphemic,12.572414459884575
2890,aislante,aislante##s,plur,3,artificial,2.4392143860296756e-09,singular,singular,grande,s,Las aislante##s [MASK],"[CLS] , Las , ais , ##lante , ##s , [MASK] , [SEP]",non_morphemic,19.831589822424373
2891,aislante,aislante##s,plur,3,artificial,1.1495753824419808e-06,plural,plural,grandes,s,Las aislante##s [MASK],"[CLS] , Las , ais , ##lante , ##s , [MASK] , [SEP]",non_morphemic,13.676117916431425
2892,estadista,estadista,sing,2,default,7.327533694478916e-06,singular,singular,grande,s,La estadista [MASK],"[CLS] , La , estad , ##ista , [MASK] , [SEP]",non_morphemic,11.82387156601248
2893,estadista,estadista,sing,2,default,3.869179110438381e-08,plural,plural,grandes,s,La estadista [MASK],"[CLS] , La , estad , ##ista , [MASK] , [SEP]",non_morphemic,17.067638375576283
2894,estadista,estadistas,plur,2,default,1.1783805931031566e-08,singular,singular,grande,s,Las estadistas [MASK],"[CLS] , Las , estad , ##istas , [MASK] , [SEP]",non_morphemic,18.256539626775094
2895,estadista,estadistas,plur,2,default,5.996073014102876e-06,plural,plural,grandes,s,Las estadistas [MASK],"[CLS] , Las , estad , ##istas , [MASK] , [SEP]",non_morphemic,12.024405800662826
2896,estadista,estadista##s,plur,3,artificial,1.269926386271436e-08,singular,singular,grande,s,Las estadista##s [MASK],"[CLS] , Las , estad , ##ista , ##s , [MASK] , [SEP]",non_morphemic,18.181721808727616
2897,estadista,estadista##s,plur,3,artificial,3.241603053538711e-06,plural,plural,grandes,s,Las estadista##s [MASK],"[CLS] , Las , estad , ##ista , ##s , [MASK] , [SEP]",non_morphemic,12.639442580907449
2898,cabezada,cabezada,sing,2,default,0.0002198360743932426,singular,singular,grande,s,La cabezada [MASK],"[CLS] , La , cabeza , ##da , [MASK] , [SEP]",non_morphemic,8.422628405743458
2899,cabezada,cabezada,sing,2,default,8.556053785468976e-07,plural,plural,grandes,s,La cabezada [MASK],"[CLS] , La , cabeza , ##da , [MASK] , [SEP]",non_morphemic,13.971456573471222
2900,cabezada,cabezadas,plur,2,default,4.764964387504733e-07,singular,singular,grande,s,Las cabezadas [MASK],"[CLS] , Las , cabeza , ##das , [MASK] , [SEP]",non_morphemic,14.55680558764614
2901,cabezada,cabezadas,plur,2,default,3.7509045796468854e-05,plural,plural,grandes,s,Las cabezadas [MASK],"[CLS] , Las , cabeza , ##das , [MASK] , [SEP]",non_morphemic,10.190928432837906
2902,cabezada,cabezada##s,plur,3,artificial,1.9628711811492394e-07,singular,singular,grande,s,Las cabezada##s [MASK],"[CLS] , Las , cabeza , ##da , ##s , [MASK] , [SEP]",non_morphemic,15.443687361276687
2903,cabezada,cabezada##s,plur,3,artificial,1.6493744624312967e-05,plural,plural,grandes,s,Las cabezada##s [MASK],"[CLS] , Las , cabeza , ##da , ##s , [MASK] , [SEP]",non_morphemic,11.0125293626175
2904,animador,animador,sing,2,default,5.34193577550468e-06,singular,singular,grande,es,El animador [MASK],"[CLS] , El , animado , ##r , [MASK] , [SEP]",non_morphemic,12.139922465904995
2905,animador,animador,sing,2,default,1.1096216212536092e-07,plural,plural,grandes,es,El animador [MASK],"[CLS] , El , animado , ##r , [MASK] , [SEP]",non_morphemic,16.014076575500972
2906,animador,animadores,plur,2,default,5.520455559349102e-08,singular,singular,grande,es,Los animadores [MASK],"[CLS] , Los , animado , ##res , [MASK] , [SEP]",non_morphemic,16.71222035820109
2907,animador,animadores,plur,2,default,1.6092129953904077e-05,plural,plural,grandes,es,Los animadores [MASK],"[CLS] , Los , animado , ##res , [MASK] , [SEP]",non_morphemic,11.037180228225518
2908,animador,animador##es,plur,3,artificial,1.110102445522898e-07,singular,singular,grande,es,Los animador##es [MASK],"[CLS] , Los , animado , ##r , ##es , [MASK] , [SEP]",non_morphemic,16.013643346628967
2909,animador,animador##es,plur,3,artificial,3.139696491416544e-05,plural,plural,grandes,es,Los animador##es [MASK],"[CLS] , Los , animado , ##r , ##es , [MASK] , [SEP]",non_morphemic,10.368799328506368
2910,proletario,proletario,sing,2,default,4.1513985706842504e-06,singular,singular,grande,s,El proletario [MASK],"[CLS] , El , prolet , ##ario , [MASK] , [SEP]",non_morphemic,12.392065275510936
2911,proletario,proletario,sing,2,default,1.786233205791632e-08,plural,plural,grandes,s,El proletario [MASK],"[CLS] , El , prolet , ##ario , [MASK] , [SEP]",non_morphemic,17.84057169567073
2912,proletario,proletarios,plur,2,default,6.213566905444168e-08,singular,singular,grande,s,Los proletarios [MASK],"[CLS] , Los , prolet , ##arios , [MASK] , [SEP]",non_morphemic,16.59394563199167
2913,proletario,proletarios,plur,2,default,6.022137313266285e-06,plural,plural,grandes,s,Los proletarios [MASK],"[CLS] , Los , prolet , ##arios , [MASK] , [SEP]",non_morphemic,12.020068326227415
2914,proletario,proletario##s,plur,3,artificial,2.387558417638047e-08,singular,singular,grande,s,Los proletario##s [MASK],"[CLS] , Los , prolet , ##ario , ##s , [MASK] , [SEP]",non_morphemic,17.550409482758308
2915,proletario,proletario##s,plur,3,artificial,2.6525938210397726e-06,plural,plural,grandes,s,Los proletario##s [MASK],"[CLS] , Los , prolet , ##ario , ##s , [MASK] , [SEP]",non_morphemic,12.839972596286529
2916,pedrada,pedrada,sing,2,default,3.134643338853493e-05,singular,singular,grande,s,La pedrada [MASK],"[CLS] , La , ped , ##rada , [MASK] , [SEP]",non_morphemic,10.370410064868206
2917,pedrada,pedrada,sing,2,default,1.596734193753946e-07,plural,plural,grandes,s,La pedrada [MASK],"[CLS] , La , ped , ##rada , [MASK] , [SEP]",non_morphemic,15.650135236558905
2918,pedrada,pedradas,plur,2,default,1.1018356360636972e-07,singular,singular,grande,s,Las pedradas [MASK],"[CLS] , Las , ped , ##radas , [MASK] , [SEP]",non_morphemic,16.02111810192906
2919,pedrada,pedradas,plur,2,default,6.712666163366521e-06,plural,plural,grandes,s,Las pedradas [MASK],"[CLS] , Las , ped , ##radas , [MASK] , [SEP]",non_morphemic,11.91151434411664
2920,pedrada,pedrada##s,plur,3,artificial,6.844318534149352e-08,singular,singular,grande,s,Las pedrada##s [MASK],"[CLS] , Las , ped , ##rada , ##s , [MASK] , [SEP]",non_morphemic,16.49726184690299
2921,pedrada,pedrada##s,plur,3,artificial,4.446244020073209e-06,plural,plural,grandes,s,Las pedrada##s [MASK],"[CLS] , Las , ped , ##rada , ##s , [MASK] , [SEP]",non_morphemic,12.323450858621797
2922,campanilla,campanilla,sing,2,default,4.8895806685322896e-05,singular,singular,grande,s,La campanilla [MASK],"[CLS] , La , campan , ##illa , [MASK] , [SEP]",non_morphemic,9.925818918016816
2923,campanilla,campanilla,sing,2,default,1.5510825335240952e-07,plural,plural,grandes,s,La campanilla [MASK],"[CLS] , La , campan , ##illa , [MASK] , [SEP]",non_morphemic,15.679142555075819
2924,campanilla,campanillas,plur,2,default,1.7296633814112283e-07,singular,singular,grande,s,Las campanillas [MASK],"[CLS] , Las , campan , ##illas , [MASK] , [SEP]",non_morphemic,15.570168838600178
2925,campanilla,campanillas,plur,2,default,1.346025601378642e-05,plural,plural,grandes,s,Las campanillas [MASK],"[CLS] , Las , campan , ##illas , [MASK] , [SEP]",non_morphemic,11.215769213587832
2926,campanilla,campanilla##s,plur,3,artificial,5.104804756683734e-08,singular,singular,grande,s,Las campanilla##s [MASK],"[CLS] , Las , campan , ##illa , ##s , [MASK] , [SEP]",non_morphemic,16.79049853857471
2927,campanilla,campanilla##s,plur,3,artificial,4.152346718910849e-06,plural,plural,grandes,s,Las campanilla##s [MASK],"[CLS] , Las , campan , ##illa , ##s , [MASK] , [SEP]",non_morphemic,12.39183690910574
2928,islamista,islamista,sing,2,default,1.2290396398384473e-06,singular,singular,grande,s,El islamista [MASK],"[CLS] , El , islam , ##ista , [MASK] , [SEP]",non_morphemic,13.609277474167037
2929,islamista,islamista,sing,2,default,3.883867805143382e-08,plural,plural,grandes,s,El islamista [MASK],"[CLS] , El , islam , ##ista , [MASK] , [SEP]",non_morphemic,17.06384922985345
2930,islamista,islamistas,plur,2,default,1.547387640243869e-08,singular,singular,grande,s,Los islamistas [MASK],"[CLS] , Los , islam , ##istas , [MASK] , [SEP]",non_morphemic,17.98411262828554
2931,islamista,islamistas,plur,2,default,5.837936896568863e-06,plural,plural,grandes,s,Los islamistas [MASK],"[CLS] , Los , islam , ##istas , [MASK] , [SEP]",non_morphemic,12.051133094674555
2932,islamista,islamista##s,plur,3,artificial,1.928107629112219e-08,singular,singular,grande,s,Los islamista##s [MASK],"[CLS] , Los , islam , ##ista , ##s , [MASK] , [SEP]",non_morphemic,17.764141725093797
2933,islamista,islamista##s,plur,3,artificial,5.043259534431854e-06,plural,plural,grandes,s,Los islamista##s [MASK],"[CLS] , Los , islam , ##ista , ##s , [MASK] , [SEP]",non_morphemic,12.19745795190048
2934,corresponsable,corresponsable,sing,2,default,3.4563333883852465e-07,singular,singular,grande,s,El corresponsable [MASK],"[CLS] , El , correspon , ##sable , [MASK] , [SEP]",non_morphemic,14.877887338122452
2935,corresponsable,corresponsable,sing,2,default,3.848577456722069e-09,plural,plural,grandes,s,El corresponsable [MASK],"[CLS] , El , correspon , ##sable , [MASK] , [SEP]",non_morphemic,19.37556224868612
2936,corresponsable,corresponsables,plur,2,default,1.0796447069694182e-09,singular,singular,grande,s,Los corresponsables [MASK],"[CLS] , Los , correspon , ##sables , [MASK] , [SEP]",non_morphemic,20.646633824962755
2937,corresponsable,corresponsables,plur,2,default,2.830381617968669e-07,plural,plural,grandes,s,Los corresponsables [MASK],"[CLS] , Los , correspon , ##sables , [MASK] , [SEP]",non_morphemic,15.077684101055507
2938,corresponsable,corresponsable##s,plur,3,artificial,1.4433352291121082e-09,singular,singular,grande,s,Los corresponsable##s [MASK],"[CLS] , Los , correspon , ##sable , ##s , [MASK] , [SEP]",non_morphemic,20.356309270128392
2939,corresponsable,corresponsable##s,plur,3,artificial,3.4086727396243077e-07,plural,plural,grandes,s,Los corresponsable##s [MASK],"[CLS] , Los , correspon , ##sable , ##s , [MASK] , [SEP]",non_morphemic,14.891772661347588
2940,estrago,estrago,sing,2,default,4.892657307209447e-05,singular,singular,grande,s,El estrago [MASK],"[CLS] , El , estra , ##go , [MASK] , [SEP]",non_morphemic,9.925189892473535
2941,estrago,estrago,sing,2,default,2.12659003295812e-07,plural,plural,grandes,s,El estrago [MASK],"[CLS] , El , estra , ##go , [MASK] , [SEP]",non_morphemic,15.363575877578187
2942,estrago,estragos,plur,2,default,1.5173222891462501e-06,singular,singular,grande,s,Los estragos [MASK],"[CLS] , Los , estra , ##gos , [MASK] , [SEP]",non_morphemic,13.398563428517017
2943,estrago,estragos,plur,2,default,0.00014143201406113803,plural,plural,grandes,s,Los estragos [MASK],"[CLS] , Los , estra , ##gos , [MASK] , [SEP]",non_morphemic,8.863691422340779
2944,estrago,estrago##s,plur,3,artificial,1.531901148155157e-07,singular,singular,grande,s,Los estrago##s [MASK],"[CLS] , Los , estra , ##go , ##s , [MASK] , [SEP]",non_morphemic,15.691586106424628
2945,estrago,estrago##s,plur,3,artificial,3.4953252907143906e-05,plural,plural,grandes,s,Los estrago##s [MASK],"[CLS] , Los , estra , ##go , ##s , [MASK] , [SEP]",non_morphemic,10.261499020449715
2946,reproche,reproche,sing,2,default,3.5314726119395345e-05,singular,singular,grande,s,El reproche [MASK],"[CLS] , El , repro , ##che , [MASK] , [SEP]",non_morphemic,10.251210510495337
2947,reproche,reproche,sing,2,default,4.4168562141067014e-08,plural,plural,grandes,s,El reproche [MASK],"[CLS] , El , repro , ##che , [MASK] , [SEP]",non_morphemic,16.93525256470761
2948,reproche,reproches,plur,2,default,3.6807733749810723e-07,singular,singular,grande,s,Los reproches [MASK],"[CLS] , Los , repro , ##ches , [MASK] , [SEP]",non_morphemic,14.814972764612353
2949,reproche,reproches,plur,2,default,1.3371037312026601e-05,plural,plural,grandes,s,Los reproches [MASK],"[CLS] , Los , repro , ##ches , [MASK] , [SEP]",non_morphemic,11.22241958481686
2950,reproche,reproche##s,plur,3,artificial,2.783231991543289e-07,singular,singular,grande,s,Los reproche##s [MASK],"[CLS] , Los , repro , ##che , ##s , [MASK] , [SEP]",non_morphemic,15.094482811650503
2951,reproche,reproche##s,plur,3,artificial,1.4258167539082933e-05,plural,plural,grandes,s,Los reproche##s [MASK],"[CLS] , Los , repro , ##che , ##s , [MASK] , [SEP]",non_morphemic,11.158180654806037
2952,articulista,articulista,sing,2,default,1.44369278132217e-06,singular,singular,grande,s,El articulista [MASK],"[CLS] , El , articul , ##ista , [MASK] , [SEP]",non_morphemic,13.448306295446319
2953,articulista,articulista,sing,2,default,2.0221612828663638e-08,plural,plural,grandes,s,El articulista [MASK],"[CLS] , El , articul , ##ista , [MASK] , [SEP]",non_morphemic,17.716513862506204
2954,articulista,articulistas,plur,2,default,9.497961528381893e-09,singular,singular,grande,s,Los articulistas [MASK],"[CLS] , Los , articul , ##istas , [MASK] , [SEP]",non_morphemic,18.472188637324432
2955,articulista,articulistas,plur,2,default,5.453797712107189e-06,plural,plural,grandes,s,Los articulistas [MASK],"[CLS] , Los , articul , ##istas , [MASK] , [SEP]",non_morphemic,12.119198364051385
2956,articulista,articulista##s,plur,3,artificial,7.84153630917217e-09,singular,singular,grande,s,Los articulista##s [MASK],"[CLS] , Los , articul , ##ista , ##s , [MASK] , [SEP]",non_morphemic,18.663831063978744
2957,articulista,articulista##s,plur,3,artificial,3.1236234008247266e-06,plural,plural,grandes,s,Los articulista##s [MASK],"[CLS] , Los , articul , ##ista , ##s , [MASK] , [SEP]",non_morphemic,12.676516883565794
2958,baza,baza,sing,2,default,8.223732947953977e-06,singular,singular,grande,s,La baza [MASK],"[CLS] , La , ba , ##za , [MASK] , [SEP]",non_morphemic,11.708486322060562
2959,baza,baza,sing,2,default,1.0646706272154915e-07,plural,plural,grandes,s,La baza [MASK],"[CLS] , La , ba , ##za , [MASK] , [SEP]",non_morphemic,16.055430169851025
2960,baza,bazas,plur,2,default,8.022897013404418e-09,singular,singular,grande,s,Las bazas [MASK],"[CLS] , Las , ba , ##zas , [MASK] , [SEP]",non_morphemic,18.64096625667702
2961,baza,bazas,plur,2,default,2.2704407456330955e-06,plural,plural,grandes,s,Las bazas [MASK],"[CLS] , Las , ba , ##zas , [MASK] , [SEP]",non_morphemic,12.995536584245936
2962,baza,baza##s,plur,3,artificial,2.000541776681075e-08,singular,singular,grande,s,Las baza##s [MASK],"[CLS] , Las , ba , ##za , ##s , [MASK] , [SEP]",non_morphemic,17.727262711735506
2963,baza,baza##s,plur,3,artificial,4.614501904143253e-06,plural,plural,grandes,s,Las baza##s [MASK],"[CLS] , Las , ba , ##za , ##s , [MASK] , [SEP]",non_morphemic,12.286306625597403
2964,grieta,grieta,sing,2,default,0.00016453518765047193,singular,singular,grande,s,La grieta [MASK],"[CLS] , La , grie , ##ta , [MASK] , [SEP]",non_morphemic,8.712386103943823
2965,grieta,grieta,sing,2,default,1.999747780701e-07,plural,plural,grandes,s,La grieta [MASK],"[CLS] , La , grie , ##ta , [MASK] , [SEP]",non_morphemic,15.425074588000365
2966,grieta,grietas,plur,2,default,5.32001308783947e-07,singular,singular,grande,s,Las grietas [MASK],"[CLS] , Las , grie , ##tas , [MASK] , [SEP]",non_morphemic,14.446619887487591
2967,grieta,grietas,plur,2,default,6.059484076104127e-05,plural,plural,grandes,s,Las grietas [MASK],"[CLS] , Las , grie , ##tas , [MASK] , [SEP]",non_morphemic,9.71130080446969
2968,grieta,grieta##s,plur,3,artificial,2.8146817498964083e-07,singular,singular,grande,s,Las grieta##s [MASK],"[CLS] , Las , grie , ##ta , ##s , [MASK] , [SEP]",non_morphemic,15.083246450856842
2969,grieta,grieta##s,plur,3,artificial,3.531809488777071e-05,plural,plural,grandes,s,Las grieta##s [MASK],"[CLS] , Las , grie , ##ta , ##s , [MASK] , [SEP]",non_morphemic,10.251115122308093
2970,fisura,fisura,sing,2,default,8.884936687536538e-05,singular,singular,grande,s,La fisura [MASK],"[CLS] , La , fis , ##ura , [MASK] , [SEP]",non_morphemic,9.328568129158667
2971,fisura,fisura,sing,2,default,2.8649045802353612e-08,plural,plural,grandes,s,La fisura [MASK],"[CLS] , La , fis , ##ura , [MASK] , [SEP]",non_morphemic,17.36814569966827
2972,fisura,fisuras,plur,2,default,9.349683693926636e-08,singular,singular,grande,s,Las fisuras [MASK],"[CLS] , Las , fis , ##uras , [MASK] , [SEP]",non_morphemic,16.185338230750563
2973,fisura,fisuras,plur,2,default,1.903807969938498e-05,plural,plural,grandes,s,Las fisuras [MASK],"[CLS] , Las , fis , ##uras , [MASK] , [SEP]",non_morphemic,10.869069389812115
2974,fisura,fisura##s,plur,3,artificial,3.2563388430162377e-08,singular,singular,grande,s,Las fisura##s [MASK],"[CLS] , Las , fis , ##ura , ##s , [MASK] , [SEP]",non_morphemic,17.240077233961266
2975,fisura,fisura##s,plur,3,artificial,9.760250577528495e-06,plural,plural,grandes,s,Las fisura##s [MASK],"[CLS] , Las , fis , ##ura , ##s , [MASK] , [SEP]",non_morphemic,11.537192483941743
2976,partitura,partitura,sing,2,default,2.711097067731316e-06,singular,singular,grande,s,La partitura [MASK],"[CLS] , La , parti , ##tura , [MASK] , [SEP]",non_morphemic,12.818157182949923
2977,partitura,partitura,sing,2,default,6.35701908890951e-08,plural,plural,grandes,s,La partitura [MASK],"[CLS] , La , parti , ##tura , [MASK] , [SEP]",non_morphemic,16.57112117318531
2978,partitura,partituras,plur,2,default,9.704422154754866e-09,singular,singular,grande,s,Las partituras [MASK],"[CLS] , Las , parti , ##turas , [MASK] , [SEP]",non_morphemic,18.4506841630816
2979,partitura,partituras,plur,2,default,2.577262876002351e-06,plural,plural,grandes,s,Las partituras [MASK],"[CLS] , Las , parti , ##turas , [MASK] , [SEP]",non_morphemic,12.868782622958593
2980,partitura,partitura##s,plur,3,artificial,7.944039204232922e-09,singular,singular,grande,s,Las partitura##s [MASK],"[CLS] , Las , parti , ##tura , ##s , [MASK] , [SEP]",non_morphemic,18.65084397514108
2981,partitura,partitura##s,plur,3,artificial,2.3619893454451812e-06,plural,plural,grandes,s,Las partitura##s [MASK],"[CLS] , Las , parti , ##tura , ##s , [MASK] , [SEP]",non_morphemic,12.956006351018422
2982,títere,títere,sing,3,default,6.195603782543913e-05,singular,singular,grande,s,El títere [MASK],"[CLS] , El , tí , ##ter , ##e , [MASK] , [SEP]",non_morphemic,9.689085491757947
2983,títere,títere,sing,3,default,3.635683185621019e-07,plural,plural,grandes,s,El títere [MASK],"[CLS] , El , tí , ##ter , ##e , [MASK] , [SEP]",non_morphemic,14.827298611106846
2984,títere,títeres,plur,2,default,1.0430971286723434e-07,singular,singular,grande,s,Los títeres [MASK],"[CLS] , Los , tí , ##teres , [MASK] , [SEP]",non_morphemic,16.075901354949174
2985,títere,títeres,plur,2,default,3.825573003268801e-05,plural,plural,grandes,s,Los títeres [MASK],"[CLS] , Los , tí , ##teres , [MASK] , [SEP]",non_morphemic,10.171217204135187
2986,títere,títere##s,plur,4,artificial,1.2006461247437983e-07,singular,singular,grande,s,Los títere##s [MASK],"[CLS] , Los , tí , ##ter , ##e , ##s , [MASK] , [SEP]",non_morphemic,15.93523580178321
2987,títere,títere##s,plur,4,artificial,2.578468411229551e-05,plural,plural,grandes,s,Los títere##s [MASK],"[CLS] , Los , tí , ##ter , ##e , ##s , [MASK] , [SEP]",non_morphemic,10.565729881368448
2988,marioneta,marioneta,sing,2,default,2.982181467814371e-05,singular,singular,grande,s,La marioneta [MASK],"[CLS] , La , mari , ##oneta , [MASK] , [SEP]",non_morphemic,10.420270396081392
2989,marioneta,marioneta,sing,2,default,2.645298309289501e-07,plural,plural,grandes,s,La marioneta [MASK],"[CLS] , La , mari , ##oneta , [MASK] , [SEP]",non_morphemic,15.145311809667431
2990,marioneta,marionetas,plur,2,default,4.4957886302654515e-08,singular,singular,grande,s,Las marionetas [MASK],"[CLS] , Las , mari , ##onetas , [MASK] , [SEP]",non_morphemic,16.91753964530743
2991,marioneta,marionetas,plur,2,default,5.2780906116822734e-06,plural,plural,grandes,s,Las marionetas [MASK],"[CLS] , Las , mari , ##onetas , [MASK] , [SEP]",non_morphemic,12.151946152224088
2992,marioneta,marioneta##s,plur,3,artificial,3.931543091084677e-08,singular,singular,grande,s,Las marioneta##s [MASK],"[CLS] , Las , mari , ##oneta , ##s , [MASK] , [SEP]",non_morphemic,17.051648751093794
2993,marioneta,marioneta##s,plur,3,artificial,1.0518997441977262e-05,plural,plural,grandes,s,Las marioneta##s [MASK],"[CLS] , Las , mari , ##oneta , ##s , [MASK] , [SEP]",non_morphemic,11.462327655388338
2994,programador,programador,sing,2,default,2.7184551072423346e-06,singular,singular,grande,es,El programador [MASK],"[CLS] , El , programado , ##r , [MASK] , [SEP]",non_morphemic,12.815446814293981
2995,programador,programador,sing,2,default,2.8568145182816806e-08,plural,plural,grandes,es,El programador [MASK],"[CLS] , El , programado , ##r , [MASK] , [SEP]",non_morphemic,17.37097354465875
2996,programador,programadores,plur,2,default,3.715418372962631e-08,singular,singular,grande,es,Los programadores [MASK],"[CLS] , Los , programado , ##res , [MASK] , [SEP]",non_morphemic,17.10818945490609
2997,programador,programadores,plur,2,default,2.353593117732089e-05,plural,plural,grandes,es,Los programadores [MASK],"[CLS] , Los , programado , ##res , [MASK] , [SEP]",non_morphemic,10.656982318254569
2998,programador,programador##es,plur,3,artificial,2.9682533764230357e-08,singular,singular,grande,es,Los programador##es [MASK],"[CLS] , Los , programado , ##r , ##es , [MASK] , [SEP]",non_morphemic,17.332707052876223
2999,programador,programador##es,plur,3,artificial,2.1365271095419303e-05,plural,plural,grandes,es,Los programador##es [MASK],"[CLS] , Los , programado , ##r , ##es , [MASK] , [SEP]",non_morphemic,10.753743800185891
3000,agresor,agresor,sing,2,default,2.8317700184743444e-07,singular,singular,grande,es,El agresor [MASK],"[CLS] , El , agres , ##or , [MASK] , [SEP]",non_morphemic,15.077193686590247
3001,agresor,agresor,sing,2,default,1.2102790991619372e-09,plural,plural,grandes,es,El agresor [MASK],"[CLS] , El , agres , ##or , [MASK] , [SEP]",non_morphemic,20.532414843471386
3002,agresor,agresores,plur,2,default,1.434570573444205e-09,singular,singular,grande,es,Los agresores [MASK],"[CLS] , Los , agres , ##ores , [MASK] , [SEP]",non_morphemic,20.362400284474887
3003,agresor,agresores,plur,2,default,1.6069111552496906e-07,plural,plural,grandes,es,Los agresores [MASK],"[CLS] , Los , agres , ##ores , [MASK] , [SEP]",non_morphemic,15.643781851823567
3004,agresor,agresor##es,plur,3,artificial,8.767175874169197e-10,singular,singular,grande,es,Los agresor##es [MASK],"[CLS] , Los , agres , ##or , ##es , [MASK] , [SEP]",non_morphemic,20.854836196605696
3005,agresor,agresor##es,plur,3,artificial,9.651412113953484e-08,plural,plural,grandes,es,Los agresor##es [MASK],"[CLS] , Los , agres , ##or , ##es , [MASK] , [SEP]",non_morphemic,16.153576506254932
3006,oficialista,oficialista,sing,2,default,1.3414386330623529e-06,singular,singular,grande,s,El oficialista [MASK],"[CLS] , El , oficial , ##ista , [MASK] , [SEP]",non_morphemic,13.521767913142085
3007,oficialista,oficialista,sing,2,default,7.567597748447952e-08,plural,plural,grandes,s,El oficialista [MASK],"[CLS] , El , oficial , ##ista , [MASK] , [SEP]",non_morphemic,16.396805065247527
3008,oficialista,oficialistas,plur,2,default,3.203982146260387e-08,singular,singular,grande,s,Los oficialistas [MASK],"[CLS] , Los , oficial , ##istas , [MASK] , [SEP]",non_morphemic,17.256286287089996
3009,oficialista,oficialistas,plur,2,default,4.382211045594886e-06,plural,plural,grandes,s,Los oficialistas [MASK],"[CLS] , Los , oficial , ##istas , [MASK] , [SEP]",non_morphemic,12.337957156016726
3010,oficialista,oficialista##s,plur,3,artificial,4.226266270279666e-08,singular,singular,grande,s,Los oficialista##s [MASK],"[CLS] , Los , oficial , ##ista , ##s , [MASK] , [SEP]",non_morphemic,16.979361819105048
