,lemma,word_form,word_number,n_tokens,tokenization_type,verb_probs,article_number,verb_number,verb,affix,sentence,model_token_inputs,source,surprisal
2837,saqueador,saqueador##es,plur,3,artificial,0.010320655070245266,plural,plural,son,es,[MASK] saqueador##es [MASK],"[CLS] , [MASK] , saque , ##ador , ##es , [MASK] , [SEP]",non_morphemic,4.573608045144264
2838,defensora,defensora,sing,2,default,0.0010784867918118834,singular,singular,es,s,[MASK] defensora [MASK],"[CLS] , [MASK] , defensor , ##a , [MASK] , [SEP]",non_morphemic,6.83219633902333
2839,defensora,defensora,sing,2,default,4.933558375341818e-05,plural,plural,son,s,[MASK] defensora [MASK],"[CLS] , [MASK] , defensor , ##a , [MASK] , [SEP]",non_morphemic,9.916864957285334
2840,defensora,defensoras,plur,2,default,0.0001415688602719456,singular,singular,es,s,[MASK] defensoras [MASK],"[CLS] , [MASK] , defensor , ##as , [MASK] , [SEP]",non_morphemic,8.862724314222856
2841,defensora,defensoras,plur,2,default,0.0012675805483013391,plural,plural,son,s,[MASK] defensoras [MASK],"[CLS] , [MASK] , defensor , ##as , [MASK] , [SEP]",non_morphemic,6.670645275562394
2842,defensora,defensora##s,plur,3,artificial,0.000429830135544762,singular,singular,es,s,[MASK] defensora##s [MASK],"[CLS] , [MASK] , defensor , ##a , ##s , [MASK] , [SEP]",non_morphemic,7.752120460939833
2843,defensora,defensora##s,plur,3,artificial,0.00264731515198946,plural,plural,son,s,[MASK] defensora##s [MASK],"[CLS] , [MASK] , defensor , ##a , ##s , [MASK] , [SEP]",non_morphemic,5.93420930276024
2844,letrado,letrado,sing,2,default,0.0016820161836221814,singular,singular,es,s,[MASK] letrado [MASK],"[CLS] , [MASK] , letra , ##do , [MASK] , [SEP]",non_morphemic,6.387762095823577
2845,letrado,letrado,sing,2,default,7.468903640983626e-05,plural,plural,son,s,[MASK] letrado [MASK],"[CLS] , [MASK] , letra , ##do , [MASK] , [SEP]",non_morphemic,9.502177244872303
2846,letrado,letrados,plur,2,default,0.0003302694240119308,singular,singular,es,s,[MASK] letrados [MASK],"[CLS] , [MASK] , letra , ##dos , [MASK] , [SEP]",non_morphemic,8.015601800206863
2847,letrado,letrados,plur,2,default,0.0036419432144612074,plural,plural,son,s,[MASK] letrados [MASK],"[CLS] , [MASK] , letra , ##dos , [MASK] , [SEP]",non_morphemic,5.6152378896540664
2848,letrado,letrado##s,plur,3,artificial,0.0004443695943336934,singular,singular,es,s,[MASK] letrado##s [MASK],"[CLS] , [MASK] , letra , ##do , ##s , [MASK] , [SEP]",non_morphemic,7.718853922130675
2849,letrado,letrado##s,plur,3,artificial,0.005743825808167458,plural,plural,son,s,[MASK] letrado##s [MASK],"[CLS] , [MASK] , letra , ##do , ##s , [MASK] , [SEP]",non_morphemic,5.159629773572192
2850,demandado,demandado,sing,2,default,0.004334506578743458,singular,singular,es,s,[MASK] demandado [MASK],"[CLS] , [MASK] , demanda , ##do , [MASK] , [SEP]",non_morphemic,5.441147497893792
2851,demandado,demandado,sing,2,default,0.00034568412229418755,plural,plural,son,s,[MASK] demandado [MASK],"[CLS] , [MASK] , demanda , ##do , [MASK] , [SEP]",non_morphemic,7.969985141237587
2852,demandado,demandados,plur,2,default,0.00011278554302407429,singular,singular,es,s,[MASK] demandados [MASK],"[CLS] , [MASK] , demanda , ##dos , [MASK] , [SEP]",non_morphemic,9.090022391794303
2853,demandado,demandados,plur,2,default,0.002286480274051428,plural,plural,son,s,[MASK] demandados [MASK],"[CLS] , [MASK] , demanda , ##dos , [MASK] , [SEP]",non_morphemic,6.0807416420403
2854,demandado,demandado##s,plur,3,artificial,0.00014468557492364198,singular,singular,es,s,[MASK] demandado##s [MASK],"[CLS] , [MASK] , demanda , ##do , ##s , [MASK] , [SEP]",non_morphemic,8.840947618835616
2855,demandado,demandado##s,plur,3,artificial,0.002470082137733698,plural,plural,son,s,[MASK] demandado##s [MASK],"[CLS] , [MASK] , demanda , ##do , ##s , [MASK] , [SEP]",non_morphemic,6.003503874751961
2856,prestancia,prestancia,sing,2,default,0.003946675453335047,singular,singular,es,s,[MASK] prestancia [MASK],"[CLS] , [MASK] , prestan , ##cia , [MASK] , [SEP]",non_morphemic,5.53488171184508
2857,prestancia,prestancia,sing,2,default,0.0010641136905178428,plural,plural,son,s,[MASK] prestancia [MASK],"[CLS] , [MASK] , prestan , ##cia , [MASK] , [SEP]",non_morphemic,6.845613041780498
2858,prestancia,prestancias,plur,2,default,0.0005027152947150171,singular,singular,es,s,[MASK] prestancias [MASK],"[CLS] , [MASK] , prestan , ##cias , [MASK] , [SEP]",non_morphemic,7.595486562594271
2859,prestancia,prestancias,plur,2,default,0.002336126286536455,plural,plural,son,s,[MASK] prestancias [MASK],"[CLS] , [MASK] , prestan , ##cias , [MASK] , [SEP]",non_morphemic,6.059261154460082
2860,prestancia,prestancia##s,plur,3,artificial,0.00036643468774855137,singular,singular,es,s,[MASK] prestancia##s [MASK],"[CLS] , [MASK] , prestan , ##cia , ##s , [MASK] , [SEP]",non_morphemic,7.911690257842577
2861,prestancia,prestancia##s,plur,3,artificial,0.0019047894747927785,plural,plural,son,s,[MASK] prestancia##s [MASK],"[CLS] , [MASK] , prestan , ##cia , ##s , [MASK] , [SEP]",non_morphemic,6.263383788430167
2862,arquetipo,arquetipo,sing,2,default,0.05352551117539406,singular,singular,es,s,[MASK] arquetipo [MASK],"[CLS] , [MASK] , arque , ##tipo , [MASK] , [SEP]",non_morphemic,2.9275968943344495
2863,arquetipo,arquetipo,sing,2,default,0.001395971397869289,plural,plural,son,s,[MASK] arquetipo [MASK],"[CLS] , [MASK] , arque , ##tipo , [MASK] , [SEP]",non_morphemic,6.574164763484165
2864,arquetipo,arquetipos,plur,2,default,0.0003920688177458942,singular,singular,es,s,[MASK] arquetipos [MASK],"[CLS] , [MASK] , arque , ##tipos , [MASK] , [SEP]",non_morphemic,7.84407317810765
2865,arquetipo,arquetipos,plur,2,default,0.002237185835838318,plural,plural,son,s,[MASK] arquetipos [MASK],"[CLS] , [MASK] , arque , ##tipos , [MASK] , [SEP]",non_morphemic,6.102536526237349
2866,arquetipo,arquetipo##s,plur,3,artificial,0.00046079946332611144,singular,singular,es,s,[MASK] arquetipo##s [MASK],"[CLS] , [MASK] , arque , ##tipo , ##s , [MASK] , [SEP]",non_morphemic,7.682547613240147
2867,arquetipo,arquetipo##s,plur,3,artificial,0.011698365211486816,plural,plural,son,s,[MASK] arquetipo##s [MASK],"[CLS] , [MASK] , arque , ##tipo , ##s , [MASK] , [SEP]",non_morphemic,4.448306172454893
2868,devoto,devoto,sing,2,default,0.014736071228981018,singular,singular,es,s,[MASK] devoto [MASK],"[CLS] , [MASK] , devo , ##to , [MASK] , [SEP]",non_morphemic,4.217456965809518
2869,devoto,devoto,sing,2,default,0.0004706399340648204,plural,plural,son,s,[MASK] devoto [MASK],"[CLS] , [MASK] , devo , ##to , [MASK] , [SEP]",non_morphemic,7.66141722750493
2870,devoto,devotos,plur,2,default,0.0006283457623794675,singular,singular,es,s,[MASK] devotos [MASK],"[CLS] , [MASK] , devo , ##tos , [MASK] , [SEP]",non_morphemic,7.372419965970634
2871,devoto,devotos,plur,2,default,0.012335061095654964,plural,plural,son,s,[MASK] devotos [MASK],"[CLS] , [MASK] , devo , ##tos , [MASK] , [SEP]",non_morphemic,4.395309575980658
2872,devoto,devoto##s,plur,3,artificial,0.001098418841138482,singular,singular,es,s,[MASK] devoto##s [MASK],"[CLS] , [MASK] , devo , ##to , ##s , [MASK] , [SEP]",non_morphemic,6.813883550399724
2873,devoto,devoto##s,plur,3,artificial,0.010048052296042442,plural,plural,son,s,[MASK] devoto##s [MASK],"[CLS] , [MASK] , devo , ##to , ##s , [MASK] , [SEP]",non_morphemic,4.60037646464778
2874,serbia,serbia,sing,2,default,0.006591363810002804,singular,singular,es,s,[MASK] serbia [MASK],"[CLS] , [MASK] , ser , ##bia , [MASK] , [SEP]",non_morphemic,5.021995000437213
2875,serbia,serbia,sing,2,default,0.00031634169863536954,plural,plural,son,s,[MASK] serbia [MASK],"[CLS] , [MASK] , ser , ##bia , [MASK] , [SEP]",non_morphemic,8.058687603792436
2876,serbia,serbias,plur,2,default,0.00039354112232103944,singular,singular,es,s,[MASK] serbias [MASK],"[CLS] , [MASK] , ser , ##bias , [MASK] , [SEP]",non_morphemic,7.8403249915745015
2877,serbia,serbias,plur,2,default,0.005118304863572121,plural,plural,son,s,[MASK] serbias [MASK],"[CLS] , [MASK] , ser , ##bias , [MASK] , [SEP]",non_morphemic,5.274931976083816
2878,serbia,serbia##s,plur,3,artificial,0.0003742378030437976,singular,singular,es,s,[MASK] serbia##s [MASK],"[CLS] , [MASK] , ser , ##bia , ##s , [MASK] , [SEP]",non_morphemic,7.890619125592949
2879,serbia,serbia##s,plur,3,artificial,0.008921517990529537,plural,plural,son,s,[MASK] serbia##s [MASK],"[CLS] , [MASK] , ser , ##bia , ##s , [MASK] , [SEP]",non_morphemic,4.719289168558419
2880,edil,edil,sing,2,default,0.0018284288235008717,singular,singular,es,es,[MASK] edil [MASK],"[CLS] , [MASK] , edi , ##l , [MASK] , [SEP]",non_morphemic,6.304298247300996
2881,edil,edil,sing,2,default,0.00020192773081362247,plural,plural,son,es,[MASK] edil [MASK],"[CLS] , [MASK] , edi , ##l , [MASK] , [SEP]",non_morphemic,8.507600692826792
2882,edil,ediles,plur,2,default,0.001524308929219842,singular,singular,es,es,[MASK] ediles [MASK],"[CLS] , [MASK] , edi , ##les , [MASK] , [SEP]",non_morphemic,6.486214132798631
2883,edil,ediles,plur,2,default,0.008021868765354156,plural,plural,son,es,[MASK] ediles [MASK],"[CLS] , [MASK] , edi , ##les , [MASK] , [SEP]",non_morphemic,4.82558387111063
2884,edil,edil##es,plur,3,artificial,0.002680686302483082,singular,singular,es,es,[MASK] edil##es [MASK],"[CLS] , [MASK] , edi , ##l , ##es , [MASK] , [SEP]",non_morphemic,5.921682434226955
2885,edil,edil##es,plur,3,artificial,0.012064371258020401,plural,plural,son,es,[MASK] edil##es [MASK],"[CLS] , [MASK] , edi , ##l , ##es , [MASK] , [SEP]",non_morphemic,4.417498694149895
2886,aislante,aislante,sing,2,default,0.0007587403524667025,singular,singular,es,s,[MASK] aislante [MASK],"[CLS] , [MASK] , ais , ##lante , [MASK] , [SEP]",non_morphemic,7.183850930707051
2887,aislante,aislante,sing,2,default,0.00016172356845345348,plural,plural,son,s,[MASK] aislante [MASK],"[CLS] , [MASK] , ais , ##lante , [MASK] , [SEP]",non_morphemic,8.729622047806568
2888,aislante,aislantes,plur,2,default,0.00011452126636868343,singular,singular,es,s,[MASK] aislantes [MASK],"[CLS] , [MASK] , ais , ##lantes , [MASK] , [SEP]",non_morphemic,9.074750019738536
2889,aislante,aislantes,plur,2,default,0.0016935326857492328,plural,plural,son,s,[MASK] aislantes [MASK],"[CLS] , [MASK] , ais , ##lantes , [MASK] , [SEP]",non_morphemic,6.380938585184565
2890,aislante,aislante##s,plur,3,artificial,0.00013589061563834548,singular,singular,es,s,[MASK] aislante##s [MASK],"[CLS] , [MASK] , ais , ##lante , ##s , [MASK] , [SEP]",non_morphemic,8.903660292625283
2891,aislante,aislante##s,plur,3,artificial,0.0018633294384926558,plural,plural,son,s,[MASK] aislante##s [MASK],"[CLS] , [MASK] , ais , ##lante , ##s , [MASK] , [SEP]",non_morphemic,6.285390370739813
2892,estadista,estadista,sing,2,default,0.005229778587818146,singular,singular,es,s,[MASK] estadista [MASK],"[CLS] , [MASK] , estad , ##ista , [MASK] , [SEP]",non_morphemic,5.25338633682667
2893,estadista,estadista,sing,2,default,0.00015533959958702326,plural,plural,son,s,[MASK] estadista [MASK],"[CLS] , [MASK] , estad , ##ista , [MASK] , [SEP]",non_morphemic,8.76989687263141
2894,estadista,estadistas,plur,2,default,0.0005728941177949309,singular,singular,es,s,[MASK] estadistas [MASK],"[CLS] , [MASK] , estad , ##istas , [MASK] , [SEP]",non_morphemic,7.464809644022716
2895,estadista,estadistas,plur,2,default,0.013419750146567822,plural,plural,son,s,[MASK] estadistas [MASK],"[CLS] , [MASK] , estad , ##istas , [MASK] , [SEP]",non_morphemic,4.311027765602393
2896,estadista,estadista##s,plur,3,artificial,0.0009659916977398098,singular,singular,es,s,[MASK] estadista##s [MASK],"[CLS] , [MASK] , estad , ##ista , ##s , [MASK] , [SEP]",non_morphemic,6.942355318260935
2897,estadista,estadista##s,plur,3,artificial,0.010300640016794205,plural,plural,son,s,[MASK] estadista##s [MASK],"[CLS] , [MASK] , estad , ##ista , ##s , [MASK] , [SEP]",non_morphemic,4.57554924812417
2898,cabezada,cabezada,sing,2,default,0.02168228104710579,singular,singular,es,s,[MASK] cabezada [MASK],"[CLS] , [MASK] , cabeza , ##da , [MASK] , [SEP]",non_morphemic,3.831259893595435
2899,cabezada,cabezada,sing,2,default,0.000861687061842531,plural,plural,son,s,[MASK] cabezada [MASK],"[CLS] , [MASK] , cabeza , ##da , [MASK] , [SEP]",non_morphemic,7.056618390520225
2900,cabezada,cabezadas,plur,2,default,0.0026321017649024725,singular,singular,es,s,[MASK] cabezadas [MASK],"[CLS] , [MASK] , cabeza , ##das , [MASK] , [SEP]",non_morphemic,5.939972601789894
2901,cabezada,cabezadas,plur,2,default,0.013205674476921558,plural,plural,son,s,[MASK] cabezadas [MASK],"[CLS] , [MASK] , cabeza , ##das , [MASK] , [SEP]",non_morphemic,4.327108657148461
2902,cabezada,cabezada##s,plur,3,artificial,0.0026844297535717487,singular,singular,es,s,[MASK] cabezada##s [MASK],"[CLS] , [MASK] , cabeza , ##da , ##s , [MASK] , [SEP]",non_morphemic,5.920286955860022
2903,cabezada,cabezada##s,plur,3,artificial,0.01429302990436554,plural,plural,son,s,[MASK] cabezada##s [MASK],"[CLS] , [MASK] , cabeza , ##da , ##s , [MASK] , [SEP]",non_morphemic,4.2479832798188015
2904,animador,animador,sing,2,default,0.0022282926365733147,singular,singular,es,es,[MASK] animador [MASK],"[CLS] , [MASK] , animado , ##r , [MASK] , [SEP]",non_morphemic,6.106519620581001
2905,animador,animador,sing,2,default,0.0001779991580406204,plural,plural,son,es,[MASK] animador [MASK],"[CLS] , [MASK] , animado , ##r , [MASK] , [SEP]",non_morphemic,8.63373173779225
2906,animador,animadores,plur,2,default,0.000878901279065758,singular,singular,es,es,[MASK] animadores [MASK],"[CLS] , [MASK] , animado , ##res , [MASK] , [SEP]",non_morphemic,7.036837977091789
2907,animador,animadores,plur,2,default,0.010405606590211391,plural,plural,son,es,[MASK] animadores [MASK],"[CLS] , [MASK] , animado , ##res , [MASK] , [SEP]",non_morphemic,4.5654105228817965
2908,animador,animador##es,plur,3,artificial,0.0018838751129806042,singular,singular,es,es,[MASK] animador##es [MASK],"[CLS] , [MASK] , animado , ##r , ##es , [MASK] , [SEP]",non_morphemic,6.274424393251983
2909,animador,animador##es,plur,3,artificial,0.010291937738656998,plural,plural,son,es,[MASK] animador##es [MASK],"[CLS] , [MASK] , animado , ##r , ##es , [MASK] , [SEP]",non_morphemic,4.576394434070153
2910,proletario,proletario,sing,2,default,0.013976413756608963,singular,singular,es,s,[MASK] proletario [MASK],"[CLS] , [MASK] , prolet , ##ario , [MASK] , [SEP]",non_morphemic,4.270384101794021
2911,proletario,proletario,sing,2,default,0.0007184246205724776,plural,plural,son,s,[MASK] proletario [MASK],"[CLS] , [MASK] , prolet , ##ario , [MASK] , [SEP]",non_morphemic,7.23844977016532
2912,proletario,proletarios,plur,2,default,0.0033944519236683846,singular,singular,es,s,[MASK] proletarios [MASK],"[CLS] , [MASK] , prolet , ##arios , [MASK] , [SEP]",non_morphemic,5.685612967331151
2913,proletario,proletarios,plur,2,default,0.013059691525995731,plural,plural,son,s,[MASK] proletarios [MASK],"[CLS] , [MASK] , prolet , ##arios , [MASK] , [SEP]",non_morphemic,4.338224775168107
2914,proletario,proletario##s,plur,3,artificial,0.005582786165177822,singular,singular,es,s,[MASK] proletario##s [MASK],"[CLS] , [MASK] , prolet , ##ario , ##s , [MASK] , [SEP]",non_morphemic,5.18806731444817
2915,proletario,proletario##s,plur,3,artificial,0.010105886496603489,plural,plural,son,s,[MASK] proletario##s [MASK],"[CLS] , [MASK] , prolet , ##ario , ##s , [MASK] , [SEP]",non_morphemic,4.59463720346349
2916,pedrada,pedrada,sing,2,default,0.014828828163444996,singular,singular,es,s,[MASK] pedrada [MASK],"[CLS] , [MASK] , ped , ##rada , [MASK] , [SEP]",non_morphemic,4.21118214392842
2917,pedrada,pedrada,sing,2,default,0.001130482298322022,plural,plural,son,s,[MASK] pedrada [MASK],"[CLS] , [MASK] , ped , ##rada , [MASK] , [SEP]",non_morphemic,6.785110924642153
2918,pedrada,pedradas,plur,2,default,0.0018037112895399332,singular,singular,es,s,[MASK] pedradas [MASK],"[CLS] , [MASK] , ped , ##radas , [MASK] , [SEP]",non_morphemic,6.317908909207008
2919,pedrada,pedradas,plur,2,default,0.008542795665562153,plural,plural,son,s,[MASK] pedradas [MASK],"[CLS] , [MASK] , ped , ##radas , [MASK] , [SEP]",non_morphemic,4.7626669634456364
2920,pedrada,pedrada##s,plur,3,artificial,0.00179946084972471,singular,singular,es,s,[MASK] pedrada##s [MASK],"[CLS] , [MASK] , ped , ##rada , ##s , [MASK] , [SEP]",non_morphemic,6.320268186878185
2921,pedrada,pedrada##s,plur,3,artificial,0.01300270389765501,plural,plural,son,s,[MASK] pedrada##s [MASK],"[CLS] , [MASK] , ped , ##rada , ##s , [MASK] , [SEP]",non_morphemic,4.342597951020656
2922,campanilla,campanilla,sing,2,default,0.00858134776353836,singular,singular,es,s,[MASK] campanilla [MASK],"[CLS] , [MASK] , campan , ##illa , [MASK] , [SEP]",non_morphemic,4.758164295820873
2923,campanilla,campanilla,sing,2,default,0.0008255739230662584,plural,plural,son,s,[MASK] campanilla [MASK],"[CLS] , [MASK] , campan , ##illa , [MASK] , [SEP]",non_morphemic,7.099431749169117
2924,campanilla,campanillas,plur,2,default,0.0007660068804398179,singular,singular,es,s,[MASK] campanillas [MASK],"[CLS] , [MASK] , campan , ##illas , [MASK] , [SEP]",non_morphemic,7.174319405966611
2925,campanilla,campanillas,plur,2,default,0.019010968506336212,plural,plural,son,s,[MASK] campanillas [MASK],"[CLS] , [MASK] , campan , ##illas , [MASK] , [SEP]",non_morphemic,3.962739176576186
2926,campanilla,campanilla##s,plur,3,artificial,0.0006090202950872481,singular,singular,es,s,[MASK] campanilla##s [MASK],"[CLS] , [MASK] , campan , ##illa , ##s , [MASK] , [SEP]",non_morphemic,7.403658965543234
2927,campanilla,campanilla##s,plur,3,artificial,0.01869847998023033,plural,plural,son,s,[MASK] campanilla##s [MASK],"[CLS] , [MASK] , campan , ##illa , ##s , [MASK] , [SEP]",non_morphemic,3.97931304290502
2928,islamista,islamista,sing,2,default,0.00838053785264492,singular,singular,es,s,[MASK] islamista [MASK],"[CLS] , [MASK] , islam , ##ista , [MASK] , [SEP]",non_morphemic,4.7818431836545905
2929,islamista,islamista,sing,2,default,0.000276595470495522,plural,plural,son,s,[MASK] islamista [MASK],"[CLS] , [MASK] , islam , ##ista , [MASK] , [SEP]",non_morphemic,8.19295451451657
2930,islamista,islamistas,plur,2,default,0.0008654313860461116,singular,singular,es,s,[MASK] islamistas [MASK],"[CLS] , [MASK] , islam , ##istas , [MASK] , [SEP]",non_morphemic,7.0522824631559535
2931,islamista,islamistas,plur,2,default,0.008500480093061924,plural,plural,son,s,[MASK] islamistas [MASK],"[CLS] , [MASK] , islam , ##istas , [MASK] , [SEP]",non_morphemic,4.767632635544191
2932,islamista,islamista##s,plur,3,artificial,0.0033000707626342773,singular,singular,es,s,[MASK] islamista##s [MASK],"[CLS] , [MASK] , islam , ##ista , ##s , [MASK] , [SEP]",non_morphemic,5.7138113675170965
2933,islamista,islamista##s,plur,3,artificial,0.011505775153636932,plural,plural,son,s,[MASK] islamista##s [MASK],"[CLS] , [MASK] , islam , ##ista , ##s , [MASK] , [SEP]",non_morphemic,4.464906182393984
2934,corresponsable,corresponsable,sing,2,default,0.0005678910529240966,singular,singular,es,s,[MASK] corresponsable [MASK],"[CLS] , [MASK] , correspon , ##sable , [MASK] , [SEP]",non_morphemic,7.473580965872898
2935,corresponsable,corresponsable,sing,2,default,1.914546919579152e-05,plural,plural,son,s,[MASK] corresponsable [MASK],"[CLS] , [MASK] , correspon , ##sable , [MASK] , [SEP]",non_morphemic,10.86344446585078
2936,corresponsable,corresponsables,plur,2,default,0.00017206781194545329,singular,singular,es,s,[MASK] corresponsables [MASK],"[CLS] , [MASK] , correspon , ##sables , [MASK] , [SEP]",non_morphemic,8.667621903352277
2937,corresponsable,corresponsables,plur,2,default,0.0009161384077742696,plural,plural,son,s,[MASK] corresponsables [MASK],"[CLS] , [MASK] , correspon , ##sables , [MASK] , [SEP]",non_morphemic,6.995343104514377
2938,corresponsable,corresponsable##s,plur,3,artificial,0.0002601245359983295,singular,singular,es,s,[MASK] corresponsable##s [MASK],"[CLS] , [MASK] , correspon , ##sable , ##s , [MASK] , [SEP]",non_morphemic,8.254350057016298
2939,corresponsable,corresponsable##s,plur,3,artificial,0.0005415861960500479,plural,plural,son,s,[MASK] corresponsable##s [MASK],"[CLS] , [MASK] , correspon , ##sable , ##s , [MASK] , [SEP]",non_morphemic,7.521008324043218
2940,estrago,estrago,sing,2,default,0.015061353333294392,singular,singular,es,s,[MASK] estrago [MASK],"[CLS] , [MASK] , estra , ##go , [MASK] , [SEP]",non_morphemic,4.195623197879255
2941,estrago,estrago,sing,2,default,0.0017136004753410816,plural,plural,son,s,[MASK] estrago [MASK],"[CLS] , [MASK] , estra , ##go , [MASK] , [SEP]",non_morphemic,6.369158580877573
2942,estrago,estragos,plur,2,default,0.0012305022682994604,singular,singular,es,s,[MASK] estragos [MASK],"[CLS] , [MASK] , estra , ##gos , [MASK] , [SEP]",non_morphemic,6.700332844738308
2943,estrago,estragos,plur,2,default,0.0067359632812440395,plural,plural,son,s,[MASK] estragos [MASK],"[CLS] , [MASK] , estra , ##gos , [MASK] , [SEP]",non_morphemic,5.000294453178697
2944,estrago,estrago##s,plur,3,artificial,0.0015373191563412547,singular,singular,es,s,[MASK] estrago##s [MASK],"[CLS] , [MASK] , estra , ##go , ##s , [MASK] , [SEP]",non_morphemic,6.477715187093465
2945,estrago,estrago##s,plur,3,artificial,0.006619507912546396,plural,plural,son,s,[MASK] estrago##s [MASK],"[CLS] , [MASK] , estra , ##go , ##s , [MASK] , [SEP]",non_morphemic,5.0177342452482945
2946,reproche,reproche,sing,2,default,0.016363969072699547,singular,singular,es,s,[MASK] reproche [MASK],"[CLS] , [MASK] , repro , ##che , [MASK] , [SEP]",non_morphemic,4.112673368876466
2947,reproche,reproche,sing,2,default,0.0008520019473508,plural,plural,son,s,[MASK] reproche [MASK],"[CLS] , [MASK] , repro , ##che , [MASK] , [SEP]",non_morphemic,7.067921745514566
2948,reproche,reproches,plur,2,default,0.0015885581960901618,singular,singular,es,s,[MASK] reproches [MASK],"[CLS] , [MASK] , repro , ##ches , [MASK] , [SEP]",non_morphemic,6.444928469049065
2949,reproche,reproches,plur,2,default,0.01876656711101532,plural,plural,son,s,[MASK] reproches [MASK],"[CLS] , [MASK] , repro , ##ches , [MASK] , [SEP]",non_morphemic,3.975678337437928
2950,reproche,reproche##s,plur,3,artificial,0.00261792098172009,singular,singular,es,s,[MASK] reproche##s [MASK],"[CLS] , [MASK] , repro , ##che , ##s , [MASK] , [SEP]",non_morphemic,5.945374794638977
2951,reproche,reproche##s,plur,3,artificial,0.008429422043263912,plural,plural,son,s,[MASK] reproche##s [MASK],"[CLS] , [MASK] , repro , ##che , ##s , [MASK] , [SEP]",non_morphemic,4.776027068836607
2952,articulista,articulista,sing,2,default,0.0012166540836915374,singular,singular,es,s,[MASK] articulista [MASK],"[CLS] , [MASK] , articul , ##ista , [MASK] , [SEP]",non_morphemic,6.711650742280666
2953,articulista,articulista,sing,2,default,5.3128518629819155e-05,plural,plural,son,s,[MASK] articulista [MASK],"[CLS] , [MASK] , articul , ##ista , [MASK] , [SEP]",non_morphemic,9.842796699881113
2954,articulista,articulistas,plur,2,default,0.0005673242267221212,singular,singular,es,s,[MASK] articulistas [MASK],"[CLS] , [MASK] , articul , ##istas , [MASK] , [SEP]",non_morphemic,7.4745795892340245
2955,articulista,articulistas,plur,2,default,0.0023686958011239767,plural,plural,son,s,[MASK] articulistas [MASK],"[CLS] , [MASK] , articul , ##istas , [MASK] , [SEP]",non_morphemic,6.0454157701872955
2956,articulista,articulista##s,plur,3,artificial,0.0024924338795244694,singular,singular,es,s,[MASK] articulista##s [MASK],"[CLS] , [MASK] , articul , ##ista , ##s , [MASK] , [SEP]",non_morphemic,5.994495584253682
2957,articulista,articulista##s,plur,3,artificial,0.001947602373547852,plural,plural,son,s,[MASK] articulista##s [MASK],"[CLS] , [MASK] , articul , ##ista , ##s , [MASK] , [SEP]",non_morphemic,6.241156214952501
2958,baza,baza,sing,2,default,0.006850051693618298,singular,singular,es,s,[MASK] baza [MASK],"[CLS] , [MASK] , ba , ##za , [MASK] , [SEP]",non_morphemic,4.983499080222858
2959,baza,baza,sing,2,default,0.0005578178679570556,plural,plural,son,s,[MASK] baza [MASK],"[CLS] , [MASK] , ba , ##za , [MASK] , [SEP]",non_morphemic,7.491478050374184
2960,baza,bazas,plur,2,default,0.0011968336766585708,singular,singular,es,s,[MASK] bazas [MASK],"[CLS] , [MASK] , ba , ##zas , [MASK] , [SEP]",non_morphemic,6.728075812220693
2961,baza,bazas,plur,2,default,0.005207601934671402,plural,plural,son,s,[MASK] bazas [MASK],"[CLS] , [MASK] , ba , ##zas , [MASK] , [SEP]",non_morphemic,5.257635810431883
2962,baza,baza##s,plur,3,artificial,0.0016264644218608737,singular,singular,es,s,[MASK] baza##s [MASK],"[CLS] , [MASK] , ba , ##za , ##s , [MASK] , [SEP]",non_morphemic,6.421346686338142
2963,baza,baza##s,plur,3,artificial,0.007821367122232914,plural,plural,son,s,[MASK] baza##s [MASK],"[CLS] , [MASK] , ba , ##za , ##s , [MASK] , [SEP]",non_morphemic,4.850895915889869
2964,grieta,grieta,sing,2,default,0.007726273965090513,singular,singular,es,s,[MASK] grieta [MASK],"[CLS] , [MASK] , grie , ##ta , [MASK] , [SEP]",non_morphemic,4.863128555220418
2965,grieta,grieta,sing,2,default,0.0003454431425780058,plural,plural,son,s,[MASK] grieta [MASK],"[CLS] , [MASK] , grie , ##ta , [MASK] , [SEP]",non_morphemic,7.97068249391978
2966,grieta,grietas,plur,2,default,0.0005968695622868836,singular,singular,es,s,[MASK] grietas [MASK],"[CLS] , [MASK] , grie , ##tas , [MASK] , [SEP]",non_morphemic,7.423811957075476
2967,grieta,grietas,plur,2,default,0.004503949079662561,plural,plural,son,s,[MASK] grietas [MASK],"[CLS] , [MASK] , grie , ##tas , [MASK] , [SEP]",non_morphemic,5.402800693789793
2968,grieta,grieta##s,plur,3,artificial,0.000586228386964649,singular,singular,es,s,[MASK] grieta##s [MASK],"[CLS] , [MASK] , grie , ##ta , ##s , [MASK] , [SEP]",non_morphemic,7.441801105468195
2969,grieta,grieta##s,plur,3,artificial,0.005598313175141811,plural,plural,son,s,[MASK] grieta##s [MASK],"[CLS] , [MASK] , grie , ##ta , ##s , [MASK] , [SEP]",non_morphemic,5.185289945341182
2970,fisura,fisura,sing,2,default,0.0037369849160313606,singular,singular,es,s,[MASK] fisura [MASK],"[CLS] , [MASK] , fis , ##ura , [MASK] , [SEP]",non_morphemic,5.589476164871373
2971,fisura,fisura,sing,2,default,0.0003316414658911526,plural,plural,son,s,[MASK] fisura [MASK],"[CLS] , [MASK] , fis , ##ura , [MASK] , [SEP]",non_morphemic,8.011456094598318
