,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,article_number,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
6475,6475,schnoa,schnoa,sing,4,default,8.046789616855676e-07,plural,plural,grandes,s,[MASK] schnoa [MASK],"[CLS] , [MASK] , s , ##ch , ##no , ##a , [MASK] , [SEP]",nonmorphemic,14.032822444431398,3.5331372828548187,-3.5331372828548187
6477,6477,schnoa,schnoas,plur,4,default,2.0802301150979478e-05,plural,plural,grandes,s,[MASK] schnoas [MASK],"[CLS] , [MASK] , s , ##ch , ##no , ##as , [MASK] , [SEP]",nonmorphemic,10.78044694511767,-1.3074055409401577,1.3074055409401568
6479,6479,schnoa,schnoa##s,plur,5,artificial,1.0385581845184788e-05,plural,plural,grandes,s,[MASK] schnoa##s [MASK],"[CLS] , [MASK] , s , ##ch , ##no , ##a , ##s , [MASK] , [SEP]",nonmorphemic,11.475092074744456,-0.17677971011698723,0.1767797101169864
6481,6481,kleia,kleia,sing,3,default,7.697713044763077e-06,plural,plural,grandes,s,[MASK] kleia [MASK],"[CLS] , [MASK] , k , ##lei , ##a , [MASK] , [SEP]",nonmorphemic,11.774587280393629,2.425462686053537,-2.425462686053537
6483,6483,kleia,kleias,plur,3,default,8.685444481670856e-05,plural,plural,grandes,s,[MASK] kleias [MASK],"[CLS] , [MASK] , k , ##lei , ##as , [MASK] , [SEP]",nonmorphemic,9.351276888501411,-2.145497327411281,2.145497327411281
6485,6485,kleia,kleia##s,plur,4,artificial,3.5568347811931744e-05,plural,plural,grandes,s,[MASK] kleia##s [MASK],"[CLS] , [MASK] , k , ##lei , ##a , ##s , [MASK] , [SEP]",nonmorphemic,10.24405442200224,-0.01557247285886909,0.015572472858867002
6487,6487,mca,mca,sing,2,default,1.6353491218978888e-06,plural,plural,grandes,s,[MASK] mca [MASK],"[CLS] , [MASK] , m , ##ca , [MASK] , [SEP]",nonmorphemic,13.323654246196613,3.2787780420293213,-3.2787780420293187
6489,6489,mca,mcas,plur,2,default,2.9776156225125305e-05,plural,plural,grandes,s,[MASK] mcas [MASK],"[CLS] , [MASK] , m , ##cas , [MASK] , [SEP]",nonmorphemic,10.42180261139876,-2.2556467309521437,2.2556467309521437
6491,6491,mca,mca##s,plur,3,artificial,1.512490871391492e-05,plural,plural,grandes,s,[MASK] mca##s [MASK],"[CLS] , [MASK] , m , ##ca , ##s , [MASK] , [SEP]",nonmorphemic,11.099167589509223,-0.368812562518249,0.36881256251824907
6493,6493,prio,prio,sing,2,default,1.141591837949818e-06,plural,plural,grandes,s,[MASK] prio [MASK],"[CLS] , [MASK] , pri , ##o , [MASK] , [SEP]",nonmorphemic,13.683086920467876,4.137476890195158,-4.13747689019516
6495,6495,prio,prios,plur,2,default,0.0001159249513875,plural,plural,grandes,s,[MASK] prios [MASK],"[CLS] , [MASK] , pri , ##os , [MASK] , [SEP]",nonmorphemic,9.062567547030644,-3.566165940242719,3.5661659402421226
6497,6497,prio,prio##s,plur,3,artificial,2.2359770809998736e-05,plural,plural,grandes,s,[MASK] prio##s [MASK],"[CLS] , [MASK] , pri , ##o , ##s , [MASK] , [SEP]",nonmorphemic,10.708247159729964,-1.2395286381538124,1.2395286381538118
6499,6499,hoia,hoia,sing,2,default,1.6196971728277276e-06,plural,plural,grandes,s,[MASK] hoia [MASK],"[CLS] , [MASK] , ho , ##ia , [MASK] , [SEP]",nonmorphemic,13.333271356546891,3.5143774967438706,-3.5143774967438737
6501,6501,hoia,hoias,plur,2,default,5.9303391026332974e-05,plural,plural,grandes,s,[MASK] hoias [MASK],"[CLS] , [MASK] , ho , ##ias , [MASK] , [SEP]",nonmorphemic,9.732844069340358,-2.3004731082492818,2.3004731082492818
6503,6503,hoia,hoia##s,plur,3,artificial,5.231727118371055e-05,plural,plural,grandes,s,[MASK] hoia##s [MASK],"[CLS] , [MASK] , ho , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,9.858184008450165,-2.430183395120043,2.4301833951200464
6505,6505,phao,phao,sing,3,default,2.305695261384244e-06,plural,plural,grandes,s,[MASK] phao [MASK],"[CLS] , [MASK] , p , ##ha , ##o , [MASK] , [SEP]",nonmorphemic,12.980128295160418,2.971091291913174,-2.971091291913173
6507,6507,phao,phaos,plur,3,default,2.695498369575944e-05,plural,plural,grandes,s,[MASK] phaos [MASK],"[CLS] , [MASK] , p , ##ha , ##os , [MASK] , [SEP]",nonmorphemic,10.521342353929702,-2.500456766066497,2.500456766066498
6509,6509,phao,phao##s,plur,4,artificial,1.6073763617896475e-05,plural,plural,grandes,s,[MASK] phao##s [MASK],"[CLS] , [MASK] , p , ##ha , ##o , ##s , [MASK] , [SEP]",nonmorphemic,11.038322204148717,-0.8542059818657428,0.8542059818657434
6511,6511,reo,reo,sing,2,default,2.787303969853383e-07,plural,plural,grandes,s,[MASK] reo [MASK],"[CLS] , [MASK] , re , ##o , [MASK] , [SEP]",nonmorphemic,15.093020841361255,5.00775438959756,-5.007754389597559
6513,6513,reo,reos,plur,2,default,4.1802875784924254e-05,plural,plural,grandes,s,[MASK] reos [MASK],"[CLS] , [MASK] , re , ##os , [MASK] , [SEP]",nonmorphemic,10.082545422117686,-4.755948033434779,4.755948033434777
6515,6515,reo,reo##s,plur,3,artificial,4.5100372517481446e-05,plural,plural,grandes,s,[MASK] reo##s [MASK],"[CLS] , [MASK] , re , ##o , ##s , [MASK] , [SEP]",nonmorphemic,10.006620051678636,-4.224396802745991,4.224396802745992
6517,6517,mcclua,mcclua,sing,4,default,4.524081305135042e-07,plural,plural,grandes,s,[MASK] mcclua [MASK],"[CLS] , [MASK] , m , ##c , ##clu , ##a , [MASK] , [SEP]",nonmorphemic,14.608681120908592,4.0214891241870365,-4.0214891241870365
6519,6519,mcclua,mccluas,plur,4,default,2.1644302250933837e-05,plural,plural,grandes,s,[MASK] mccluas [MASK],"[CLS] , [MASK] , m , ##c , ##clu , ##as , [MASK] , [SEP]",nonmorphemic,10.740768313629015,-2.709490771665509,2.709490771665507
6521,6521,mcclua,mcclua##s,plur,5,artificial,1.768662332324311e-05,plural,plural,grandes,s,[MASK] mcclua##s [MASK],"[CLS] , [MASK] , m , ##c , ##clu , ##a , ##s , [MASK] , [SEP]",nonmorphemic,10.942701948552832,-2.4104957517330075,2.410495751733008
6523,6523,dynaia,dynaia,sing,4,default,6.15258841207833e-07,plural,plural,grandes,s,[MASK] dynaia [MASK],"[CLS] , [MASK] , d , ##yn , ##ai , ##a , [MASK] , [SEP]",nonmorphemic,14.301222777672306,3.525953210768998,-3.525953210768997
6525,6525,dynaia,dynaias,plur,4,default,2.365123145864345e-05,plural,plural,grandes,s,[MASK] dynaias [MASK],"[CLS] , [MASK] , d , ##yn , ##ai , ##as , [MASK] , [SEP]",nonmorphemic,10.65209537424902,-2.426588014788214,2.4265880147882157
6527,6527,dynaia,dynaia##s,plur,5,artificial,2.953078546852339e-05,plural,plural,grandes,s,[MASK] dynaia##s [MASK],"[CLS] , [MASK] , d , ##yn , ##ai , ##a , ##s , [MASK] , [SEP]",nonmorphemic,10.43007726356038,-2.2923469143028683,2.292346914302866
6529,6529,gnuo,gnuo,sing,3,default,2.577494342403952e-06,plural,plural,grandes,s,[MASK] gnuo [MASK],"[CLS] , [MASK] , g , ##nu , ##o , [MASK] , [SEP]",nonmorphemic,12.868692816051322,3.9426079084304675,-3.9426079084298227
6531,6531,gnuo,gnuos,plur,3,default,5.81128551857546e-05,plural,plural,grandes,s,[MASK] gnuos [MASK],"[CLS] , [MASK] , g , ##nu , ##os , [MASK] , [SEP]",nonmorphemic,9.753123658929171,-3.192260684812032,3.1922606848120303
6533,6533,gnuo,gnuo##s,plur,4,artificial,5.346350735635497e-05,plural,plural,grandes,s,[MASK] gnuo##s [MASK],"[CLS] , [MASK] , g , ##nu , ##o , ##s , [MASK] , [SEP]",nonmorphemic,9.836511242290795,-1.2181091488726707,1.2181091488726699
6535,6535,dwaio,dwaio,sing,4,default,1.8654963014341772e-06,plural,plural,grandes,s,[MASK] dwaio [MASK],"[CLS] , [MASK] , d , ##w , ##ai , ##o , [MASK] , [SEP]",nonmorphemic,13.191983426900846,2.662082662816198,-2.6620826628161978
6537,6537,dwaio,dwaios,plur,4,default,3.418293272261508e-05,plural,plural,grandes,s,[MASK] dwaios [MASK],"[CLS] , [MASK] , d , ##w , ##ai , ##os , [MASK] , [SEP]",nonmorphemic,10.283784081657604,-2.467836336811679,2.467836336811681
6539,6539,dwaio,dwaio##s,plur,5,artificial,4.5751130528515205e-05,plural,plural,grandes,s,[MASK] dwaio##s [MASK],"[CLS] , [MASK] , d , ##w , ##ai , ##o , ##s , [MASK] , [SEP]",nonmorphemic,9.992294055542258,-2.3040217985349614,2.3040217985349614
6541,6541,schleia,schleia,sing,4,default,6.019311626914714e-07,plural,plural,grandes,s,[MASK] schleia [MASK],"[CLS] , [MASK] , s , ##ch , ##lei , ##a , [MASK] , [SEP]",nonmorphemic,14.32312274586437,3.4081689071107686,-3.408168907110769
6543,6543,schleia,schleias,plur,4,default,1.4070460565562826e-05,plural,plural,grandes,s,[MASK] schleias [MASK],"[CLS] , [MASK] , s , ##ch , ##lei , ##as , [MASK] , [SEP]",nonmorphemic,11.17143295350287,-1.2514210349471782,1.251421034947179
6545,6545,schleia,schleia##s,plur,5,artificial,3.686491254484281e-06,plural,plural,grandes,s,[MASK] schleia##s [MASK],"[CLS] , [MASK] , s , ##ch , ##lei , ##a , ##s , [MASK] , [SEP]",nonmorphemic,12.510835431828138,0.8416089979158841,-0.841608997915884
6547,6547,snua,snua,sing,3,default,2.956795242425869e-06,plural,plural,grandes,s,[MASK] snua [MASK],"[CLS] , [MASK] , s , ##nu , ##a , [MASK] , [SEP]",nonmorphemic,12.731404564528388,2.855977950271834,-2.8559779502718348
6549,6549,snua,snuas,plur,3,default,3.201387153239921e-05,plural,plural,grandes,s,[MASK] snuas [MASK],"[CLS] , [MASK] , s , ##nu , ##as , [MASK] , [SEP]",nonmorphemic,10.34934126370472,-1.6446028350705326,1.644602835070532
6551,6551,snua,snua##s,plur,4,artificial,1.164983223134186e-05,plural,plural,grandes,s,[MASK] snua##s [MASK],"[CLS] , [MASK] , s , ##nu , ##a , ##s , [MASK] , [SEP]",nonmorphemic,11.360218778799444,1.210456849455344,-1.2104568494553443
6553,6553,schroo,schroo,sing,4,default,7.886903858889127e-07,plural,plural,grandes,s,[MASK] schroo [MASK],"[CLS] , [MASK] , s , ##ch , ##ro , ##o , [MASK] , [SEP]",nonmorphemic,14.05289200643683,3.913749690164881,-3.9137496901648827
6555,6555,schroo,schroos,plur,4,default,2.7230555133428425e-05,plural,plural,grandes,s,[MASK] schroos [MASK],"[CLS] , [MASK] , s , ##ch , ##ro , ##os , [MASK] , [SEP]",nonmorphemic,10.51117086465467,-1.661023107293854,1.6610231072938562
6557,6557,schroo,schroo##s,plur,5,artificial,1.228418568643974e-05,plural,plural,grandes,s,[MASK] schroo##s [MASK],"[CLS] , [MASK] , s , ##ch , ##ro , ##o , ##s , [MASK] , [SEP]",nonmorphemic,11.307197839378182,-0.4414034331439698,0.4414034331439691
6559,6559,hypiao,hypiao,sing,4,default,1.2976349808013763e-06,plural,plural,grandes,s,[MASK] hypiao [MASK],"[CLS] , [MASK] , h , ##y , ##pia , ##o , [MASK] , [SEP]",nonmorphemic,13.554967195871116,3.5717688330080524,-3.571768833008051
6561,6561,hypiao,hypiaos,plur,4,default,3.800583726842888e-05,plural,plural,grandes,s,[MASK] hypiaos [MASK],"[CLS] , [MASK] , h , ##y , ##pia , ##os , [MASK] , [SEP]",nonmorphemic,10.17777079770798,-1.9924192046293125,1.992419204629314
6563,6563,hypiao,hypiao##s,plur,5,artificial,1.1602640370256267e-05,plural,plural,grandes,s,[MASK] hypiao##s [MASK],"[CLS] , [MASK] , h , ##y , ##pia , ##o , ##s , [MASK] , [SEP]",nonmorphemic,11.36427786762749,-0.9505566853661751,0.950556685366174
6565,6565,twio,twio,sing,3,default,9.81512016551278e-07,plural,plural,grandes,s,[MASK] twio [MASK],"[CLS] , [MASK] , t , ##w , ##io , [MASK] , [SEP]",nonmorphemic,13.83417158025718,2.994501072236732,-2.994501072236733
6567,6567,twio,twios,plur,3,default,1.0275927706970832e-05,plural,plural,grandes,s,[MASK] twios [MASK],"[CLS] , [MASK] , t , ##w , ##ios , [MASK] , [SEP]",nonmorphemic,11.485706513874623,-1.631092964353508,1.6310929643535095
6569,6569,twio,twio##s,plur,4,artificial,8.592444828536827e-06,plural,plural,grandes,s,[MASK] twio##s [MASK],"[CLS] , [MASK] , t , ##w , ##io , ##s , [MASK] , [SEP]",nonmorphemic,11.664627249129062,-0.5634469892051097,0.563446989205109
6571,6571,caa,caa,sing,2,default,1.898305526992772e-06,plural,plural,grandes,s,[MASK] caa [MASK],"[CLS] , [MASK] , ca , ##a , [MASK] , [SEP]",nonmorphemic,13.17454889760552,2.985760668131608,-2.9857606681316065
6573,6573,caa,caas,plur,2,default,2.2736403479939327e-05,plural,plural,grandes,s,[MASK] caas [MASK],"[CLS] , [MASK] , ca , ##as , [MASK] , [SEP]",nonmorphemic,10.691543240464243,-0.7934989812304742,0.7934989812304739
6575,6575,caa,caa##s,plur,3,artificial,1.4649602235294878e-05,plural,plural,grandes,s,[MASK] caa##s [MASK],"[CLS] , [MASK] , ca , ##a , ##s , [MASK] , [SEP]",nonmorphemic,11.13109737404421,-0.5320539591918365,0.5320539591918381
6577,6577,mclia,mclia,sing,3,default,2.4561759346397598e-06,plural,plural,grandes,s,[MASK] mclia [MASK],"[CLS] , [MASK] , m , ##cli , ##a , [MASK] , [SEP]",nonmorphemic,12.916904915619709,3.4362191783785487,-3.436219178378546
6579,6579,mclia,mclias,plur,3,default,5.946999954176136e-05,plural,plural,grandes,s,[MASK] mclias [MASK],"[CLS] , [MASK] , m , ##cli , ##as , [MASK] , [SEP]",nonmorphemic,9.730038581951147,-3.3003234434145092,3.30032344341451
6581,6581,mclia,mclia##s,plur,4,artificial,3.1868581572780386e-05,plural,plural,grandes,s,[MASK] mclia##s [MASK],"[CLS] , [MASK] , m , ##cli , ##a , ##s , [MASK] , [SEP]",nonmorphemic,10.353889937184396,-1.9058580243083867,1.9058580243083887
6583,6583,rho,rho,sing,2,default,6.232297664610087e-07,plural,plural,grandes,s,[MASK] rho [MASK],"[CLS] , [MASK] , r , ##ho , [MASK] , [SEP]",nonmorphemic,14.288350579632892,3.988163995470277,-3.9881639954702774
6585,6585,rho,rhos,plur,2,default,4.751561937155202e-05,plural,plural,grandes,s,[MASK] rhos [MASK],"[CLS] , [MASK] , r , ##hos , [MASK] , [SEP]",nonmorphemic,9.954452072101263,-3.9063720997613682,3.90637209976137
6587,6587,rho,rho##s,plur,3,artificial,3.199023922206834e-05,plural,plural,grandes,s,[MASK] rho##s [MASK],"[CLS] , [MASK] , r , ##ho , ##s , [MASK] , [SEP]",nonmorphemic,10.350079726004289,-3.172949722580645,3.1729497225806456
6589,6589,spraio,spraio,sing,3,default,1.7591297591934565e-06,plural,plural,grandes,s,[MASK] spraio [MASK],"[CLS] , [MASK] , sp , ##ra , ##io , [MASK] , [SEP]",nonmorphemic,13.250691326201116,3.5929144970084117,-3.5929144970084144
6591,6591,spraio,spraios,plur,3,default,2.601683445391245e-05,plural,plural,grandes,s,[MASK] spraios [MASK],"[CLS] , [MASK] , sp , ##ra , ##ios , [MASK] , [SEP]",nonmorphemic,10.556766750470247,-2.314943331793451,2.3149433317934505
6593,6593,spraio,spraio##s,plur,4,artificial,1.4863775504636578e-05,plural,plural,grandes,s,[MASK] spraio##s [MASK],"[CLS] , [MASK] , sp , ##ra , ##io , ##s , [MASK] , [SEP]",nonmorphemic,11.116583479300942,-0.1347437503748985,0.13474375037489963
6595,6595,mcclaia,mcclaia,sing,4,default,3.799127625825349e-07,plural,plural,grandes,s,[MASK] mcclaia [MASK],"[CLS] , [MASK] , m , ##c , ##cla , ##ia , [MASK] , [SEP]",nonmorphemic,14.783324182732924,3.829155912749945,-3.829155912749942
6597,6597,mcclaia,mcclaias,plur,4,default,2.592093551356811e-05,plural,plural,grandes,s,[MASK] mcclaias [MASK],"[CLS] , [MASK] , m , ##c , ##cla , ##ias , [MASK] , [SEP]",nonmorphemic,10.560459594787064,-3.100358000551884,3.1003580005518834
6599,6599,mcclaia,mcclaia##s,plur,5,artificial,1.746601083141286e-05,plural,plural,grandes,s,[MASK] mcclaia##s [MASK],"[CLS] , [MASK] , m , ##c , ##cla , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,10.9552538038302,-2.4948177509491387,2.494817750949139
6601,6601,dynao,dynao,sing,4,default,2.0853037767665228e-06,plural,plural,grandes,s,[MASK] dynao [MASK],"[CLS] , [MASK] , d , ##yn , ##a , ##o , [MASK] , [SEP]",nonmorphemic,13.080596017035283,3.135739294613499,-3.1357392946135008
6603,6603,dynao,dynaos,plur,4,default,3.41722734447103e-05,plural,plural,grandes,s,[MASK] dynaos [MASK],"[CLS] , [MASK] , d , ##yn , ##a , ##os , [MASK] , [SEP]",nonmorphemic,10.2840959606962,-1.760121263324761,1.760121263324763
6605,6605,dynao,dynao##s,plur,5,artificial,1.7483926058048382e-05,plural,plural,grandes,s,[MASK] dynao##s [MASK],"[CLS] , [MASK] , d , ##yn , ##a , ##o , ##s , [MASK] , [SEP]",nonmorphemic,10.954228610093152,-1.0585908650422837,1.0585908650422842
6607,6607,glaio,glaio,sing,3,default,2.6583827548165573e-06,plural,plural,grandes,s,[MASK] glaio [MASK],"[CLS] , [MASK] , gl , ##ai , ##o , [MASK] , [SEP]",nonmorphemic,12.837792606980726,4.192563958260587,-4.192563958260508
6609,6609,glaio,glaios,plur,3,default,7.280689897015691e-05,plural,plural,grandes,s,[MASK] glaios [MASK],"[CLS] , [MASK] , gl , ##ai , ##os , [MASK] , [SEP]",nonmorphemic,9.527699841178071,-3.144205133193367,3.144205133193368
6611,6611,glaio,glaio##s,plur,4,artificial,7.257965626195073e-05,plural,plural,grandes,s,[MASK] glaio##s [MASK],"[CLS] , [MASK] , gl , ##ai , ##o , ##s , [MASK] , [SEP]",nonmorphemic,9.530825892179118,-2.232347550025578,2.232347550025578
6613,6613,typoo,typoo,sing,4,default,4.520995389611926e-06,plural,plural,grandes,s,[MASK] typoo [MASK],"[CLS] , [MASK] , t , ##y , ##po , ##o , [MASK] , [SEP]",nonmorphemic,12.306778369424077,3.1947937562969493,-3.194793756296353
6615,6615,typoo,typoos,plur,4,default,3.1566378311254084e-05,plural,plural,grandes,s,[MASK] typoos [MASK],"[CLS] , [MASK] , t , ##y , ##po , ##os , [MASK] , [SEP]",nonmorphemic,10.363417981289231,-1.2771502230602394,1.27715022306024
6617,6617,typoo,typoo##s,plur,5,artificial,1.7875765479402617e-05,plural,plural,grandes,s,[MASK] typoo##s [MASK],"[CLS] , [MASK] , t , ##y , ##po , ##o , ##s , [MASK] , [SEP]",nonmorphemic,10.9320646462786,-0.7346593233457277,0.7346593233457256
6619,6619,skaia,skaia,sing,4,default,1.3379450365391676e-06,plural,plural,grandes,s,[MASK] skaia [MASK],"[CLS] , [MASK] , s , ##k , ##ai , ##a , [MASK] , [SEP]",nonmorphemic,13.52437567592175,3.12301642172509,-3.1230164217250915
6621,6621,skaia,skaias,plur,4,default,5.876877548871562e-05,plural,plural,grandes,s,[MASK] skaias [MASK],"[CLS] , [MASK] , s , ##k , ##ai , ##as , [MASK] , [SEP]",nonmorphemic,9.74189987320906,-2.34254168566315,2.342541685663153
6623,6623,skaia,skaia##s,plur,5,artificial,4.156463546678424e-05,plural,plural,grandes,s,[MASK] skaia##s [MASK],"[CLS] , [MASK] , s , ##k , ##ai , ##a , ##s , [MASK] , [SEP]",nonmorphemic,10.088260861216138,-2.2057056534180184,2.2057056534180157
6625,6625,gnoo,gnoo,sing,3,default,3.9636252040509135e-06,plural,plural,grandes,s,[MASK] gnoo [MASK],"[CLS] , [MASK] , g , ##no , ##o , [MASK] , [SEP]",nonmorphemic,12.438351495903362,3.897184416602581,-3.89718441660215
6627,6627,gnoo,gnoos,plur,3,default,9.125303040491416e-05,plural,plural,grandes,s,[MASK] gnoos [MASK],"[CLS] , [MASK] , g , ##no , ##os , [MASK] , [SEP]",nonmorphemic,9.301874356136242,-2.785709396489068,2.7857093964890676
6629,6629,gnoo,gnoo##s,plur,4,artificial,5.460431566461921e-05,plural,plural,grandes,s,[MASK] gnoo##s [MASK],"[CLS] , [MASK] , g , ##no , ##o , ##s , [MASK] , [SEP]",nonmorphemic,9.815397636860483,-1.1807298402065207,1.1807298402065194
6631,6631,croia,croia,sing,2,default,1.937361957971006e-06,plural,plural,grandes,s,[MASK] croia [MASK],"[CLS] , [MASK] , cro , ##ia , [MASK] , [SEP]",nonmorphemic,13.154183325755968,3.1454916127424983,-3.1454916127424988
6633,6633,croia,croias,plur,2,default,4.983200778951869e-05,plural,plural,grandes,s,[MASK] croias [MASK],"[CLS] , [MASK] , cro , ##ias , [MASK] , [SEP]",nonmorphemic,9.906853053696848,-2.5693959716884436,2.569395971688445
6635,6635,croia,croia##s,plur,3,artificial,3.58881225110963e-05,plural,plural,grandes,s,[MASK] croia##s [MASK],"[CLS] , [MASK] , cro , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,10.23510416648582,-0.9694033402591149,0.9694033402591175
6637,6637,mccaio,mccaio,sing,4,default,5.523107802218874e-07,plural,plural,grandes,s,[MASK] mccaio [MASK],"[CLS] , [MASK] , m , ##c , ##ca , ##io , [MASK] , [SEP]",nonmorphemic,14.409154941450314,3.6598758253816204,-3.65987582538162
6639,6639,mccaio,mccaios,plur,4,default,1.2690568837570028e-05,plural,plural,grandes,s,[MASK] mccaios [MASK],"[CLS] , [MASK] , m , ##c , ##ca , ##ios , [MASK] , [SEP]",nonmorphemic,11.274651451586982,-2.0213431397722736,2.021343139772276
6641,6641,mccaio,mccaio##s,plur,5,artificial,9.525566383672412e-06,plural,plural,grandes,s,[MASK] mccaio##s [MASK],"[CLS] , [MASK] , m , ##c , ##ca , ##io , ##s , [MASK] , [SEP]",nonmorphemic,11.561531175866609,-0.843460058750102,0.8434600587501035
6643,6643,criao,criao,sing,2,default,1.990074679270037e-06,plural,plural,grandes,s,[MASK] criao [MASK],"[CLS] , [MASK] , cria , ##o , [MASK] , [SEP]",nonmorphemic,13.127338392660628,3.854012446339304,-3.854012446339303
6645,6645,criao,criaos,plur,2,default,4.1252151277149096e-05,plural,plural,grandes,s,[MASK] criaos [MASK],"[CLS] , [MASK] , cria , ##os , [MASK] , [SEP]",nonmorphemic,10.09580729437015,-2.6924761782381132,2.692476178238115
6647,6647,criao,criao##s,plur,3,artificial,4.7917292249621823e-05,plural,plural,grandes,s,[MASK] criao##s [MASK],"[CLS] , [MASK] , cria , ##o , ##s , [MASK] , [SEP]",nonmorphemic,9.946034111395866,-2.997241033163455,2.997241033163453
6649,6649,synia,synia,sing,3,default,6.002246664138511e-07,plural,plural,grandes,s,[MASK] synia [MASK],"[CLS] , [MASK] , s , ##yn , ##ia , [MASK] , [SEP]",nonmorphemic,14.325961807793847,3.6191512502823038,-3.619151250282303
6651,6651,synia,synias,plur,3,default,6.987638244027039e-06,plural,plural,grandes,s,[MASK] synias [MASK],"[CLS] , [MASK] , s , ##yn , ##ias , [MASK] , [SEP]",nonmorphemic,11.871367935202626,-0.8593998034093175,0.8593998034093195
6653,6653,synia,synia##s,plur,4,artificial,1.6187000255740711e-06,plural,plural,grandes,s,[MASK] synia##s [MASK],"[CLS] , [MASK] , s , ##yn , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,13.333887184207354,1.02965932903356,-1.02965932903356
6655,6655,kreia,kreia,sing,3,default,2.3279485503735486e-06,plural,plural,grandes,s,[MASK] kreia [MASK],"[CLS] , [MASK] , k , ##re , ##ia , [MASK] , [SEP]",nonmorphemic,12.970523128694303,2.9892273139042587,-2.9892273139042613
6657,6657,kreia,kreias,plur,3,default,7.063291559461504e-05,plural,plural,grandes,s,[MASK] kreias [MASK],"[CLS] , [MASK] , k , ##re , ##ias , [MASK] , [SEP]",nonmorphemic,9.558014295562288,-2.521467206129623,2.521467206129623
6659,6659,kreia,kreia##s,plur,4,artificial,8.013835031306371e-05,plural,plural,grandes,s,[MASK] kreia##s [MASK],"[CLS] , [MASK] , k , ##re , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,9.431756038030995,-1.977034603957291,1.9770346039572915
6661,6661,mcgea,mcgea,sing,4,default,5.160635510037537e-07,plural,plural,grandes,s,[MASK] mcgea [MASK],"[CLS] , [MASK] , m , ##c , ##ge , ##a , [MASK] , [SEP]",nonmorphemic,14.477035918188538,3.8866215616020092,-3.8866215616020083
6663,6663,mcgea,mcgeas,plur,4,default,2.4225346351158805e-05,plural,plural,grandes,s,[MASK] mcgeas [MASK],"[CLS] , [MASK] , m , ##c , ##ge , ##as , [MASK] , [SEP]",nonmorphemic,10.628111103028193,-3.0033053515579358,3.0033053515579353
6665,6665,mcgea,mcgea##s,plur,5,artificial,2.4035678507061675e-05,plural,plural,grandes,s,[MASK] mcgea##s [MASK],"[CLS] , [MASK] , m , ##c , ##ge , ##a , ##s , [MASK] , [SEP]",nonmorphemic,10.635971227057928,-2.5721502360516038,2.572150236051604
6667,6667,symbaio,symbaio,sing,5,default,4.859434739046264e-07,plural,plural,grandes,s,[MASK] symbaio [MASK],"[CLS] , [MASK] , s , ##y , ##mb , ##ai , ##o , [MASK] , [SEP]",nonmorphemic,14.537173528648532,4.302250797993665,-4.302250797993664
6669,6669,symbaio,symbaios,plur,5,default,3.452187229413539e-05,plural,plural,grandes,s,[MASK] symbaios [MASK],"[CLS] , [MASK] , s , ##y , ##mb , ##ai , ##os , [MASK] , [SEP]",nonmorphemic,10.273917455266934,-3.0047387298152852,3.004738729815286
6671,6671,symbaio,symbaio##s,plur,6,artificial,2.1058649508631788e-05,plural,plural,grandes,s,[MASK] symbaio##s [MASK],"[CLS] , [MASK] , s , ##y , ##mb , ##ai , ##o , ##s , [MASK] , [SEP]",nonmorphemic,10.768199179210525,-2.297949833105532,2.2979498331055312
6673,6673,chro,chro,sing,2,default,2.3344098565303287e-07,plural,plural,grandes,s,[MASK] chro [MASK],"[CLS] , [MASK] , ch , ##ro , [MASK] , [SEP]",nonmorphemic,15.27033652988376,4.373340584971876,-4.373340584971877
6675,6675,chro,chros,plur,2,default,3.717286062965286e-06,plural,plural,grandes,s,[MASK] chros [MASK],"[CLS] , [MASK] , ch , ##ros , [MASK] , [SEP]",nonmorphemic,12.50251670889881,-2.3084106825264037,2.3084106825264037
6677,6677,chro,chro##s,plur,3,artificial,7.536360499216244e-06,plural,plural,grandes,s,[MASK] chro##s [MASK],"[CLS] , [MASK] , ch , ##ro , ##s , [MASK] , [SEP]",nonmorphemic,11.795771184889531,-1.086697615520384,1.0866976155203842
6679,6679,thio,thio,sing,2,default,3.7105169212736655e-06,plural,plural,grandes,s,[MASK] thio [MASK],"[CLS] , [MASK] , th , ##io , [MASK] , [SEP]",nonmorphemic,12.504339359171022,2.949112871465637,-2.9491128714656365
6681,6681,thio,thios,plur,2,default,9.935347770806402e-05,plural,plural,grandes,s,[MASK] thios [MASK],"[CLS] , [MASK] , th , ##ios , [MASK] , [SEP]",nonmorphemic,9.216826584968484,-2.781192799040058,2.781192799040055
6683,6683,thio,thio##s,plur,3,artificial,2.13627572520636e-05,plural,plural,grandes,s,[MASK] thio##s [MASK],"[CLS] , [MASK] , th , ##io , ##s , [MASK] , [SEP]",nonmorphemic,10.753861467368573,0.4440365231325085,-0.444036523132508
