,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,article_number,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
671,671,swoa,swoa##s,plur,4,artificial,4.197364251012914e-05,plural,plural,grandes,s,[MASK] swoa##s [MASK],"[CLS] , [MASK] , s , ##w , ##oa , ##s , [MASK] , [SEP]",morphemic,10.078468695961297,-2.7141598597418106,2.7141598597418124
673,673,schlea,schlea,sing,3,default,7.94003710780089e-07,plural,plural,grandes,s,[MASK] schlea [MASK],"[CLS] , [MASK] , s , ##ch , ##lea , [MASK] , [SEP]",morphemic,14.046177702183636,3.5385426265105213,-3.5385426265105218
675,675,schlea,schleas,plur,4,default,7.0580099418293685e-06,plural,plural,grandes,s,[MASK] schleas [MASK],"[CLS] , [MASK] , s , ##ch , ##lea , ##s , [MASK] , [SEP]",morphemic,11.861347424122023,-0.26717946026251305,0.26717946026251027
677,677,schlea,schlea##s,plur,4,artificial,7.0580099418293685e-06,plural,plural,grandes,s,[MASK] schlea##s [MASK],"[CLS] , [MASK] , s , ##ch , ##lea , ##s , [MASK] , [SEP]",morphemic,11.861347424122023,-0.26717946026251305,0.26717946026251027
679,679,stua,stua,sing,2,default,5.717877797906112e-07,plural,plural,grandes,s,[MASK] stua [MASK],"[CLS] , [MASK] , st , ##ua , [MASK] , [SEP]",morphemic,14.374497928761544,4.063651993800461,-4.06365199380046
681,681,stua,stuas,plur,3,default,3.5729452065424994e-05,plural,plural,grandes,s,[MASK] stuas [MASK],"[CLS] , [MASK] , st , ##ua , ##s , [MASK] , [SEP]",morphemic,10.23953522146706,-2.190546054062482,2.1905460540624824
683,683,stua,stua##s,plur,3,artificial,3.5729452065424994e-05,plural,plural,grandes,s,[MASK] stua##s [MASK],"[CLS] , [MASK] , st , ##ua , ##s , [MASK] , [SEP]",morphemic,10.23953522146706,-2.190546054062482,2.1905460540624824
685,685,schnio,schnio,sing,3,default,1.1657797358566313e-06,plural,plural,grandes,s,[MASK] schnio [MASK],"[CLS] , [MASK] , s , ##ch , ##nio , [MASK] , [SEP]",morphemic,13.662120393664251,4.143548996850203,-4.143548996850206
687,687,schnio,schnios,plur,4,default,5.499903272720985e-05,plural,plural,grandes,s,[MASK] schnios [MASK],"[CLS] , [MASK] , s , ##ch , ##nio , ##s , [MASK] , [SEP]",morphemic,9.808194959664457,-2.506606132126759,2.5066061321267603
689,689,schnio,schnio##s,plur,4,artificial,5.499903272720985e-05,plural,plural,grandes,s,[MASK] schnio##s [MASK],"[CLS] , [MASK] , s , ##ch , ##nio , ##s , [MASK] , [SEP]",morphemic,9.808194959664457,-2.506606132126759,2.5066061321267603
691,691,kwoo,kwoo,sing,3,default,1.7963809568755096e-06,plural,plural,grandes,s,[MASK] kwoo [MASK],"[CLS] , [MASK] , k , ##w , ##oo , [MASK] , [SEP]",morphemic,13.229736496504051,2.312469469518975,-2.312469469518975
693,693,kwoo,kwoos,plur,4,default,6.279227090999484e-05,plural,plural,grandes,s,[MASK] kwoos [MASK],"[CLS] , [MASK] , k , ##w , ##oo , ##s , [MASK] , [SEP]",morphemic,9.675678566746042,-3.178584034018204,3.1785840340182037
695,695,kwoo,kwoo##s,plur,4,artificial,6.279227090999484e-05,plural,plural,grandes,s,[MASK] kwoo##s [MASK],"[CLS] , [MASK] , k , ##w , ##oo , ##s , [MASK] , [SEP]",morphemic,9.675678566746042,-3.178584034018204,3.1785840340182037
697,697,khua,khua,sing,2,default,7.12592907348153e-07,plural,plural,grandes,s,[MASK] khua [MASK],"[CLS] , [MASK] , k , ##hua , [MASK] , [SEP]",morphemic,14.154355537026351,3.3042048850316625,-3.304204885031665
699,699,khua,khuas,plur,3,default,4.812022962141782e-05,plural,plural,grandes,s,[MASK] khuas [MASK],"[CLS] , [MASK] , k , ##hua , ##s , [MASK] , [SEP]",morphemic,9.941807895019268,-2.725973098879159,2.7259730988791593
701,701,khua,khua##s,plur,3,artificial,4.812022962141782e-05,plural,plural,grandes,s,[MASK] khua##s [MASK],"[CLS] , [MASK] , k , ##hua , ##s , [MASK] , [SEP]",morphemic,9.941807895019268,-2.725973098879159,2.7259730988791593
703,703,schwiao,schwiao,sing,4,default,3.545289644080185e-07,plural,plural,grandes,s,[MASK] schwiao [MASK],"[CLS] , [MASK] , s , ##ch , ##w , ##iao , [MASK] , [SEP]",morphemic,14.852475789352749,3.9445543487139467,-3.944554348713946
705,705,schwiao,schwiaos,plur,5,default,5.617213446384994e-06,plural,plural,grandes,s,[MASK] schwiaos [MASK],"[CLS] , [MASK] , s , ##ch , ##w , ##iao , ##s , [MASK] , [SEP]",morphemic,12.08967484506742,0.1190833962359612,-0.11908339623596335
707,707,schwiao,schwiao##s,plur,5,artificial,5.617213446384994e-06,plural,plural,grandes,s,[MASK] schwiao##s [MASK],"[CLS] , [MASK] , s , ##ch , ##w , ##iao , ##s , [MASK] , [SEP]",morphemic,12.08967484506742,0.1190833962359612,-0.11908339623596335
709,709,stuo,stuo,sing,2,default,5.186441853766155e-07,plural,plural,grandes,s,[MASK] stuo [MASK],"[CLS] , [MASK] , st , ##uo , [MASK] , [SEP]",morphemic,14.472047766205138,4.255113629213248,-4.255113629213248
711,711,stuo,stuos,plur,3,default,1.3993513675814029e-05,plural,plural,grandes,s,[MASK] stuos [MASK],"[CLS] , [MASK] , st , ##uo , ##s , [MASK] , [SEP]",morphemic,11.176916644580158,-2.556316324242605,2.5563163242426037
713,713,stuo,stuo##s,plur,3,artificial,1.3993513675814029e-05,plural,plural,grandes,s,[MASK] stuo##s [MASK],"[CLS] , [MASK] , st , ##uo , ##s , [MASK] , [SEP]",morphemic,11.176916644580158,-2.556316324242605,2.5563163242426037
715,715,dynua,dynua,sing,3,default,4.362317724826426e-07,plural,plural,grandes,s,[MASK] dynua [MASK],"[CLS] , [MASK] , d , ##yn , ##ua , [MASK] , [SEP]",morphemic,14.645092146577422,3.7926358605198764,-3.792635860519876
717,717,dynua,dynuas,plur,4,default,2.68184576270869e-05,plural,plural,grandes,s,[MASK] dynuas [MASK],"[CLS] , [MASK] , d , ##yn , ##ua , ##s , [MASK] , [SEP]",morphemic,10.52642019007586,-2.549390680980908,2.5493906809809097
719,719,dynua,dynua##s,plur,4,artificial,2.68184576270869e-05,plural,plural,grandes,s,[MASK] dynua##s [MASK],"[CLS] , [MASK] , d , ##yn , ##ua , ##s , [MASK] , [SEP]",morphemic,10.52642019007586,-2.549390680980908,2.5493906809809097
721,721,physio,physio,sing,3,default,6.502806968455843e-07,plural,plural,grandes,s,[MASK] physio [MASK],"[CLS] , [MASK] , p , ##hy , ##sio , [MASK] , [SEP]",morphemic,14.245861725972448,2.7920188139554636,-2.7920188139554662
723,723,physio,physios,plur,4,default,9.733897059049925e-06,plural,plural,grandes,s,[MASK] physios [MASK],"[CLS] , [MASK] , p , ##hy , ##sio , ##s , [MASK] , [SEP]",morphemic,11.539896222009595,-2.0164432868921427,2.016443286892142
725,725,physio,physio##s,plur,4,artificial,9.733897059049925e-06,plural,plural,grandes,s,[MASK] physio##s [MASK],"[CLS] , [MASK] , p , ##hy , ##sio , ##s , [MASK] , [SEP]",morphemic,11.539896222009595,-2.0164432868921427,2.016443286892142
727,727,ziao,ziao,sing,2,default,1.9597935079218587e-06,plural,plural,grandes,s,[MASK] ziao [MASK],"[CLS] , [MASK] , z , ##iao , [MASK] , [SEP]",morphemic,13.142671443372969,4.172759937416602,-4.172759937416337
729,729,ziao,ziaos,plur,3,default,9.381959534948692e-05,plural,plural,grandes,s,[MASK] ziaos [MASK],"[CLS] , [MASK] , z , ##iao , ##s , [MASK] , [SEP]",morphemic,9.27413681812499,-2.6080025898198063,2.608002589819803
731,731,ziao,ziao##s,plur,3,artificial,9.381959534948692e-05,plural,plural,grandes,s,[MASK] ziao##s [MASK],"[CLS] , [MASK] , z , ##iao , ##s , [MASK] , [SEP]",morphemic,9.27413681812499,-2.6080025898198063,2.608002589819803
733,733,wuo,wuo,sing,2,default,4.067544807639933e-07,plural,plural,grandes,s,[MASK] wuo [MASK],"[CLS] , [MASK] , w , ##uo , [MASK] , [SEP]",morphemic,14.715056074893203,3.417725578223271,-3.4177255782232736
735,735,wuo,wuos,plur,3,default,1.335558590653818e-05,plural,plural,grandes,s,[MASK] wuos [MASK],"[CLS] , [MASK] , w , ##uo , ##s , [MASK] , [SEP]",morphemic,11.223575840665832,-1.3490972935604404,1.3490972935604415
737,737,wuo,wuo##s,plur,3,artificial,1.335558590653818e-05,plural,plural,grandes,s,[MASK] wuo##s [MASK],"[CLS] , [MASK] , w , ##uo , ##s , [MASK] , [SEP]",morphemic,11.223575840665832,-1.3490972935604404,1.3490972935604415
739,739,bea,bea,sing,1,default,2.7762393983721267e-06,plural,plural,grandes,s,[MASK] bea [MASK],"[CLS] , [MASK] , bea , [MASK] , [SEP]",morphemic,12.794413280431376,2.387345240142613,-2.387345240142612
741,741,bea,beas,plur,2,default,0.0001128251606132,plural,plural,grandes,s,[MASK] beas [MASK],"[CLS] , [MASK] , bea , ##s , [MASK] , [SEP]",morphemic,9.0896711886911,-2.997361183605811,2.997361183605069
743,743,bea,bea##s,plur,2,artificial,0.0001128251606132,plural,plural,grandes,s,[MASK] bea##s [MASK],"[CLS] , [MASK] , bea , ##s , [MASK] , [SEP]",morphemic,9.0896711886911,-2.997361183605811,2.997361183605069
745,745,tro,tro,sing,1,default,8.096139936242253e-06,plural,plural,grandes,s,[MASK] tro [MASK],"[CLS] , [MASK] , tro , [MASK] , [SEP]",morphemic,11.724123160953638,1.969716967338968,-1.9697169673389692
747,747,tro,tros,plur,2,default,0.0001227426255354,plural,plural,grandes,s,[MASK] tros [MASK],"[CLS] , [MASK] , tro , ##s , [MASK] , [SEP]",morphemic,9.005420870198494,-3.080302233426627,3.0803022334260897
749,749,tro,tro##s,plur,2,artificial,0.0001227426255354,plural,plural,grandes,s,[MASK] tro##s [MASK],"[CLS] , [MASK] , tro , ##s , [MASK] , [SEP]",morphemic,9.005420870198494,-3.080302233426627,3.0803022334260897
751,751,mckua,mckua,sing,4,default,5.991005309624597e-07,plural,plural,grandes,s,[MASK] mckua [MASK],"[CLS] , [MASK] , m , ##c , ##k , ##ua , [MASK] , [SEP]",morphemic,14.327836421590092,4.410190553656616,-4.4101905536566175
753,753,mckua,mckuas,plur,5,default,6.40563084743917e-05,plural,plural,grandes,s,[MASK] mckuas [MASK],"[CLS] , [MASK] , m , ##c , ##k , ##ua , ##s , [MASK] , [SEP]",morphemic,9.655748041506904,-2.4686451359473462,2.4686451359473467
755,755,mckua,mckua##s,plur,5,artificial,6.40563084743917e-05,plural,plural,grandes,s,[MASK] mckua##s [MASK],"[CLS] , [MASK] , m , ##c , ##k , ##ua , ##s , [MASK] , [SEP]",morphemic,9.655748041506904,-2.4686451359473462,2.4686451359473467
757,757,mcnio,mcnio,sing,3,default,1.2370122703941888e-06,plural,plural,grandes,s,[MASK] mcnio [MASK],"[CLS] , [MASK] , m , ##c , ##nio , [MASK] , [SEP]",morphemic,13.6028115451252,3.032633778993196,-3.0326337789931963
759,759,mcnio,mcnios,plur,4,default,3.169348929077387e-05,plural,plural,grandes,s,[MASK] mcnios [MASK],"[CLS] , [MASK] , m , ##c , ##nio , ##s , [MASK] , [SEP]",morphemic,10.359399283324546,-3.0263633557707177,3.0263633557707164
761,761,mcnio,mcnio##s,plur,4,artificial,3.169348929077387e-05,plural,plural,grandes,s,[MASK] mcnio##s [MASK],"[CLS] , [MASK] , m , ##c , ##nio , ##s , [MASK] , [SEP]",morphemic,10.359399283324546,-3.0263633557707177,3.0263633557707164
763,763,bluo,bluo,sing,2,default,1.322262619396497e-06,plural,plural,grandes,s,[MASK] bluo [MASK],"[CLS] , [MASK] , bl , ##uo , [MASK] , [SEP]",morphemic,13.536166183164982,4.273620647337788,-4.273620647337789
765,765,bluo,bluos,plur,3,default,4.4717209675582126e-05,plural,plural,grandes,s,[MASK] bluos [MASK],"[CLS] , [MASK] , bl , ##uo , ##s , [MASK] , [SEP]",morphemic,10.015152126511737,-2.9163016947050036,2.9163016947050058
767,767,bluo,bluo##s,plur,3,artificial,4.4717209675582126e-05,plural,plural,grandes,s,[MASK] bluo##s [MASK],"[CLS] , [MASK] , bl , ##uo , ##s , [MASK] , [SEP]",morphemic,10.015152126511737,-2.9163016947050036,2.9163016947050058
769,769,glaa,glaa,sing,2,default,7.966474413478863e-07,plural,plural,grandes,s,[MASK] glaa [MASK],"[CLS] , [MASK] , gl , ##aa , [MASK] , [SEP]",morphemic,14.042853613179457,3.570596635012121,-3.5705966350121208
771,771,glaa,glaas,plur,3,default,1.7916388969752006e-05,plural,plural,grandes,s,[MASK] glaas [MASK],"[CLS] , [MASK] , gl , ##aa , ##s , [MASK] , [SEP]",morphemic,10.929794679107406,-1.5051784491344655,1.505178449134465
773,773,glaa,glaa##s,plur,3,artificial,1.7916388969752006e-05,plural,plural,grandes,s,[MASK] glaa##s [MASK],"[CLS] , [MASK] , gl , ##aa , ##s , [MASK] , [SEP]",morphemic,10.929794679107406,-1.5051784491344655,1.505178449134465
775,775,rhoo,rhoo,sing,2,default,1.326534288637049e-06,plural,plural,grandes,s,[MASK] rhoo [MASK],"[CLS] , [MASK] , r , ##hoo , [MASK] , [SEP]",morphemic,13.53294081474902,2.782042520090064,-2.782042520090065
777,777,rhoo,rhoos,plur,3,default,3.9256228774320334e-05,plural,plural,grandes,s,[MASK] rhoos [MASK],"[CLS] , [MASK] , r , ##hoo , ##s , [MASK] , [SEP]",morphemic,10.145400431439416,-1.2508583332632686,1.2508583332632666
779,779,rhoo,rhoo##s,plur,3,artificial,3.9256228774320334e-05,plural,plural,grandes,s,[MASK] rhoo##s [MASK],"[CLS] , [MASK] , r , ##hoo , ##s , [MASK] , [SEP]",morphemic,10.145400431439416,-1.2508583332632686,1.2508583332632666
781,781,kwaa,kwaa,sing,3,default,8.488682397000957e-07,plural,plural,grandes,s,[MASK] kwaa [MASK],"[CLS] , [MASK] , k , ##w , ##aa , [MASK] , [SEP]",morphemic,13.97936185737854,3.2363300530790298,-3.2363300530790307
783,783,kwaa,kwaas,plur,4,default,4.458453986444511e-05,plural,plural,grandes,s,[MASK] kwaas [MASK],"[CLS] , [MASK] , k , ##w , ##aa , ##s , [MASK] , [SEP]",morphemic,10.01812339884237,-2.0556173920812757,2.055617392081276
785,785,kwaa,kwaa##s,plur,4,artificial,4.458453986444511e-05,plural,plural,grandes,s,[MASK] kwaa##s [MASK],"[CLS] , [MASK] , k , ##w , ##aa , ##s , [MASK] , [SEP]",morphemic,10.01812339884237,-2.0556173920812757,2.055617392081276
787,787,qiao,qiao,sing,2,default,7.154528702812968e-07,plural,plural,grandes,s,[MASK] qiao [MASK],"[CLS] , [MASK] , q , ##iao , [MASK] , [SEP]",morphemic,14.150350109747222,4.654614403540492,-4.654614403540492
789,789,qiao,qiaos,plur,3,default,2.3060767489369027e-05,plural,plural,grandes,s,[MASK] qiaos [MASK],"[CLS] , [MASK] , q , ##iao , ##s , [MASK] , [SEP]",morphemic,10.67737776139754,-1.859781296191743,1.859781296191745
791,791,qiao,qiao##s,plur,3,artificial,2.3060767489369027e-05,plural,plural,grandes,s,[MASK] qiao##s [MASK],"[CLS] , [MASK] , q , ##iao , ##s , [MASK] , [SEP]",morphemic,10.67737776139754,-1.859781296191743,1.859781296191745
793,793,twua,twua,sing,3,default,8.305688652399112e-07,plural,plural,grandes,s,[MASK] twua [MASK],"[CLS] , [MASK] , t , ##w , ##ua , [MASK] , [SEP]",morphemic,14.001154991114122,3.429599753838092,-3.4295997538380925
795,795,twua,twuas,plur,4,default,1.987061114050448e-05,plural,plural,grandes,s,[MASK] twuas [MASK],"[CLS] , [MASK] , t , ##w , ##ua , ##s , [MASK] , [SEP]",morphemic,10.826268744928164,-1.2167149102513886,1.2167149102513883
797,797,twua,twua##s,plur,4,artificial,1.987061114050448e-05,plural,plural,grandes,s,[MASK] twua##s [MASK],"[CLS] , [MASK] , t , ##w , ##ua , ##s , [MASK] , [SEP]",morphemic,10.826268744928164,-1.2167149102513886,1.2167149102513883
799,799,swaa,swaa,sing,3,default,2.466020134761493e-07,plural,plural,grandes,s,[MASK] swaa [MASK],"[CLS] , [MASK] , s , ##w , ##aa , [MASK] , [SEP]",morphemic,15.215490081301612,4.1323539000278515,-4.132353900027852
801,801,swaa,swaas,plur,4,default,1.864600017142948e-05,plural,plural,grandes,s,[MASK] swaas [MASK],"[CLS] , [MASK] , s , ##w , ##aa , ##s , [MASK] , [SEP]",morphemic,10.889878902895871,-1.613526400594731,1.6135264005947318
803,803,swaa,swaa##s,plur,4,artificial,1.864600017142948e-05,plural,plural,grandes,s,[MASK] swaa##s [MASK],"[CLS] , [MASK] , s , ##w , ##aa , ##s , [MASK] , [SEP]",morphemic,10.889878902895871,-1.613526400594731,1.6135264005947318
805,805,glo,glo,sing,1,default,3.020085387106519e-06,plural,plural,grandes,s,[MASK] glo [MASK],"[CLS] , [MASK] , glo , [MASK] , [SEP]",morphemic,12.710225453100865,2.101715070784728,-2.1017150707847283
807,807,glo,glos,plur,2,default,1.1026536412828136e-05,plural,plural,grandes,s,[MASK] glos [MASK],"[CLS] , [MASK] , glo , ##s , [MASK] , [SEP]",morphemic,11.415205789168054,-0.20420462030887698,0.20420462030887832
809,809,glo,glo##s,plur,2,artificial,1.1026536412828136e-05,plural,plural,grandes,s,[MASK] glo##s [MASK],"[CLS] , [MASK] , glo , ##s , [MASK] , [SEP]",morphemic,11.415205789168054,-0.20420462030887698,0.20420462030887832
811,811,slea,slea,sing,2,default,1.887551547952171e-06,plural,plural,grandes,s,[MASK] slea [MASK],"[CLS] , [MASK] , s , ##lea , [MASK] , [SEP]",morphemic,13.180230046022812,3.706685954088842,-3.7066859540888415
813,813,slea,sleas,plur,3,default,3.62562459486071e-05,plural,plural,grandes,s,[MASK] sleas [MASK],"[CLS] , [MASK] , s , ##lea , ##s , [MASK] , [SEP]",morphemic,10.22489888947534,-1.264537809837412,1.2645378098374132
815,815,slea,slea##s,plur,3,artificial,3.62562459486071e-05,plural,plural,grandes,s,[MASK] slea##s [MASK],"[CLS] , [MASK] , s , ##lea , ##s , [MASK] , [SEP]",morphemic,10.22489888947534,-1.264537809837412,1.2645378098374132
817,817,synuo,synuo,sing,3,default,7.754694593131717e-07,plural,plural,grandes,s,[MASK] synuo [MASK],"[CLS] , [MASK] , s , ##yn , ##uo , [MASK] , [SEP]",morphemic,14.069797237035452,3.838443813433484,-3.838443813433485
819,819,synuo,synuos,plur,4,default,2.176471025450155e-05,plural,plural,grandes,s,[MASK] synuos [MASK],"[CLS] , [MASK] , s , ##yn , ##uo , ##s , [MASK] , [SEP]",morphemic,10.735220695499736,-2.4837722799114132,2.4837722799114132
821,821,synuo,synuo##s,plur,4,artificial,2.176471025450155e-05,plural,plural,grandes,s,[MASK] synuo##s [MASK],"[CLS] , [MASK] , s , ##yn , ##uo , ##s , [MASK] , [SEP]",morphemic,10.735220695499736,-2.4837722799114132,2.4837722799114132
823,823,mcmia,mcmia,sing,3,default,1.1916738458239706e-06,plural,plural,grandes,s,[MASK] mcmia [MASK],"[CLS] , [MASK] , m , ##c , ##mia , [MASK] , [SEP]",morphemic,13.640151646036893,2.7712707483376384,-2.7712707483376384
825,825,mcmia,mcmias,plur,4,default,2.466428486513905e-05,plural,plural,grandes,s,[MASK] mcmias [MASK],"[CLS] , [MASK] , m , ##c , ##mia , ##s , [MASK] , [SEP]",morphemic,10.610154317611777,-3.548705020449974,3.548705020449976
827,827,mcmia,mcmia##s,plur,4,artificial,2.466428486513905e-05,plural,plural,grandes,s,[MASK] mcmia##s [MASK],"[CLS] , [MASK] , m , ##c , ##mia , ##s , [MASK] , [SEP]",morphemic,10.610154317611777,-3.548705020449974,3.548705020449976
829,829,hypea,hypea,sing,3,default,8.419436881013098e-07,plural,plural,grandes,s,[MASK] hypea [MASK],"[CLS] , [MASK] , h , ##y , ##pea , [MASK] , [SEP]",morphemic,13.987552703680104,3.633576346930724,-3.633576346930723
831,831,hypea,hypeas,plur,4,default,1.6781479644123465e-05,plural,plural,grandes,s,[MASK] hypeas [MASK],"[CLS] , [MASK] , h , ##y , ##pea , ##s , [MASK] , [SEP]",morphemic,10.995234681782753,-1.981468214999218,1.9814682149992184
833,833,hypea,hypea##s,plur,4,artificial,1.6781479644123465e-05,plural,plural,grandes,s,[MASK] hypea##s [MASK],"[CLS] , [MASK] , h , ##y , ##pea , ##s , [MASK] , [SEP]",morphemic,10.995234681782753,-1.981468214999218,1.9814682149992184
835,835,twoo,twoo,sing,3,default,1.00511317668861e-06,plural,plural,grandes,s,[MASK] twoo [MASK],"[CLS] , [MASK] , t , ##w , ##oo , [MASK] , [SEP]",morphemic,13.810410409173166,2.9377451350895996,-2.9377451350896
837,837,twoo,twoos,plur,4,default,1.675341627560556e-05,plural,plural,grandes,s,[MASK] twoos [MASK],"[CLS] , [MASK] , t , ##w , ##oo , ##s , [MASK] , [SEP]",morphemic,10.99690836373698,-1.1465206990861407,1.1465206990861407
839,839,twoo,twoo##s,plur,4,artificial,1.675341627560556e-05,plural,plural,grandes,s,[MASK] twoo##s [MASK],"[CLS] , [MASK] , t , ##w , ##oo , ##s , [MASK] , [SEP]",morphemic,10.99690836373698,-1.1465206990861407,1.1465206990861407
841,841,kuo,kuo,sing,2,default,1.1321661759211563e-06,plural,plural,grandes,s,[MASK] kuo [MASK],"[CLS] , [MASK] , k , ##uo , [MASK] , [SEP]",morphemic,13.691377790440209,2.5177649826705437,-2.517764982670546
843,843,kuo,kuos,plur,3,default,2.926176784967538e-05,plural,plural,grandes,s,[MASK] kuos [MASK],"[CLS] , [MASK] , k , ##uo , ##s , [MASK] , [SEP]",morphemic,10.439228745548236,-3.668700176178435,3.6687001761784375
845,845,kuo,kuo##s,plur,3,artificial,2.926176784967538e-05,plural,plural,grandes,s,[MASK] kuo##s [MASK],"[CLS] , [MASK] , k , ##uo , ##s , [MASK] , [SEP]",morphemic,10.439228745548236,-3.668700176178435,3.6687001761784375
847,847,knea,knea,sing,2,default,1.4579494745703414e-05,plural,plural,grandes,s,[MASK] knea [MASK],"[CLS] , [MASK] , k , ##nea , [MASK] , [SEP]",morphemic,11.13589448591403,0.7690172211403912,-0.7690172211403914
849,849,knea,kneas,plur,3,default,0.0003074590349569,plural,plural,grandes,s,[MASK] kneas [MASK],"[CLS] , [MASK] , k , ##nea , ##s , [MASK] , [SEP]",morphemic,8.087168699244287,-3.7764600842894573,3.7764600842891585
851,851,knea,knea##s,plur,3,artificial,0.0003074590349569,plural,plural,grandes,s,[MASK] knea##s [MASK],"[CLS] , [MASK] , k , ##nea , ##s , [MASK] , [SEP]",morphemic,8.087168699244287,-3.7764600842894573,3.7764600842891585
853,853,cyclo,cyclo,sing,3,default,6.003926955600036e-07,plural,plural,grandes,s,[MASK] cyclo [MASK],"[CLS] , [MASK] , c , ##y , ##clo , [MASK] , [SEP]",morphemic,14.325681903217133,3.6177254496522266,-3.617725449652228
855,855,cyclo,cyclos,plur,4,default,2.6357036404078823e-05,plural,plural,grandes,s,[MASK] cyclos [MASK],"[CLS] , [MASK] , c , ##y , ##clo , ##s , [MASK] , [SEP]",morphemic,10.5437752824168,-2.887595117126244,2.8875951171262426
857,857,cyclo,cyclo##s,plur,4,artificial,2.6357036404078823e-05,plural,plural,grandes,s,[MASK] cyclo##s [MASK],"[CLS] , [MASK] , c , ##y , ##clo , ##s , [MASK] , [SEP]",morphemic,10.5437752824168,-2.887595117126244,2.8875951171262426
859,859,gua,gua,sing,1,default,1.648894681238744e-06,plural,plural,grandes,s,[MASK] gua [MASK],"[CLS] , [MASK] , gua , [MASK] , [SEP]",morphemic,13.31540538468679,3.7823876782538814,-3.7823876782538814
861,861,gua,guas,plur,2,default,2.930975279014092e-05,plural,plural,grandes,s,[MASK] guas [MASK],"[CLS] , [MASK] , gua , ##s , [MASK] , [SEP]",morphemic,10.437590237594993,-0.9209689938280281,0.9209689938280304
863,863,gua,gua##s,plur,2,artificial,2.930975279014092e-05,plural,plural,grandes,s,[MASK] gua##s [MASK],"[CLS] , [MASK] , gua , ##s , [MASK] , [SEP]",morphemic,10.437590237594993,-0.9209689938280281,0.9209689938280304
865,865,kneo,kneo,sing,2,default,7.256550702550157e-07,plural,plural,grandes,s,[MASK] kneo [MASK],"[CLS] , [MASK] , k , ##neo , [MASK] , [SEP]",morphemic,14.136191044863631,2.200504248847727,-2.2005042488477304
867,867,kneo,kneos,plur,3,default,5.01287286169827e-05,plural,plural,grandes,s,[MASK] kneos [MASK],"[CLS] , [MASK] , k , ##neo , ##s , [MASK] , [SEP]",morphemic,9.90091628873035,-3.939030686932739,3.939030686932739
869,869,kneo,kneo##s,plur,3,artificial,5.01287286169827e-05,plural,plural,grandes,s,[MASK] kneo##s [MASK],"[CLS] , [MASK] , k , ##neo , ##s , [MASK] , [SEP]",morphemic,9.90091628873035,-3.939030686932739,3.939030686932739
871,871,jiao,jiao,sing,2,default,1.499930135651084e-06,plural,plural,grandes,s,[MASK] jiao [MASK],"[CLS] , [MASK] , j , ##iao , [MASK] , [SEP]",morphemic,13.410092027173429,4.649995722816307,-4.649995722816035
873,873,jiao,jiaos,plur,3,default,5.7777691836236045e-05,plural,plural,grandes,s,[MASK] jiaos [MASK],"[CLS] , [MASK] , j , ##iao , ##s , [MASK] , [SEP]",morphemic,9.758907811175888,-2.435458150267957,2.435458150267957
875,875,jiao,jiao##s,plur,3,artificial,5.7777691836236045e-05,plural,plural,grandes,s,[MASK] jiao##s [MASK],"[CLS] , [MASK] , j , ##iao , ##s , [MASK] , [SEP]",morphemic,9.758907811175888,-2.435458150267957,2.435458150267957
877,877,leo,leo,sing,1,default,3.97992607759079e-06,plural,plural,grandes,s,[MASK] leo [MASK],"[CLS] , [MASK] , leo , [MASK] , [SEP]",morphemic,12.434247312310069,1.7189121177459246,-1.718912117745923
879,879,leo,leos,plur,2,default,0.0001080322545021,plural,plural,grandes,s,[MASK] leos [MASK],"[CLS] , [MASK] , leo , ##s , [MASK] , [SEP]",morphemic,9.133080722629986,-2.4126061933716034,2.412606193370887
881,881,leo,leo##s,plur,2,artificial,0.0001080322545021,plural,plural,grandes,s,[MASK] leo##s [MASK],"[CLS] , [MASK] , leo , ##s , [MASK] , [SEP]",morphemic,9.133080722629986,-2.4126061933716034,2.412606193370887
883,883,dynuo,dynuo,sing,3,default,5.978392891847761e-07,plural,plural,grandes,s,[MASK] dynuo [MASK],"[CLS] , [MASK] , d , ##yn , ##uo , [MASK] , [SEP]",morphemic,14.329943866297423,3.7082251759907052,-3.708225175990706
885,885,dynuo,dynuos,plur,4,default,1.7724680219544098e-05,plural,plural,grandes,s,[MASK] dynuos [MASK],"[CLS] , [MASK] , d , ##yn , ##uo , ##s , [MASK] , [SEP]",morphemic,10.940552526919316,-2.2314997401976733,2.231499740197671
887,887,dynuo,dynuo##s,plur,4,artificial,1.7724680219544098e-05,plural,plural,grandes,s,[MASK] dynuo##s [MASK],"[CLS] , [MASK] , d , ##yn , ##uo , ##s , [MASK] , [SEP]",morphemic,10.940552526919316,-2.2314997401976733,2.231499740197671
889,889,swuo,swuo,sing,3,default,6.282162416937354e-07,plural,plural,grandes,s,[MASK] swuo [MASK],"[CLS] , [MASK] , s , ##w , ##uo , [MASK] , [SEP]",morphemic,14.280381395840305,2.5614442743189905,-2.561444274318991
891,891,swuo,swuos,plur,4,default,1.7639182260609232e-05,plural,plural,grandes,s,[MASK] swuos [MASK],"[CLS] , [MASK] , s , ##w , ##uo , ##s , [MASK] , [SEP]",morphemic,10.945387865568472,-2.818058912042499,2.818058912042498
