,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal
5697,creadore,creadorex,plur,2,default,1.0976437806675676e-05,plural,grandes,s,Los creadorex [MASK],"[CLS] , Los , creador , ##ex , [MASK] , [SEP]",single-token,11.41975960014179
5698,creadore,creadore##s,plur,3,artificial,2.9513864774344256e-06,singular,grande,s,El creadore##s [MASK],"[CLS] , El , creador , ##e , ##s , [MASK] , [SEP]",single-token,12.733235505673704
5699,creadore,creadore##s,plur,3,artificial,2.609949115139898e-05,plural,grandes,s,El creadore##s [MASK],"[CLS] , El , creador , ##e , ##s , [MASK] , [SEP]",single-token,10.55359473994066
5700,intérprete,intérprete,sing,1,default,9.514863450021949e-06,singular,grande,s,El intérprete [MASK],"[CLS] , El , intérprete , [MASK] , [SEP]",single-token,11.562655408341529
5701,intérprete,intérprete,sing,1,default,1.1894668006107167e-07,plural,grandes,s,El intérprete [MASK],"[CLS] , El , intérprete , [MASK] , [SEP]",single-token,15.94459051096045
5702,intérprete,intérprenes,plur,2,default,1.022410629047954e-06,singular,grande,s,Los intérprenes [MASK],"[CLS] , Los , intérpre , ##nes , [MASK] , [SEP]",single-token,13.793347357203517
5703,intérprete,intérprenes,plur,2,default,4.2413139453856274e-05,plural,grandes,s,Los intérprenes [MASK],"[CLS] , Los , intérpre , ##nes , [MASK] , [SEP]",single-token,10.068052350953582
5704,intérprete,intérprete##s,plur,2,artificial,5.686975782737136e-06,singular,grande,s,El intérprete##s [MASK],"[CLS] , El , intérprete , ##s , [MASK] , [SEP]",single-token,12.077331948003323
5705,intérprete,intérprete##s,plur,2,artificial,4.934448588755913e-05,plural,grandes,s,El intérprete##s [MASK],"[CLS] , El , intérprete , ##s , [MASK] , [SEP]",single-token,9.916684533128814
5706,propietario,propietario,sing,1,default,4.475005880522076e-06,singular,grande,s,El propietario [MASK],"[CLS] , El , propietario , [MASK] , [SEP]",single-token,12.317002892155173
5707,propietario,propietario,sing,1,default,1.500555413258553e-08,plural,grandes,s,El propietario [MASK],"[CLS] , El , propietario , [MASK] , [SEP]",single-token,18.014845428873556
5708,propietario,propietariod,plur,2,default,3.03896825926131e-07,singular,grande,s,Los propietariod [MASK],"[CLS] , Los , propietario , ##d , [MASK] , [SEP]",single-token,15.006577581546352
5709,propietario,propietariod,plur,2,default,4.430040917213773e-06,plural,grandes,s,Los propietariod [MASK],"[CLS] , Los , propietario , ##d , [MASK] , [SEP]",single-token,12.327101737558515
5710,propietario,propietario##s,plur,2,artificial,4.113986960874172e-06,singular,grande,s,El propietario##s [MASK],"[CLS] , El , propietario , ##s , [MASK] , [SEP]",single-token,12.401117936190605
5711,propietario,propietario##s,plur,2,artificial,3.493808617349714e-05,plural,grandes,s,El propietario##s [MASK],"[CLS] , El , propietario , ##s , [MASK] , [SEP]",single-token,10.261933029415186
5712,favorita,favorita,sing,1,default,6.568717253685463e-06,singular,grande,s,La favorita [MASK],"[CLS] , La , favorita , [MASK] , [SEP]",single-token,11.933191987500393
5713,favorita,favorita,sing,1,default,2.881192529002874e-07,plural,grandes,s,La favorita [MASK],"[CLS] , La , favorita , [MASK] , [SEP]",single-token,15.059891369944411
5714,favorita,favorvtas,plur,3,default,1.428140024017921e-07,singular,grande,s,Las favorvtas [MASK],"[CLS] , Las , favor , ##v , ##tas , [MASK] , [SEP]",single-token,15.761722735813148
5715,favorita,favorvtas,plur,3,default,5.741334916820051e-06,plural,grandes,s,Las favorvtas [MASK],"[CLS] , Las , favor , ##v , ##tas , [MASK] , [SEP]",single-token,12.06781881076566
5716,favorita,favorita##s,plur,2,artificial,3.1141894396569114e-06,singular,grande,s,La favorita##s [MASK],"[CLS] , La , favorita , ##s , [MASK] , [SEP]",single-token,12.679541651574022
5717,favorita,favorita##s,plur,2,artificial,0.00015049903595354408,plural,grandes,s,La favorita##s [MASK],"[CLS] , La , favorita , ##s , [MASK] , [SEP]",single-token,8.801553879420151
5718,entrada,entrada,sing,1,default,8.451221947325394e-05,singular,grande,s,La entrada [MASK],"[CLS] , La , entrada , [MASK] , [SEP]",single-token,9.378614424905107
5719,entrada,entrada,sing,1,default,7.190747908225603e-08,plural,grandes,s,La entrada [MASK],"[CLS] , La , entrada , [MASK] , [SEP]",single-token,16.447885557013656
5720,entrada,entradaw,plur,2,default,2.5882392947096378e-05,singular,grande,s,Las entradaw [MASK],"[CLS] , Las , entrada , ##w , [MASK] , [SEP]",single-token,10.56194762942611
5721,entrada,entradaw,plur,2,default,3.7766054447274655e-05,plural,grandes,s,Las entradaw [MASK],"[CLS] , Las , entrada , ##w , [MASK] , [SEP]",single-token,10.184099889305068
5722,entrada,entrada##s,plur,2,artificial,2.8476881652750308e-06,singular,grande,s,La entrada##s [MASK],"[CLS] , La , entrada , ##s , [MASK] , [SEP]",single-token,12.769003062939124
5723,entrada,entrada##s,plur,2,artificial,7.934759923955426e-05,plural,grandes,s,La entrada##s [MASK],"[CLS] , La , entrada , ##s , [MASK] , [SEP]",single-token,9.441672366779686
5724,atleta,atleta,sing,1,default,6.049860985513078e-06,singular,grande,s,El atleta [MASK],"[CLS] , El , atleta , [MASK] , [SEP]",single-token,12.015475263786657
5725,atleta,atleta,sing,1,default,2.54387714448967e-07,plural,grandes,s,El atleta [MASK],"[CLS] , El , atleta , [MASK] , [SEP]",single-token,15.184406298906902
5726,atleta,atletñs,plur,4,default,2.7419012837981427e-08,singular,grande,s,Los atletñs [MASK],"[CLS] , Los , at , ##let , ##ñ , ##s , [MASK] , [SEP]",single-token,17.41202916499272
5727,atleta,atletñs,plur,4,default,1.4155025382933673e-06,plural,grandes,s,Los atletñs [MASK],"[CLS] , Los , at , ##let , ##ñ , ##s , [MASK] , [SEP]",single-token,13.468025939182807
5728,atleta,atleta##s,plur,2,artificial,4.2517954170762096e-06,singular,grande,s,El atleta##s [MASK],"[CLS] , El , atleta , ##s , [MASK] , [SEP]",single-token,12.368169213158527
5729,atleta,atleta##s,plur,2,artificial,6.089419548516162e-05,plural,grandes,s,El atleta##s [MASK],"[CLS] , El , atleta , ##s , [MASK] , [SEP]",single-token,9.706372700021438
5730,escolare,escolare,sing,2,default,3.808910332736559e-05,singular,grande,s,El escolare [MASK],"[CLS] , El , escolar , ##e , [MASK] , [SEP]",single-token,10.175582318644379
5731,escolare,escolare,sing,2,default,4.942751843373117e-07,plural,grandes,s,El escolare [MASK],"[CLS] , El , escolar , ##e , [MASK] , [SEP]",single-token,14.520173421540695
5732,escolare,efcolares,plur,3,default,1.1078260797603434e-07,singular,grande,s,Los efcolares [MASK],"[CLS] , Los , ef , ##col , ##ares , [MASK] , [SEP]",single-token,16.015696042679274
5733,escolare,efcolares,plur,3,default,3.0903247534297407e-06,plural,grandes,s,Los efcolares [MASK],"[CLS] , Los , ef , ##col , ##ares , [MASK] , [SEP]",single-token,12.687234374379722
5734,escolare,escolare##s,plur,3,artificial,2.8732401915476657e-05,singular,grande,s,El escolare##s [MASK],"[CLS] , El , escolar , ##e , ##s , [MASK] , [SEP]",single-token,10.457485085422832
5735,escolare,escolare##s,plur,3,artificial,8.58158091432415e-06,plural,grandes,s,El escolare##s [MASK],"[CLS] , El , escolar , ##e , ##s , [MASK] , [SEP]",single-token,11.665892405688673
5736,cumbre,cumbre,sing,1,default,0.00010797104187076911,singular,grande,s,La cumbre [MASK],"[CLS] , La , cumbre , [MASK] , [SEP]",single-token,9.133647497619764
5737,cumbre,cumbre,sing,1,default,4.2806058786482026e-07,plural,grandes,s,La cumbre [MASK],"[CLS] , La , cumbre , [MASK] , [SEP]",single-token,14.664001090951524
5738,cumbre,cumbref,plur,2,default,5.140114467394596e-07,singular,grande,s,Las cumbref [MASK],"[CLS] , Las , cumbre , ##f , [MASK] , [SEP]",single-token,14.48102030181809
5739,cumbre,cumbref,plur,2,default,1.5396597518702038e-05,plural,grandes,s,Las cumbref [MASK],"[CLS] , Las , cumbre , ##f , [MASK] , [SEP]",single-token,11.081364013299627
5740,cumbre,cumbre##s,plur,2,artificial,1.388484974995663e-06,singular,grande,s,La cumbre##s [MASK],"[CLS] , La , cumbre , ##s , [MASK] , [SEP]",single-token,13.487297351291117
5741,cumbre,cumbre##s,plur,2,artificial,0.0001317138667218387,plural,grandes,s,La cumbre##s [MASK],"[CLS] , La , cumbre , ##s , [MASK] , [SEP]",single-token,8.934878664538692
5742,desarrollo,desarrollo,sing,1,default,1.1958148888879805e-06,singular,grande,s,El desarrollo [MASK],"[CLS] , El , desarrollo , [MASK] , [SEP]",single-token,13.636682689592021
5743,desarrollo,desarrollo,sing,1,default,1.9369107207012348e-08,plural,grandes,s,El desarrollo [MASK],"[CLS] , El , desarrollo , [MASK] , [SEP]",single-token,17.759586452122416
5744,desarrollo,desarrolnos,plur,3,default,6.624520665354794e-08,singular,grande,s,Los desarrolnos [MASK],"[CLS] , Los , desarro , ##l , ##nos , [MASK] , [SEP]",single-token,16.529902727096918
5745,desarrollo,desarrolnos,plur,3,default,2.7231495550950058e-05,plural,grandes,s,Los desarrolnos [MASK],"[CLS] , Los , desarro , ##l , ##nos , [MASK] , [SEP]",single-token,10.511136329872746
5746,desarrollo,desarrollo##s,plur,2,artificial,7.972032562975073e-07,singular,grande,s,El desarrollo##s [MASK],"[CLS] , El , desarrollo , ##s , [MASK] , [SEP]",single-token,14.04215616394789
5747,desarrollo,desarrollo##s,plur,2,artificial,0.00012515303387772292,plural,grandes,s,El desarrollo##s [MASK],"[CLS] , El , desarrollo , ##s , [MASK] , [SEP]",single-token,8.985973298448856
5748,lazo,lazo,sing,1,default,0.00013076550385449082,singular,grande,s,El lazo [MASK],"[CLS] , El , lazo , [MASK] , [SEP]",single-token,8.94210488572388
5749,lazo,lazo,sing,1,default,2.0612411333331693e-07,plural,grandes,s,El lazo [MASK],"[CLS] , El , lazo , [MASK] , [SEP]",single-token,15.394787357672907
5750,lazo,lazok,plur,2,default,4.998008989787195e-06,singular,grande,s,Los lazok [MASK],"[CLS] , Los , lazo , ##k , [MASK] , [SEP]",single-token,12.206470926876221
5751,lazo,lazok,plur,2,default,4.575397906592116e-05,plural,grandes,s,Los lazok [MASK],"[CLS] , Los , lazo , ##k , [MASK] , [SEP]",single-token,9.992231795906278
5752,lazo,lazo##s,plur,2,artificial,2.1191339328652248e-05,singular,grande,s,El lazo##s [MASK],"[CLS] , El , lazo , ##s , [MASK] , [SEP]",single-token,10.761917981987633
5753,lazo,lazo##s,plur,2,artificial,5.409422374214046e-05,plural,grandes,s,El lazo##s [MASK],"[CLS] , El , lazo , ##s , [MASK] , [SEP]",single-token,9.82478314782805
5754,libertade,libertade,sing,2,default,4.3193464080104604e-05,singular,grande,s,La libertade [MASK],"[CLS] , La , libertad , ##e , [MASK] , [SEP]",single-token,10.049821368602391
5755,libertade,libertade,sing,2,default,3.993123129930609e-07,plural,grandes,s,La libertade [MASK],"[CLS] , La , libertad , ##e , [MASK] , [SEP]",single-token,14.733521986906235
5756,libertade,lirertades,plur,3,default,2.2815026312628106e-08,singular,grande,s,Las lirertades [MASK],"[CLS] , Las , li , ##rer , ##tades , [MASK] , [SEP]",single-token,17.595846469263826
5757,libertade,lirertades,plur,3,default,6.31746445378667e-07,plural,grandes,s,Las lirertades [MASK],"[CLS] , Las , li , ##rer , ##tades , [MASK] , [SEP]",single-token,14.274777717320504
5758,libertade,libertade##s,plur,3,artificial,1.0923303307208698e-05,singular,grande,s,La libertade##s [MASK],"[CLS] , La , libertad , ##e , ##s , [MASK] , [SEP]",single-token,11.424612132731477
5759,libertade,libertade##s,plur,3,artificial,6.449181910284096e-06,plural,grandes,s,La libertade##s [MASK],"[CLS] , La , libertad , ##e , ##s , [MASK] , [SEP]",single-token,11.951557270815778
5760,desigualdade,desigualdade,sing,2,default,4.6139921323629096e-05,singular,grande,s,La desigualdade [MASK],"[CLS] , La , desigualdad , ##e , [MASK] , [SEP]",single-token,9.983832010386372
5761,desigualdade,desigualdade,sing,2,default,1.2417923471730319e-06,plural,grandes,s,La desigualdade [MASK],"[CLS] , La , desigualdad , ##e , [MASK] , [SEP]",single-token,13.598954780723421
5762,desigualdade,desigualdodes,plur,3,default,1.245088355972257e-06,singular,grande,s,Las desigualdodes [MASK],"[CLS] , Las , desigual , ##do , ##des , [MASK] , [SEP]",single-token,13.596304061913344
5763,desigualdade,desigualdodes,plur,3,default,3.195404860889539e-05,plural,grandes,s,Las desigualdodes [MASK],"[CLS] , Las , desigual , ##do , ##des , [MASK] , [SEP]",single-token,10.351211668145325
5764,desigualdade,desigualdade##s,plur,3,artificial,2.312434298801236e-05,singular,grande,s,La desigualdade##s [MASK],"[CLS] , La , desigualdad , ##e , ##s , [MASK] , [SEP]",single-token,10.67462468629859
5765,desigualdade,desigualdade##s,plur,3,artificial,5.880524440726731e-06,plural,grandes,s,La desigualdade##s [MASK],"[CLS] , La , desigualdad , ##e , ##s , [MASK] , [SEP]",single-token,12.0438646094312
5766,desequilibrio,desequilibrio,sing,1,default,1.6275836969725788e-05,singular,grande,s,El desequilibrio [MASK],"[CLS] , El , desequilibrio , [MASK] , [SEP]",single-token,11.025828944480688
5767,desequilibrio,desequilibrio,sing,1,default,9.531377287430587e-08,plural,grandes,s,El desequilibrio [MASK],"[CLS] , El , desequilibrio , [MASK] , [SEP]",single-token,16.16609151548704
5768,desequilibrio,deseqkilibrios,plur,5,default,4.393874064589909e-08,singular,grande,s,Los deseqkilibrios [MASK],"[CLS] , Los , dese , ##q , ##k , ##ili , ##brios , [MASK] , [SEP]",single-token,16.94046943116765
5769,desequilibrio,deseqkilibrios,plur,5,default,6.666645731456811e-06,plural,grandes,s,Los deseqkilibrios [MASK],"[CLS] , Los , dese , ##q , ##k , ##ili , ##brios , [MASK] , [SEP]",single-token,11.918393713364802
5770,desequilibrio,desequilibrio##s,plur,2,artificial,8.904028618417215e-06,singular,grande,s,El desequilibrio##s [MASK],"[CLS] , El , desequilibrio , ##s , [MASK] , [SEP]",single-token,11.629006729888243
5771,desequilibrio,desequilibrio##s,plur,2,artificial,8.354185411008075e-05,plural,grandes,s,El desequilibrio##s [MASK],"[CLS] , El , desequilibrio , ##s , [MASK] , [SEP]",single-token,9.390162804862378
5772,directiva,directiva,sing,1,default,1.2702895219263155e-05,singular,grande,s,La directiva [MASK],"[CLS] , La , directiva , [MASK] , [SEP]",single-token,11.273680620460224
5773,directiva,directiva,sing,1,default,1.5106238038242736e-07,plural,grandes,s,La directiva [MASK],"[CLS] , La , directiva , [MASK] , [SEP]",single-token,15.70557297032463
5774,directiva,directivls,plur,3,default,7.948958824499641e-09,singular,grande,s,Las directivls [MASK],"[CLS] , Las , direc , ##tiv , ##ls , [MASK] , [SEP]",single-token,18.65022488232864
5775,directiva,directivls,plur,3,default,9.426012184121646e-07,plural,grandes,s,Las directivls [MASK],"[CLS] , Las , direc , ##tiv , ##ls , [MASK] , [SEP]",single-token,13.874622529849761
5776,directiva,directiva##s,plur,2,artificial,4.70102622784907e-06,singular,grande,s,La directiva##s [MASK],"[CLS] , La , directiva , ##s , [MASK] , [SEP]",single-token,12.26772972673149
5777,directiva,directiva##s,plur,2,artificial,0.00013040305930189788,plural,grandes,s,La directiva##s [MASK],"[CLS] , La , directiva , ##s , [MASK] , [SEP]",single-token,8.944880447842799
5778,muerte,muerte,sing,1,default,1.795433126972057e-05,singular,grande,s,La muerte [MASK],"[CLS] , La , muerte , [MASK] , [SEP]",single-token,10.927679175774008
5779,muerte,muerte,sing,1,default,1.5224468086216802e-07,plural,grandes,s,La muerte [MASK],"[CLS] , La , muerte , [MASK] , [SEP]",single-token,15.697776867832603
5780,muerte,muertel,plur,2,default,1.917850113386521e-06,singular,grande,s,Las muertel [MASK],"[CLS] , Las , muerte , ##l , [MASK] , [SEP]",single-token,13.1643057319047
5781,muerte,muertel,plur,2,default,1.9525426978361793e-05,plural,grandes,s,Las muertel [MASK],"[CLS] , Las , muerte , ##l , [MASK] , [SEP]",single-token,10.843792994187655
5782,muerte,muerte##s,plur,2,artificial,4.641553914552787e-06,singular,grande,s,La muerte##s [MASK],"[CLS] , La , muerte , ##s , [MASK] , [SEP]",single-token,12.280461352413294
5783,muerte,muerte##s,plur,2,artificial,0.0001350834936602041,plural,grandes,s,La muerte##s [MASK],"[CLS] , La , muerte , ##s , [MASK] , [SEP]",single-token,8.90961749914349
5784,yacimiento,yacimiento,sing,1,default,1.669966513873078e-05,singular,grande,s,El yacimiento [MASK],"[CLS] , El , yacimiento , [MASK] , [SEP]",single-token,11.000121890315608
5785,yacimiento,yacimiento,sing,1,default,3.406395165939102e-08,plural,grandes,s,El yacimiento [MASK],"[CLS] , El , yacimiento , [MASK] , [SEP]",single-token,17.195026147907644
5786,yacimiento,yacimiyntos,plur,4,default,1.498603374727736e-08,singular,grande,s,Los yacimiyntos [MASK],"[CLS] , Los , yaci , ##mi , ##yn , ##tos , [MASK] , [SEP]",single-token,18.016147153086546
5787,yacimiento,yacimiyntos,plur,4,default,1.6046191149143851e-06,plural,grandes,s,Los yacimiyntos [MASK],"[CLS] , Los , yaci , ##mi , ##yn , ##tos , [MASK] , [SEP]",single-token,13.342624141124967
5788,yacimiento,yacimiento##s,plur,2,artificial,1.8922295566881076e-05,singular,grande,s,El yacimiento##s [MASK],"[CLS] , El , yacimiento , ##s , [MASK] , [SEP]",single-token,10.875169671527035
5789,yacimiento,yacimiento##s,plur,2,artificial,0.00014041534450370818,plural,grandes,s,El yacimiento##s [MASK],"[CLS] , El , yacimiento , ##s , [MASK] , [SEP]",single-token,8.870905781007474
5790,suministro,suministro,sing,1,default,2.609712055345881e-06,singular,grande,s,El suministro [MASK],"[CLS] , El , suministro , [MASK] , [SEP]",single-token,12.85627066633804
5791,suministro,suministro,sing,1,default,1.1918287157186569e-07,plural,grandes,s,El suministro [MASK],"[CLS] , El , suministro , [MASK] , [SEP]",single-token,15.942606787507156
5792,suministro,suministron,plur,2,default,2.05583114620822e-06,singular,grande,s,Los suministron [MASK],"[CLS] , Los , suministro , ##n , [MASK] , [SEP]",single-token,13.094830341074621
5793,suministro,suministron,plur,2,default,4.071801595273428e-05,plural,grandes,s,Los suministron [MASK],"[CLS] , Los , suministro , ##n , [MASK] , [SEP]",single-token,10.108839911056064
5794,suministro,suministro##s,plur,2,artificial,2.697716467991995e-07,singular,grande,s,El suministro##s [MASK],"[CLS] , El , suministro , ##s , [MASK] , [SEP]",single-token,15.125689988394104
5795,suministro,suministro##s,plur,2,artificial,1.7028962247422896e-05,plural,grandes,s,El suministro##s [MASK],"[CLS] , El , suministro , ##s , [MASK] , [SEP]",single-token,10.980595001880225
5796,colegio,colegio,sing,1,default,0.00016290679923258722,singular,grande,s,El colegio [MASK],"[CLS] , El , colegio , [MASK] , [SEP]",single-token,8.722332304537394
5797,colegio,colegio,sing,1,default,2.344022732359008e-06,plural,grandes,s,El colegio [MASK],"[CLS] , El , colegio , [MASK] , [SEP]",single-token,12.963641988191155
5798,colegio,colegtos,plur,3,default,1.0826156682242072e-07,singular,grande,s,Los colegtos [MASK],"[CLS] , Los , cole , ##g , ##tos , [MASK] , [SEP]",single-token,16.038715622909162
5799,colegio,colegtos,plur,3,default,1.4265337995311711e-05,plural,grandes,s,Los colegtos [MASK],"[CLS] , Los , cole , ##g , ##tos , [MASK] , [SEP]",single-token,11.157677879551349
5800,colegio,colegio##s,plur,2,artificial,2.734033841989003e-05,singular,grande,s,El colegio##s [MASK],"[CLS] , El , colegio , ##s , [MASK] , [SEP]",single-token,10.507147348548664
5801,colegio,colegio##s,plur,2,artificial,0.00034858667640946805,plural,grandes,s,El colegio##s [MASK],"[CLS] , El , colegio , ##s , [MASK] , [SEP]",single-token,7.961623645891418
5802,condado,condado,sing,1,default,2.524241790524684e-05,singular,grande,s,El condado [MASK],"[CLS] , El , condado , [MASK] , [SEP]",single-token,10.586984728316589
5803,condado,condado,sing,1,default,9.63251636676432e-07,plural,grandes,s,El condado [MASK],"[CLS] , El , condado , [MASK] , [SEP]",single-token,13.85295115432253
5804,condado,consados,plur,2,default,3.449694077062304e-07,singular,grande,s,Los consados [MASK],"[CLS] , Los , consa , ##dos , [MASK] , [SEP]",single-token,14.879810097162036
5805,condado,consados,plur,2,default,3.102787377429195e-05,plural,grandes,s,Los consados [MASK],"[CLS] , Los , consa , ##dos , [MASK] , [SEP]",single-token,10.380624603466524
5806,condado,condado##s,plur,2,artificial,4.848823778047517e-07,singular,grande,s,El condado##s [MASK],"[CLS] , El , condado , ##s , [MASK] , [SEP]",single-token,14.539359495411858
5807,condado,condado##s,plur,2,artificial,5.987527038087137e-05,plural,grandes,s,El condado##s [MASK],"[CLS] , El , condado , ##s , [MASK] , [SEP]",single-token,9.72324698648771
5808,hotele,hotele,sing,2,default,0.0002394903131062165,singular,grande,s,El hotele [MASK],"[CLS] , El , hotel , ##e , [MASK] , [SEP]",single-token,8.336997588251878
5809,hotele,hotele,sing,2,default,2.8584372557816096e-06,plural,grandes,s,El hotele [MASK],"[CLS] , El , hotel , ##e , [MASK] , [SEP]",single-token,12.765235496533453
5810,hotele,hoteges,plur,3,default,3.190654140894367e-08,singular,grande,s,Los hoteges [MASK],"[CLS] , Los , ho , ##te , ##ges , [MASK] , [SEP]",single-token,17.260454788336013
5811,hotele,hoteges,plur,3,default,4.9941772886086255e-06,plural,grandes,s,Los hoteges [MASK],"[CLS] , Los , ho , ##te , ##ges , [MASK] , [SEP]",single-token,12.207237866414703
5812,hotele,hotele##s,plur,3,artificial,8.97534700925462e-05,singular,grande,s,El hotele##s [MASK],"[CLS] , El , hotel , ##e , ##s , [MASK] , [SEP]",single-token,9.318443867359516
5813,hotele,hotele##s,plur,3,artificial,8.83390530361794e-05,plural,grandes,s,El hotele##s [MASK],"[CLS] , El , hotel , ##e , ##s , [MASK] , [SEP]",single-token,9.334328271389465
5814,laterale,laterale,sing,2,default,1.7832426237873733e-05,singular,grande,s,El laterale [MASK],"[CLS] , El , lateral , ##e , [MASK] , [SEP]",single-token,10.934492059190058
5815,laterale,laterale,sing,2,default,3.729125808149547e-07,plural,grandes,s,El laterale [MASK],"[CLS] , El , lateral , ##e , [MASK] , [SEP]",single-token,14.801921812559343
5816,laterale,laterayes,plur,3,default,5.131315674589132e-07,singular,grande,s,Los laterayes [MASK],"[CLS] , Los , later , ##ay , ##es , [MASK] , [SEP]",single-token,14.482733557876118
5817,laterale,laterayes,plur,3,default,2.8271251721889712e-05,plural,grandes,s,Los laterayes [MASK],"[CLS] , Los , later , ##ay , ##es , [MASK] , [SEP]",single-token,10.473665109846358
5818,laterale,laterale##s,plur,3,artificial,3.128394382656552e-05,singular,grande,s,El laterale##s [MASK],"[CLS] , El , lateral , ##e , ##s , [MASK] , [SEP]",single-token,10.372405568822815
5819,laterale,laterale##s,plur,3,artificial,4.40954545410932e-06,plural,grandes,s,El laterale##s [MASK],"[CLS] , El , lateral , ##e , ##s , [MASK] , [SEP]",single-token,12.331738945448304
5820,visita,visita,sing,1,default,3.1371360819321126e-05,singular,grande,s,La visita [MASK],"[CLS] , La , visita , [MASK] , [SEP]",single-token,10.3696151570621
5821,visita,visita,sing,1,default,3.646806945312164e-08,plural,grandes,s,La visita [MASK],"[CLS] , La , visita , [MASK] , [SEP]",single-token,17.126828768730622
5822,visita,visixas,plur,3,default,4.3240977021241633e-08,singular,grande,s,Las visixas [MASK],"[CLS] , Las , vis , ##ix , ##as , [MASK] , [SEP]",single-token,16.956477249119814
5823,visita,visixas,plur,3,default,2.7257599413132994e-06,plural,grandes,s,Las visixas [MASK],"[CLS] , Las , vis , ##ix , ##as , [MASK] , [SEP]",single-token,12.812763291182016
5824,visita,visita##s,plur,2,artificial,2.6576585696602706e-06,singular,grande,s,La visita##s [MASK],"[CLS] , La , visita , ##s , [MASK] , [SEP]",single-token,12.838065059776541
5825,visita,visita##s,plur,2,artificial,3.1437870347872376e-05,plural,grandes,s,La visita##s [MASK],"[CLS] , La , visita , ##s , [MASK] , [SEP]",single-token,10.367497329724484
5826,invitado,invitado,sing,1,default,1.6037962268455885e-05,singular,grande,s,El invitado [MASK],"[CLS] , El , invitado , [MASK] , [SEP]",single-token,11.040552004216206
5827,invitado,invitado,sing,1,default,9.123777289232748e-08,plural,grandes,s,El invitado [MASK],"[CLS] , El , invitado , [MASK] , [SEP]",single-token,16.209796849162558
5828,invitado,invilados,plur,2,default,2.1543684169955668e-07,singular,grande,s,Los invilados [MASK],"[CLS] , Los , invi , ##lados , [MASK] , [SEP]",single-token,15.350598048318641
5829,invitado,invilados,plur,2,default,1.8884837118093856e-05,plural,grandes,s,Los invilados [MASK],"[CLS] , Los , invi , ##lados , [MASK] , [SEP]",single-token,10.877151226772508
5830,invitado,invitado##s,plur,2,artificial,1.2373857316561043e-06,singular,grande,s,El invitado##s [MASK],"[CLS] , El , invitado , ##s , [MASK] , [SEP]",single-token,13.60250968482266
5831,invitado,invitado##s,plur,2,artificial,5.4661635658703744e-05,plural,grandes,s,El invitado##s [MASK],"[CLS] , El , invitado , ##s , [MASK] , [SEP]",single-token,9.814348453676732
5832,antigüedade,antigüedade,sing,1,default,1.0983661013597157e-05,singular,grande,s,La antigüedade [MASK],"[CLS] , La , [UNK] , [MASK] , [SEP]",single-token,11.419101751810496
5833,antigüedade,antigüedade,sing,1,default,2.1314264131433447e-07,plural,grandes,s,La antigüedade [MASK],"[CLS] , La , [UNK] , [MASK] , [SEP]",single-token,15.361304217838839
5834,antigüedade,antigüeoades,plur,1,default,2.700529080357228e-07,singular,grande,s,Las antigüeoades [MASK],"[CLS] , Las , [UNK] , [MASK] , [SEP]",single-token,15.124647941456983
5835,antigüedade,antigüeoades,plur,1,default,3.0407374651986174e-05,plural,grandes,s,Las antigüeoades [MASK],"[CLS] , Las , [UNK] , [MASK] , [SEP]",single-token,10.400825391735237
5836,antigüedade,antigüedade##s,plur,2,artificial,3.1096751627046615e-06,singular,grande,s,La antigüedade##s [MASK],"[CLS] , La , [UNK] , ##s , [MASK] , [SEP]",single-token,12.680992286519444
5837,antigüedade,antigüedade##s,plur,2,artificial,1.0334501894249115e-05,plural,grandes,s,La antigüedade##s [MASK],"[CLS] , La , [UNK] , ##s , [MASK] , [SEP]",single-token,11.480022562000801
5838,catástrofe,catástrofe,sing,1,default,4.3305404687998816e-05,singular,grande,s,La catástrofe [MASK],"[CLS] , La , catástrofe , [MASK] , [SEP]",single-token,10.047233111160878
5839,catástrofe,catástrofe,sing,1,default,9.743106943460589e-08,plural,grandes,s,La catástrofe [MASK],"[CLS] , La , catástrofe , [MASK] , [SEP]",single-token,16.14412068912882
5840,catástrofe,catástaofes,plur,4,default,4.802448572149842e-08,singular,grande,s,Las catástaofes [MASK],"[CLS] , Las , catá , ##sta , ##of , ##es , [MASK] , [SEP]",single-token,16.851554836907205
5841,catástrofe,catástaofes,plur,4,default,7.420472229568986e-06,plural,grandes,s,Las catástaofes [MASK],"[CLS] , Las , catá , ##sta , ##of , ##es , [MASK] , [SEP]",single-token,11.811267860011048
5842,catástrofe,catástrofe##s,plur,2,artificial,1.044149848894449e-05,singular,grande,s,La catástrofe##s [MASK],"[CLS] , La , catástrofe , ##s , [MASK] , [SEP]",single-token,11.469722452385916
5843,catástrofe,catástrofe##s,plur,2,artificial,0.0002601331507321447,plural,grandes,s,La catástrofe##s [MASK],"[CLS] , La , catástrofe , ##s , [MASK] , [SEP]",single-token,8.254316939835963
5844,mapa,mapa,sing,1,default,0.00023492093896493316,singular,grande,s,El mapa [MASK],"[CLS] , El , mapa , [MASK] , [SEP]",single-token,8.356261530361817
5845,mapa,mapa,sing,1,default,5.257148814052925e-07,plural,grandes,s,El mapa [MASK],"[CLS] , El , mapa , [MASK] , [SEP]",single-token,14.458506821731497
