,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal
2217,caza,cazau,plur,2,default,9.504646186542232e-06,plural,grandes,s,[MASK] cazau [MASK],"[CLS] , [MASK] , caza , ##u , [MASK] , [SEP]",morphemic,11.563729806647038
2218,caza,caza##s,plur,2,artificial,3.060405333599192e-06,singular,grande,s,[MASK] caza##s [MASK],"[CLS] , La , caza , ##s , [MASK] , [SEP]",morphemic,12.696963188811775
2219,caza,caza##s,plur,2,artificial,2.269573451485485e-05,plural,grandes,s,[MASK] caza##s [MASK],"[CLS] , La , caza , ##s , [MASK] , [SEP]",morphemic,10.693333557968206
2220,emplazamiento,emplazamiento,sing,1,default,4.285745944798691e-06,singular,grande,s,[MASK] emplazamiento [MASK],"[CLS] , [MASK] , emplazamiento , [MASK] , [SEP]",morphemic,12.360215938265021
2221,emplazamiento,emplazamiento,sing,1,default,3.9267368379114487e-07,plural,grandes,s,[MASK] emplazamiento [MASK],"[CLS] , [MASK] , emplazamiento , [MASK] , [SEP]",morphemic,14.75028689112681
2222,emplazamiento,eoplazamientos,plur,4,default,4.123718099435791e-06,singular,grande,s,[MASK] eoplazamientos [MASK],"[CLS] , [MASK] , e , ##op , ##lazamiento , ##s , [MASK] , [SEP]",morphemic,12.39875535024784
2223,emplazamiento,eoplazamientos,plur,4,default,0.00017021251551341265,plural,grandes,s,[MASK] eoplazamientos [MASK],"[CLS] , [MASK] , e , ##op , ##lazamiento , ##s , [MASK] , [SEP]",morphemic,8.678462810372142
2224,emplazamiento,emplazamiento##s,plur,2,artificial,2.8076271973986877e-07,singular,grande,s,[MASK] emplazamiento##s [MASK],"[CLS] , El , emplazamiento , ##s , [MASK] , [SEP]",morphemic,15.085755938067893
2225,emplazamiento,emplazamiento##s,plur,2,artificial,5.5407754189218394e-06,plural,grandes,s,[MASK] emplazamiento##s [MASK],"[CLS] , El , emplazamiento , ##s , [MASK] , [SEP]",morphemic,12.10337609968518
2226,balance,balance,sing,1,default,2.6873431124840863e-05,singular,grande,s,[MASK] balance [MASK],"[CLS] , [MASK] , balance , [MASK] , [SEP]",morphemic,10.524372449970544
2227,balance,balance,sing,1,default,2.175612644350622e-05,plural,grandes,s,[MASK] balance [MASK],"[CLS] , [MASK] , balance , [MASK] , [SEP]",morphemic,10.73561516452919
2228,balance,baladces,plur,3,default,2.2447638912126422e-05,singular,grande,s,[MASK] baladces [MASK],"[CLS] , [MASK] , bala , ##d , ##ces , [MASK] , [SEP]",morphemic,10.704325120258916
2229,balance,baladces,plur,3,default,0.0009337706142105162,plural,grandes,s,[MASK] baladces [MASK],"[CLS] , [MASK] , bala , ##d , ##ces , [MASK] , [SEP]",morphemic,6.976279744962525
2230,balance,balance##s,plur,2,artificial,5.174459261070297e-07,singular,grande,s,[MASK] balance##s [MASK],"[CLS] , El , balance , ##s , [MASK] , [SEP]",morphemic,14.474360807880847
2231,balance,balance##s,plur,2,artificial,1.9526167307049036e-05,plural,grandes,s,[MASK] balance##s [MASK],"[CLS] , El , balance , ##s , [MASK] , [SEP]",morphemic,10.8437550787734
2232,unanimidade,unanimidade,sing,2,default,2.2553567760041915e-05,singular,grande,s,[MASK] unanimidade [MASK],"[CLS] , [MASK] , unanimidad , ##e , [MASK] , [SEP]",morphemic,10.699617289007419
2233,unanimidade,unanimidade,sing,2,default,1.3190429854148533e-05,plural,grandes,s,[MASK] unanimidade [MASK],"[CLS] , [MASK] , unanimidad , ##e , [MASK] , [SEP]",morphemic,11.236019002368915
2234,unanimidade,cnanimidades,plur,4,default,4.086909939360339e-06,singular,grande,s,[MASK] cnanimidades [MASK],"[CLS] , [MASK] , c , ##nan , ##imi , ##dades , [MASK] , [SEP]",morphemic,12.407721389504463
2235,unanimidade,cnanimidades,plur,4,default,0.00032835706952027977,plural,grandes,s,[MASK] cnanimidades [MASK],"[CLS] , [MASK] , c , ##nan , ##imi , ##dades , [MASK] , [SEP]",morphemic,8.021408915118139
2236,unanimidade,unanimidade##s,plur,3,artificial,1.3063891856290866e-05,singular,grande,s,[MASK] unanimidade##s [MASK],"[CLS] , La , unanimidad , ##e , ##s , [MASK] , [SEP]",morphemic,11.24565848032403
2237,unanimidade,unanimidade##s,plur,3,artificial,1.6648180462652817e-05,plural,grandes,s,[MASK] unanimidade##s [MASK],"[CLS] , La , unanimidad , ##e , ##s , [MASK] , [SEP]",morphemic,11.003209629031835
2238,manejo,manejo,sing,1,default,7.310389264603145e-06,singular,grande,s,[MASK] manejo [MASK],"[CLS] , [MASK] , manejo , [MASK] , [SEP]",morphemic,11.826214034648666
2239,manejo,manejo,sing,1,default,2.260762357764179e-06,plural,grandes,s,[MASK] manejo [MASK],"[CLS] , [MASK] , manejo , [MASK] , [SEP]",morphemic,12.999808475117526
2240,manejo,sanejos,plur,3,default,1.0843927157111466e-05,singular,grande,s,[MASK] sanejos [MASK],"[CLS] , [MASK] , san , ##ejo , ##s , [MASK] , [SEP]",morphemic,11.431905343695357
2241,manejo,sanejos,plur,3,default,0.001153060351498425,plural,grandes,s,[MASK] sanejos [MASK],"[CLS] , [MASK] , san , ##ejo , ##s , [MASK] , [SEP]",morphemic,6.765335696048216
2242,manejo,manejo##s,plur,2,artificial,4.314881891787081e-07,singular,grande,s,[MASK] manejo##s [MASK],"[CLS] , El , manejo , ##s , [MASK] , [SEP]",morphemic,14.656025698341665
2243,manejo,manejo##s,plur,2,artificial,2.978437078127172e-05,plural,grandes,s,[MASK] manejo##s [MASK],"[CLS] , El , manejo , ##s , [MASK] , [SEP]",morphemic,10.42152677246276
2244,comandante,comandante,sing,1,default,3.329319952172227e-06,singular,grande,s,[MASK] comandante [MASK],"[CLS] , [MASK] , comandante , [MASK] , [SEP]",morphemic,12.612742493394272
2245,comandante,comandante,sing,1,default,7.804701596114683e-08,plural,grandes,s,[MASK] comandante [MASK],"[CLS] , [MASK] , comandante , [MASK] , [SEP]",morphemic,16.36595442311627
2246,comandante,comaydantes,plur,3,default,1.6496024954903987e-06,singular,grande,s,[MASK] comaydantes [MASK],"[CLS] , [MASK] , coma , ##yd , ##antes , [MASK] , [SEP]",morphemic,13.314976210899701
2247,comandante,comaydantes,plur,3,default,0.0002561054425314069,plural,grandes,s,[MASK] comaydantes [MASK],"[CLS] , [MASK] , coma , ##yd , ##antes , [MASK] , [SEP]",morphemic,8.269921313397699
2248,comandante,comandante##s,plur,2,artificial,2.1096191460401315e-08,singular,grande,s,[MASK] comandante##s [MASK],"[CLS] , El , comandante , ##s , [MASK] , [SEP]",morphemic,17.674173312263434
2249,comandante,comandante##s,plur,2,artificial,1.943138840942993e-06,plural,grandes,s,[MASK] comandante##s [MASK],"[CLS] , El , comandante , ##s , [MASK] , [SEP]",morphemic,13.151205933126022
2250,aparcamiento,aparcamiento,sing,1,default,8.253975829575211e-05,singular,grande,s,[MASK] aparcamiento [MASK],"[CLS] , [MASK] , aparcamiento , [MASK] , [SEP]",morphemic,9.40223046197279
2251,aparcamiento,aparcamiento,sing,1,default,1.4926454241503961e-05,plural,grandes,s,[MASK] aparcamiento [MASK],"[CLS] , [MASK] , aparcamiento , [MASK] , [SEP]",morphemic,11.112375466815566
2252,aparcamiento,aparcamaentos,plur,5,default,4.132227331865579e-06,singular,grande,s,[MASK] aparcamaentos [MASK],"[CLS] , [MASK] , apar , ##cam , ##ae , ##nto , ##s , [MASK] , [SEP]",morphemic,12.396693990827838
2253,aparcamiento,aparcamaentos,plur,5,default,0.0005338123883120716,plural,grandes,s,[MASK] aparcamaentos [MASK],"[CLS] , [MASK] , apar , ##cam , ##ae , ##nto , ##s , [MASK] , [SEP]",morphemic,7.535466113484818
2254,aparcamiento,aparcamiento##s,plur,2,artificial,9.565950165324466e-08,singular,grande,s,[MASK] aparcamiento##s [MASK],"[CLS] , El , aparcamiento , ##s , [MASK] , [SEP]",morphemic,16.1624708082704
2255,aparcamiento,aparcamiento##s,plur,2,artificial,1.7376438563587726e-06,plural,grandes,s,[MASK] aparcamiento##s [MASK],"[CLS] , El , aparcamiento , ##s , [MASK] , [SEP]",morphemic,13.262980467908152
2256,insolvencia,insolvencia,sing,1,default,3.792088318732567e-05,singular,grande,s,[MASK] insolvencia [MASK],"[CLS] , [MASK] , insolvencia , [MASK] , [SEP]",morphemic,10.180008590043677
2257,insolvencia,insolvencia,sing,1,default,9.993323146773037e-06,plural,grandes,s,[MASK] insolvencia [MASK],"[CLS] , [MASK] , insolvencia , [MASK] , [SEP]",morphemic,11.513593373294038
2258,insolvencia,insolveecias,plur,4,default,3.2989537430694327e-06,singular,grande,s,[MASK] insolveecias [MASK],"[CLS] , [MASK] , insol , ##ve , ##eci , ##as , [MASK] , [SEP]",morphemic,12.62190518731676
2259,insolvencia,insolveecias,plur,4,default,0.00013908519758842885,plural,grandes,s,[MASK] insolveecias [MASK],"[CLS] , [MASK] , insol , ##ve , ##eci , ##as , [MASK] , [SEP]",morphemic,8.880423880309003
2260,insolvencia,insolvencia##s,plur,2,artificial,6.063678483769763e-07,singular,grande,s,[MASK] insolvencia##s [MASK],"[CLS] , La , insolvencia , ##s , [MASK] , [SEP]",morphemic,14.315779024510402
2261,insolvencia,insolvencia##s,plur,2,artificial,2.9322760383365676e-05,plural,grandes,s,[MASK] insolvencia##s [MASK],"[CLS] , La , insolvencia , ##s , [MASK] , [SEP]",morphemic,10.43714653860499
2262,descenso,descenso,sing,1,default,6.865517207188532e-05,singular,grande,s,[MASK] descenso [MASK],"[CLS] , [MASK] , descenso , [MASK] , [SEP]",morphemic,9.586414088866626
2263,descenso,descenso,sing,1,default,1.2031949154334143e-05,plural,grandes,s,[MASK] descenso [MASK],"[CLS] , [MASK] , descenso , [MASK] , [SEP]",morphemic,11.327945016635555
2264,descenso,bescensos,plur,3,default,8.95702833076939e-05,singular,grande,s,[MASK] bescensos [MASK],"[CLS] , [MASK] , bes , ##cen , ##sos , [MASK] , [SEP]",morphemic,9.320486952506913
2265,descenso,bescensos,plur,3,default,0.0007591175963170826,plural,grandes,s,[MASK] bescensos [MASK],"[CLS] , [MASK] , bes , ##cen , ##sos , [MASK] , [SEP]",morphemic,7.183353856710831
2266,descenso,descenso##s,plur,2,artificial,1.342011159977119e-06,singular,grande,s,[MASK] descenso##s [MASK],"[CLS] , El , descenso , ##s , [MASK] , [SEP]",morphemic,13.521341203520063
2267,descenso,descenso##s,plur,2,artificial,8.3719271060545e-05,plural,grandes,s,[MASK] descenso##s [MASK],"[CLS] , El , descenso , ##s , [MASK] , [SEP]",morphemic,9.388041367297946
2268,chantaje,chantaje,sing,1,default,3.167400063830428e-05,singular,grande,s,[MASK] chantaje [MASK],"[CLS] , [MASK] , chantaje , [MASK] , [SEP]",morphemic,10.36001438274243
2269,chantaje,chantaje,sing,1,default,8.606482879258692e-06,plural,grandes,s,[MASK] chantaje [MASK],"[CLS] , [MASK] , chantaje , [MASK] , [SEP]",morphemic,11.662994815517177
2270,chantaje,chantaies,plur,2,default,2.85398982668994e-06,singular,grande,s,[MASK] chantaies [MASK],"[CLS] , [MASK] , chanta , ##ies , [MASK] , [SEP]",morphemic,12.76679260349554
2271,chantaje,chantaies,plur,2,default,6.510631646960974e-05,plural,grandes,s,[MASK] chantaies [MASK],"[CLS] , [MASK] , chanta , ##ies , [MASK] , [SEP]",morphemic,9.639488986273639
2272,chantaje,chantaje##s,plur,2,artificial,2.145342250514659e-06,singular,grande,s,[MASK] chantaje##s [MASK],"[CLS] , El , chantaje , ##s , [MASK] , [SEP]",morphemic,13.052211460962722
2273,chantaje,chantaje##s,plur,2,artificial,3.196491161361337e-05,plural,grandes,s,[MASK] chantaje##s [MASK],"[CLS] , El , chantaje , ##s , [MASK] , [SEP]",morphemic,10.350871768848316
2274,forense,forense,sing,1,default,1.1028753306163708e-06,singular,grande,s,[MASK] forense [MASK],"[CLS] , [MASK] , forense , [MASK] , [SEP]",morphemic,13.717589851627357
2275,forense,forense,sing,1,default,7.800185386486191e-09,plural,grandes,s,[MASK] forense [MASK],"[CLS] , [MASK] , forense , [MASK] , [SEP]",morphemic,18.669118336035076
2276,forense,fowenses,plur,3,default,2.5194883619406028e-06,singular,grande,s,[MASK] fowenses [MASK],"[CLS] , [MASK] , fo , ##w , ##enses , [MASK] , [SEP]",morphemic,12.891454708030473
2277,forense,fowenses,plur,3,default,3.9602713513886556e-05,plural,grandes,s,[MASK] fowenses [MASK],"[CLS] , [MASK] , fo , ##w , ##enses , [MASK] , [SEP]",morphemic,10.136612918973494
2278,forense,forense##s,plur,2,artificial,3.813111604245023e-08,singular,grande,s,[MASK] forense##s [MASK],"[CLS] , El , forense , ##s , [MASK] , [SEP]",morphemic,17.082235194099294
2279,forense,forense##s,plur,2,artificial,1.982448793569347e-06,plural,grandes,s,[MASK] forense##s [MASK],"[CLS] , El , forense , ##s , [MASK] , [SEP]",morphemic,13.131177712991999
2280,fractura,fractura,sing,1,default,8.130754576995969e-05,singular,grande,s,[MASK] fractura [MASK],"[CLS] , [MASK] , fractura , [MASK] , [SEP]",morphemic,9.41727173181881
2281,fractura,fractura,sing,1,default,8.53069741424406e-06,plural,grandes,s,[MASK] fractura [MASK],"[CLS] , [MASK] , fractura , [MASK] , [SEP]",morphemic,11.671839439633574
2282,fractura,fractmras,plur,4,default,1.4942268535378389e-05,singular,grande,s,[MASK] fractmras [MASK],"[CLS] , [MASK] , frac , ##t , ##m , ##ras , [MASK] , [SEP]",morphemic,11.111316546722446
2283,fractura,fractmras,plur,4,default,0.0001692555088084191,plural,grandes,s,[MASK] fractmras [MASK],"[CLS] , [MASK] , frac , ##t , ##m , ##ras , [MASK] , [SEP]",morphemic,8.684101098350503
2284,fractura,fractura##s,plur,2,artificial,6.490897703770315e-07,singular,grande,s,[MASK] fractura##s [MASK],"[CLS] , La , fractura , ##s , [MASK] , [SEP]",morphemic,14.24769480873379
2285,fractura,fractura##s,plur,2,artificial,6.225322431419045e-05,plural,grandes,s,[MASK] fractura##s [MASK],"[CLS] , La , fractura , ##s , [MASK] , [SEP]",morphemic,9.68430022774894
2286,bise,bise,sing,2,default,2.6136423912248574e-05,singular,grande,s,[MASK] bise [MASK],"[CLS] , [MASK] , bis , ##e , [MASK] , [SEP]",morphemic,10.552180664320128
2287,bise,bise,sing,2,default,1.0731790098361671e-05,plural,grandes,s,[MASK] bise [MASK],"[CLS] , [MASK] , bis , ##e , [MASK] , [SEP]",morphemic,11.442300184075052
2288,bise,bisea,plur,2,default,8.370634895982221e-05,singular,grande,s,[MASK] bisea [MASK],"[CLS] , [MASK] , bis , ##ea , [MASK] , [SEP]",morphemic,9.388195729584279
2289,bise,bisea,plur,2,default,1.1519840882101562e-05,plural,grandes,s,[MASK] bisea [MASK],"[CLS] , [MASK] , bis , ##ea , [MASK] , [SEP]",morphemic,11.371439715109492
2290,bise,bise##s,plur,3,artificial,1.1942443961743265e-05,singular,grande,s,[MASK] bise##s [MASK],"[CLS] , El , bis , ##e , ##s , [MASK] , [SEP]",morphemic,11.335411784032155
2291,bise,bise##s,plur,3,artificial,1.4673738633064204e-06,plural,grandes,s,[MASK] bise##s [MASK],"[CLS] , El , bis , ##e , ##s , [MASK] , [SEP]",morphemic,13.432036242392257
2292,lenguaje,lenguaje,sing,1,default,7.813527531652653e-07,singular,grande,s,[MASK] lenguaje [MASK],"[CLS] , [MASK] , lenguaje , [MASK] , [SEP]",morphemic,14.06223912049279
2293,lenguaje,lenguaje,sing,1,default,1.3640821805438463e-07,plural,grandes,s,[MASK] lenguaje [MASK],"[CLS] , [MASK] , lenguaje , [MASK] , [SEP]",morphemic,15.807613843686411
2294,lenguaje,lenguajew,plur,2,default,7.422028147630044e-07,singular,grande,s,[MASK] lenguajew [MASK],"[CLS] , [MASK] , lenguaje , ##w , [MASK] , [SEP]",morphemic,14.113643295868194
2295,lenguaje,lenguajew,plur,2,default,3.3964190038204833e-07,plural,grandes,s,[MASK] lenguajew [MASK],"[CLS] , [MASK] , lenguaje , ##w , [MASK] , [SEP]",morphemic,14.895374008547519
2296,lenguaje,lenguaje##s,plur,2,artificial,2.3943181659547008e-08,singular,grande,s,[MASK] lenguaje##s [MASK],"[CLS] , El , lenguaje , ##s , [MASK] , [SEP]",morphemic,17.5475822442459
2297,lenguaje,lenguaje##s,plur,2,artificial,6.723871774738654e-05,plural,grandes,s,[MASK] lenguaje##s [MASK],"[CLS] , El , lenguaje , ##s , [MASK] , [SEP]",morphemic,9.607261319394706
2298,coro,coro,sing,1,default,4.468365659704432e-05,singular,grande,s,[MASK] coro [MASK],"[CLS] , [MASK] , coro , [MASK] , [SEP]",morphemic,10.015902747428783
2299,coro,coro,sing,1,default,1.1995019121968653e-05,plural,grandes,s,[MASK] coro [MASK],"[CLS] , [MASK] , coro , [MASK] , [SEP]",morphemic,11.331019067512266
2300,coro,corps,plur,2,default,2.7694741220329888e-05,singular,grande,s,[MASK] corps [MASK],"[CLS] , [MASK] , cor , ##ps , [MASK] , [SEP]",morphemic,10.494268010435846
2301,coro,corps,plur,2,default,0.0003567852545529604,plural,grandes,s,[MASK] corps [MASK],"[CLS] , [MASK] , cor , ##ps , [MASK] , [SEP]",morphemic,7.93837648503796
2302,coro,coro##s,plur,2,artificial,1.3655961765834945e-06,singular,grande,s,[MASK] coro##s [MASK],"[CLS] , El , coro , ##s , [MASK] , [SEP]",morphemic,13.503919465277148
2303,coro,coro##s,plur,2,artificial,5.418829096015543e-05,plural,grandes,s,[MASK] coro##s [MASK],"[CLS] , El , coro , ##s , [MASK] , [SEP]",morphemic,9.823045706802839
2304,melodía,melodía,sing,1,default,1.3517224033421371e-05,singular,grande,s,[MASK] melodía [MASK],"[CLS] , [MASK] , melodía , [MASK] , [SEP]",morphemic,11.211545831402896
2305,melodía,melodía,sing,1,default,1.425895561624202e-06,plural,grandes,s,[MASK] melodía [MASK],"[CLS] , [MASK] , melodía , [MASK] , [SEP]",morphemic,13.460710477346959
2306,melodía,melodíns,plur,3,default,8.432314643869177e-06,singular,grande,s,[MASK] melodíns [MASK],"[CLS] , [MASK] , melo , ##dín , ##s , [MASK] , [SEP]",morphemic,11.683439251412091
2307,melodía,melodíns,plur,3,default,0.001765487832017243,plural,grandes,s,[MASK] melodíns [MASK],"[CLS] , [MASK] , melo , ##dín , ##s , [MASK] , [SEP]",morphemic,6.339328234708373
2308,melodía,melodía##s,plur,2,artificial,1.2338538226686069e-06,singular,grande,s,[MASK] melodía##s [MASK],"[CLS] , La , melodía , ##s , [MASK] , [SEP]",morphemic,13.605368097626965
2309,melodía,melodía##s,plur,2,artificial,0.00011067728337366134,plural,grandes,s,[MASK] melodía##s [MASK],"[CLS] , La , melodía , ##s , [MASK] , [SEP]",morphemic,9.108891948217927
2310,limpieza,limpieza,sing,1,default,1.234188130183611e-05,singular,grande,s,[MASK] limpieza [MASK],"[CLS] , [MASK] , limpieza , [MASK] , [SEP]",morphemic,11.302512095528913
2311,limpieza,limpieza,sing,1,default,5.775455520051764e-06,plural,grandes,s,[MASK] limpieza [MASK],"[CLS] , [MASK] , limpieza , [MASK] , [SEP]",morphemic,12.061893426736075
2312,limpieza,lrmpiezas,plur,5,default,4.117660864721984e-06,singular,grande,s,[MASK] lrmpiezas [MASK],"[CLS] , [MASK] , l , ##r , ##mpi , ##eza , ##s , [MASK] , [SEP]",morphemic,12.400225307115699
2313,limpieza,lrmpiezas,plur,5,default,0.00030628236709162593,plural,grandes,s,[MASK] lrmpiezas [MASK],"[CLS] , [MASK] , l , ##r , ##mpi , ##eza , ##s , [MASK] , [SEP]",morphemic,8.091003113227517
2314,limpieza,limpieza##s,plur,2,artificial,4.4575390489853817e-08,singular,grande,s,[MASK] limpieza##s [MASK],"[CLS] , La , limpieza , ##s , [MASK] , [SEP]",morphemic,16.926083912947213
2315,limpieza,limpieza##s,plur,2,artificial,5.882914138055639e-06,plural,grandes,s,[MASK] limpieza##s [MASK],"[CLS] , La , limpieza , ##s , [MASK] , [SEP]",morphemic,12.043458317113561
2316,moto,moto,sing,1,default,8.003522816579789e-05,singular,grande,s,[MASK] moto [MASK],"[CLS] , [MASK] , moto , [MASK] , [SEP]",morphemic,9.433043668144439
2317,moto,moto,sing,1,default,1.116827752412064e-05,plural,grandes,s,[MASK] moto [MASK],"[CLS] , [MASK] , moto , [MASK] , [SEP]",morphemic,11.402433162313843
2318,moto,matos,plur,2,default,4.281710971554276e-06,singular,grande,s,[MASK] matos [MASK],"[CLS] , [MASK] , mato , ##s , [MASK] , [SEP]",morphemic,12.36115786854425
2319,moto,matos,plur,2,default,0.00031711164047010243,plural,grandes,s,[MASK] matos [MASK],"[CLS] , [MASK] , mato , ##s , [MASK] , [SEP]",morphemic,8.056256667948034
2320,moto,moto##s,plur,2,artificial,1.2040845831506886e-06,singular,grande,s,[MASK] moto##s [MASK],"[CLS] , La , moto , ##s , [MASK] , [SEP]",morphemic,13.6297909617589
2321,moto,moto##s,plur,2,artificial,1.8517699572839774e-05,plural,grandes,s,[MASK] moto##s [MASK],"[CLS] , La , moto , ##s , [MASK] , [SEP]",morphemic,10.896783549590932
2322,lecho,lecho,sing,1,default,5.044387580710463e-05,singular,grande,s,[MASK] lecho [MASK],"[CLS] , [MASK] , lecho , [MASK] , [SEP]",morphemic,9.894649209869065
2323,lecho,lecho,sing,1,default,1.727960579955834e-06,plural,grandes,s,[MASK] lecho [MASK],"[CLS] , [MASK] , lecho , [MASK] , [SEP]",morphemic,13.26856870036818
2324,lecho,lecwos,plur,3,default,4.810496534446429e-07,singular,grande,s,[MASK] lecwos [MASK],"[CLS] , [MASK] , lec , ##w , ##os , [MASK] , [SEP]",morphemic,14.547295342553818
2325,lecho,lecwos,plur,3,default,4.1552768379915506e-05,plural,grandes,s,[MASK] lecwos [MASK],"[CLS] , [MASK] , lec , ##w , ##os , [MASK] , [SEP]",morphemic,10.08854641120688
2326,lecho,lecho##s,plur,2,artificial,2.7821308322018012e-05,singular,grande,s,[MASK] lecho##s [MASK],"[CLS] , El , lecho , ##s , [MASK] , [SEP]",morphemic,10.489708344464843
2327,lecho,lecho##s,plur,2,artificial,8.662250911584124e-05,plural,grandes,s,[MASK] lecho##s [MASK],"[CLS] , El , lecho , ##s , [MASK] , [SEP]",morphemic,9.353950855663117
2328,sombrero,sombrero,sing,1,default,0.000275805767159909,singular,grande,s,[MASK] sombrero [MASK],"[CLS] , [MASK] , sombrero , [MASK] , [SEP]",morphemic,8.195813682164129
2329,sombrero,sombrero,sing,1,default,8.23473328637192e-06,plural,grandes,s,[MASK] sombrero [MASK],"[CLS] , [MASK] , sombrero , [MASK] , [SEP]",morphemic,11.707149582670713
2330,sombrero,sombrerds,plur,3,default,2.861347638827283e-05,singular,grande,s,[MASK] sombrerds [MASK],"[CLS] , [MASK] , sombr , ##er , ##ds , [MASK] , [SEP]",morphemic,10.461632748732288
2331,sombrero,sombrerds,plur,3,default,0.0004012033750768751,plural,grandes,s,[MASK] sombrerds [MASK],"[CLS] , [MASK] , sombr , ##er , ##ds , [MASK] , [SEP]",morphemic,7.8210420894570545
2332,sombrero,sombrero##s,plur,2,artificial,3.35363711201353e-06,singular,grande,s,[MASK] sombrero##s [MASK],"[CLS] , El , sombrero , ##s , [MASK] , [SEP]",morphemic,12.605465096000145
2333,sombrero,sombrero##s,plur,2,artificial,4.2227242374792695e-05,plural,grandes,s,[MASK] sombrero##s [MASK],"[CLS] , El , sombrero , ##s , [MASK] , [SEP]",morphemic,10.072444991297557
2334,reina,reina,sing,1,default,0.00010838121670531109,singular,grande,s,[MASK] reina [MASK],"[CLS] , [MASK] , reina , [MASK] , [SEP]",morphemic,9.129855761599313
2335,reina,reina,sing,1,default,8.523289579898119e-06,plural,grandes,s,[MASK] reina [MASK],"[CLS] , [MASK] , reina , [MASK] , [SEP]",morphemic,11.672708190713823
2336,reina,reinrs,plur,2,default,1.5181272829067893e-05,singular,grande,s,[MASK] reinrs [MASK],"[CLS] , [MASK] , rein , ##rs , [MASK] , [SEP]",morphemic,11.095447940429722
2337,reina,reinrs,plur,2,default,0.0001925510005094111,plural,grandes,s,[MASK] reinrs [MASK],"[CLS] , [MASK] , rein , ##rs , [MASK] , [SEP]",morphemic,8.555149501615006
2338,reina,reina##s,plur,2,artificial,1.925541255332064e-06,singular,grande,s,[MASK] reina##s [MASK],"[CLS] , La , reina , ##s , [MASK] , [SEP]",morphemic,13.160303458144782
2339,reina,reina##s,plur,2,artificial,0.00012834774679504335,plural,grandes,s,[MASK] reina##s [MASK],"[CLS] , La , reina , ##s , [MASK] , [SEP]",morphemic,8.960767205962547
2340,cine,cine,sing,1,default,6.5138069658132736e-06,singular,grande,s,[MASK] cine [MASK],"[CLS] , [MASK] , cine , [MASK] , [SEP]",morphemic,11.94158648528999
2341,cine,cine,sing,1,default,5.989436431264039e-07,plural,grandes,s,[MASK] cine [MASK],"[CLS] , [MASK] , cine , [MASK] , [SEP]",morphemic,14.328098328188105
2342,cine,cikes,plur,3,default,6.836392572040495e-07,singular,grande,s,[MASK] cikes [MASK],"[CLS] , [MASK] , ci , ##k , ##es , [MASK] , [SEP]",morphemic,14.195835460197546
2343,cine,cikes,plur,3,default,0.00013358323485590518,plural,grandes,s,[MASK] cikes [MASK],"[CLS] , [MASK] , ci , ##k , ##es , [MASK] , [SEP]",morphemic,8.920785792341457
2344,cine,cine##s,plur,2,artificial,2.0844057871727273e-05,singular,grande,s,[MASK] cine##s [MASK],"[CLS] , El , cine , ##s , [MASK] , [SEP]",morphemic,10.778441644499779
2345,cine,cine##s,plur,2,artificial,9.07836074475199e-05,plural,grandes,s,[MASK] cine##s [MASK],"[CLS] , El , cine , ##s , [MASK] , [SEP]",morphemic,9.307031823374324
2346,paseo,paseo,sing,1,default,0.00013374575064517558,singular,grande,s,[MASK] paseo [MASK],"[CLS] , [MASK] , paseo , [MASK] , [SEP]",morphemic,8.919569943570055
2347,paseo,paseo,sing,1,default,3.289065944045433e-06,plural,grandes,s,[MASK] paseo [MASK],"[CLS] , [MASK] , paseo , [MASK] , [SEP]",morphemic,12.624906941081356
2348,paseo,paseoj,plur,2,default,0.00011799473577411845,singular,grande,s,[MASK] paseoj [MASK],"[CLS] , [MASK] , paseo , ##j , [MASK] , [SEP]",morphemic,9.0448705465775
2349,paseo,paseoj,plur,2,default,4.693732626037672e-05,plural,grandes,s,[MASK] paseoj [MASK],"[CLS] , [MASK] , paseo , ##j , [MASK] , [SEP]",morphemic,9.966697329956721
2350,paseo,paseo##s,plur,2,artificial,5.466146717481024e-07,singular,grande,s,[MASK] paseo##s [MASK],"[CLS] , El , paseo , ##s , [MASK] , [SEP]",morphemic,14.419521721975682
2351,paseo,paseo##s,plur,2,artificial,5.402760507422499e-06,plural,grandes,s,[MASK] paseo##s [MASK],"[CLS] , El , paseo , ##s , [MASK] , [SEP]",morphemic,12.128600529936607
2352,esencia,esencia,sing,1,default,7.090002327458933e-05,singular,grande,s,[MASK] esencia [MASK],"[CLS] , [MASK] , esencia , [MASK] , [SEP]",morphemic,9.554239796152771
2353,esencia,esencia,sing,1,default,1.178857019112911e-06,plural,grandes,s,[MASK] esencia [MASK],"[CLS] , [MASK] , esencia , [MASK] , [SEP]",morphemic,13.650965216780246
2354,esencia,esencics,plur,3,default,6.572307142960199e-07,singular,grande,s,[MASK] esencics [MASK],"[CLS] , [MASK] , esen , ##cic , ##s , [MASK] , [SEP]",morphemic,14.23523071679315
2355,esencia,esencics,plur,3,default,0.00013038037286605686,plural,grandes,s,[MASK] esencics [MASK],"[CLS] , [MASK] , esen , ##cic , ##s , [MASK] , [SEP]",morphemic,8.945054434631068
2356,esencia,esencia##s,plur,2,artificial,1.7310831879058242e-07,singular,grande,s,[MASK] esencia##s [MASK],"[CLS] , La , esencia , ##s , [MASK] , [SEP]",morphemic,15.569348318203312
